zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.173276,77.639837,Chikkajala,Chikkajala,,residential,residential,none,7.5m,40.0,0.11,0.3,0.299,0.067,0.091,0.635,0.482,0.499,0.371,0.231,0.118,0.359,0.326,0.626,0.486,3.4,0.316,0.206,0.405,0.248,0.596,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.168408,77.636665,Chikkajala,Chikkajala,,residential,residential,none,7.5m,40.0,0.33,0.38,0.269,0.075,0.14,0.252,0.505,0.485,0.328,0.188,0.175,0.5,0.419,0.553,0.412,5.68,0.316,0.233,0.372,0.209,0.443,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.169395,77.634751,Chikkajala,Chikkajala,,residential,residential,none,7.5m,40.0,0.58,0.35,0.275,0.077,0.156,0.359,0.433,0.551,0.202,0.207,0.177,0.51,0.508,0.474,0.406,10.25,0.429,0.129,0.375,0.186,0.396,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.140961,77.628097,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.23,0.25,0.321,0.068,0.33,0.21,0.445,0.458,0.399,0.198,0.1,0.342,0.348,0.639,0.52,1.57,0.344,0.272,0.437,0.205,0.509,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.138544,77.622418,Hunasamaranahalli,Hunasamaranahalli,Main road,residential,residential,none,7.5m,30.0,0.34,0.54,0.285,0.08,0.444,0.752,0.494,0.553,0.342,0.204,0.081,0.366,0.491,0.498,0.443,9.61,0.436,0.222,0.43,0.222,0.545,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.138082,77.621992,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.35,0.68,0.257,0.07,0.05,0.53,0.409,0.501,0.258,0.235,0.059,0.358,0.534,0.521,0.455,2.64,0.37,0.204,0.362,0.243,0.438,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.138845,77.619553,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.37,0.22,0.269,0.071,0.474,0.117,0.427,0.515,0.375,0.212,0.156,0.437,0.568,0.549,0.394,2.9,0.314,0.14,0.409,0.208,0.393,8
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143554,77.627749,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.56,0.67,0.278,0.069,0.267,0.68,0.531,0.532,0.23,0.248,0.183,0.408,0.594,0.568,0.396,2.78,0.426,0.217,0.34,0.244,0.495,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143021,77.621307,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.35,0.6,0.323,0.081,0.288,0.567,0.467,0.557,0.338,0.263,0.169,0.476,0.37,0.598,0.471,6.21,0.42,0.1,0.392,0.234,0.52,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144456,77.625551,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.39,0.51,0.275,0.085,0.304,0.891,0.406,0.494,0.38,0.2,0.193,0.475,0.526,0.482,0.459,9.02,0.396,0.206,0.3,0.202,0.537,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143622,77.629322,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.32,0.56,0.256,0.075,0.159,0.548,0.445,0.479,0.317,0.194,0.074,0.422,0.514,0.535,0.436,0.73,0.458,0.253,0.377,0.217,0.484,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142844,77.619327,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.37,0.64,0.29,0.065,0.067,0.39,0.436,0.475,0.205,0.173,0.138,0.443,0.543,0.593,0.434,4.58,0.407,0.175,0.393,0.192,0.435,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137569,77.617693,Hunasamaranahalli,Hunasamaranahalli,New Airport Road,tertiary,tertiary,none,7.5m,30.0,0.17,0.66,0.305,0.082,0.336,0.182,0.564,0.68,0.272,0.406,0.159,0.455,0.584,0.49,0.392,1.82,0.493,0.074,0.531,0.361,0.337,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.139776,77.619506,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.45,0.43,0.273,0.067,0.222,0.61,0.505,0.582,0.24,0.17,0.116,0.392,0.504,0.485,0.416,5.01,0.427,0.2,0.388,0.178,0.463,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143259,77.617899,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.11,0.62,0.323,0.083,0.242,0.306,0.518,0.521,0.264,0.244,0.118,0.397,0.501,0.509,0.421,3.46,0.325,0.142,0.352,0.232,0.438,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137581,77.620707,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.37,0.42,0.303,0.066,0.41,0.829,0.462,0.489,0.283,0.208,0.163,0.381,0.57,0.481,0.464,10.16,0.401,0.219,0.297,0.228,0.533,8
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137172,77.621993,Hunasamaranahalli,Hunasamaranahalli,Main road,residential,residential,none,7.5m,30.0,0.27,0.25,0.258,0.085,0.316,0.414,0.485,0.573,0.242,0.226,0.157,0.353,0.531,0.448,0.375,14.98,0.351,0.259,0.307,0.201,0.386,8
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.140933,77.620333,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.5,0.28,0.285,0.077,0.311,0.622,0.427,0.559,0.327,0.211,0.113,0.422,0.499,0.554,0.457,15.4,0.391,0.295,0.446,0.233,0.472,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142986,77.619532,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.21,0.22,0.266,0.075,0.09,0.574,0.518,0.553,0.35,0.309,0.168,0.337,0.497,0.48,0.439,8.54,0.31,0.252,0.426,0.334,0.518,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144268,77.62124,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.25,0.66,0.263,0.083,0.148,0.428,0.411,0.493,0.364,0.252,0.078,0.389,0.435,0.57,0.458,6.79,0.449,0.196,0.358,0.229,0.491,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.141102,77.627932,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.3,0.43,0.295,0.064,0.215,0.284,0.414,0.498,0.231,0.218,0.181,0.441,0.484,0.474,0.386,3.82,0.458,0.127,0.332,0.195,0.362,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.139244,77.620219,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.53,0.59,0.289,0.081,0.363,0.831,0.525,0.505,0.392,0.24,0.126,0.496,0.572,0.518,0.491,3.73,0.38,0.098,0.364,0.259,0.548,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137966,77.621814,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.18,0.33,0.306,0.066,0.323,0.256,0.516,0.565,0.276,0.238,0.066,0.396,0.511,0.475,0.386,2.58,0.387,0.126,0.392,0.218,0.434,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.141302,77.617716,Hunasamaranahalli,Hunasamaranahalli,New Airport Road,tertiary,tertiary,none,7.5m,30.0,0.27,0.37,0.371,0.097,0.031,0.213,0.519,0.619,0.26,0.345,0.079,0.535,0.474,0.468,0.437,27.07,0.505,0.059,0.474,0.348,0.397,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144082,77.618799,Hunasamaranahalli,Hunasamaranahalli,Hosahalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.38,0.2,0.318,0.089,0.295,0.841,0.57,0.605,0.251,0.385,0.148,0.504,0.563,0.396,0.368,11.09,0.436,0.143,0.419,0.423,0.514,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142597,77.619084,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.32,0.49,0.318,0.065,0.168,0.806,0.463,0.502,0.34,0.226,0.08,0.452,0.487,0.574,0.497,2.33,0.448,0.208,0.37,0.23,0.577,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.145179,77.628526,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.54,0.32,0.29,0.082,0.397,0.49,0.429,0.543,0.366,0.201,0.105,0.458,0.422,0.548,0.429,1.68,0.43,0.258,0.345,0.196,0.491,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.141584,77.619417,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.5,0.44,0.272,0.064,0.423,0.873,0.448,0.51,0.204,0.324,0.083,0.413,0.495,0.509,0.467,12.64,0.488,0.206,0.347,0.32,0.506,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143534,77.629636,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.41,0.21,0.313,0.067,0.172,0.547,0.403,0.563,0.232,0.161,0.125,0.486,0.389,0.56,0.438,7.58,0.449,0.213,0.334,0.144,0.443,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144688,77.619152,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.17,0.3,0.257,0.082,0.153,0.27,0.476,0.551,0.222,0.26,0.071,0.362,0.447,0.464,0.354,2.68,0.303,0.103,0.386,0.289,0.402,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137779,77.619227,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.44,0.68,0.293,0.074,0.403,0.63,0.445,0.552,0.354,0.251,0.075,0.38,0.545,0.489,0.458,1.99,0.431,0.222,0.372,0.24,0.511,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.145356,77.619591,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.12,0.28,0.304,0.084,0.051,0.779,0.474,0.503,0.314,0.229,0.191,0.341,0.396,0.523,0.453,2.54,0.366,0.066,0.342,0.212,0.507,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143443,77.624268,Hunasamaranahalli,Hunasamaranahalli,Hosahalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.59,0.29,0.321,0.092,0.269,0.228,0.503,0.667,0.134,0.281,0.163,0.542,0.575,0.412,0.342,23.91,0.45,0.232,0.49,0.267,0.36,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143231,77.621817,Hunasamaranahalli,Hunasamaranahalli,Hosahalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.52,0.58,0.368,0.091,0.392,0.783,0.595,0.665,0.249,0.304,0.067,0.532,0.652,0.449,0.382,9.31,0.501,0.189,0.489,0.338,0.462,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.146823,77.620128,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,10.0,0.48,0.47,0.271,0.07,0.246,0.624,0.464,0.545,0.363,0.267,0.194,0.438,0.515,0.574,0.491,2.78,0.513,0.174,0.425,0.241,0.479,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.139269,77.621746,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.1,0.21,0.312,0.067,0.32,0.77,0.5,0.441,0.272,0.167,0.084,0.414,0.491,0.484,0.445,4.61,0.275,0.205,0.431,0.182,0.512,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143108,77.623058,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.12,0.68,0.26,0.085,0.161,0.224,0.428,0.504,0.385,0.238,0.15,0.348,0.366,0.568,0.457,2.65,0.398,0.244,0.331,0.25,0.499,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137997,77.61929,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.36,0.63,0.265,0.066,0.387,0.164,0.46,0.459,0.314,0.155,0.131,0.427,0.562,0.548,0.494,2.56,0.469,0.211,0.432,0.167,0.476,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.138896,77.621852,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.52,0.67,0.281,0.076,0.439,0.402,0.509,0.55,0.318,0.211,0.158,0.439,0.504,0.49,0.412,7.8,0.429,0.145,0.397,0.235,0.452,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.145011,77.628539,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.15,0.28,0.313,0.07,0.462,0.24,0.437,0.484,0.301,0.252,0.177,0.422,0.456,0.507,0.4,3.13,0.356,0.238,0.398,0.273,0.47,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143266,77.618967,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.28,0.38,0.264,0.07,0.343,0.85,0.433,0.483,0.246,0.233,0.181,0.364,0.529,0.466,0.445,5.61,0.458,0.073,0.346,0.258,0.561,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.14463,77.620496,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.13,0.5,0.315,0.077,0.144,0.427,0.422,0.446,0.396,0.232,0.092,0.327,0.566,0.464,0.422,1.66,0.374,0.121,0.342,0.211,0.518,8
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.14409,77.61962,Hunasamaranahalli,Hunasamaranahalli,1st Cross Road,residential,residential,none,7.5m,30.0,0.36,0.2,0.27,0.082,0.326,0.154,0.429,0.536,0.293,0.246,0.172,0.426,0.481,0.519,0.39,7.68,0.325,0.257,0.304,0.263,0.436,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144139,77.616707,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.45,0.45,0.285,0.081,0.432,0.232,0.452,0.495,0.393,0.283,0.082,0.462,0.45,0.607,0.473,11.06,0.355,0.227,0.457,0.286,0.459,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143037,77.621052,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.23,0.63,0.279,0.083,0.303,0.31,0.43,0.557,0.32,0.164,0.056,0.434,0.548,0.594,0.44,6.92,0.468,0.145,0.402,0.166,0.488,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144552,77.618965,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.4,0.51,0.262,0.07,0.361,0.282,0.417,0.529,0.304,0.253,0.082,0.444,0.54,0.586,0.413,3.25,0.38,0.294,0.372,0.277,0.452,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143217,77.618423,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.17,0.21,0.32,0.074,0.297,0.893,0.478,0.486,0.202,0.259,0.184,0.413,0.457,0.511,0.439,1.77,0.355,0.208,0.378,0.288,0.547,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.13928,77.61958,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.59,0.67,0.284,0.064,0.371,0.736,0.418,0.566,0.312,0.227,0.062,0.451,0.485,0.527,0.431,1.69,0.407,0.197,0.311,0.238,0.492,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.145209,77.628087,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.25,0.29,0.302,0.081,0.464,0.336,0.44,0.458,0.304,0.273,0.184,0.346,0.451,0.498,0.462,2.67,0.363,0.297,0.324,0.272,0.467,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.14316,77.622844,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.25,0.41,0.294,0.071,0.254,0.329,0.478,0.566,0.248,0.275,0.125,0.355,0.347,0.55,0.447,2.8,0.445,0.206,0.396,0.272,0.467,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144831,77.61903,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.4,0.58,0.289,0.076,0.18,0.558,0.42,0.528,0.234,0.212,0.184,0.377,0.542,0.467,0.407,2.53,0.425,0.053,0.366,0.206,0.435,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137385,77.621748,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.22,0.66,0.297,0.068,0.269,0.194,0.417,0.534,0.386,0.273,0.099,0.37,0.566,0.475,0.435,11.31,0.473,0.246,0.406,0.264,0.47,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144001,77.628329,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.4,0.53,0.316,0.082,0.475,0.137,0.423,0.479,0.337,0.236,0.195,0.429,0.384,0.577,0.481,1.89,0.386,0.291,0.406,0.23,0.422,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.138356,77.621806,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.39,0.69,0.303,0.082,0.491,0.558,0.415,0.541,0.256,0.288,0.121,0.412,0.403,0.551,0.413,7.23,0.442,0.251,0.393,0.26,0.446,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144348,77.617543,Hunasamaranahalli,Hunasamaranahalli,,tertiary,tertiary,none,7.5m,30.0,0.13,0.46,0.341,0.098,0.422,0.664,0.534,0.609,0.215,0.393,0.121,0.479,0.497,0.421,0.384,4.71,0.508,0.215,0.528,0.353,0.394,5
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.141737,77.626844,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.19,0.59,0.299,0.065,0.396,0.65,0.4,0.556,0.334,0.218,0.158,0.384,0.544,0.552,0.47,8.38,0.39,0.089,0.319,0.233,0.548,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142706,77.61931,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.46,0.63,0.296,0.086,0.224,0.15,0.42,0.535,0.357,0.255,0.055,0.465,0.512,0.51,0.454,4.35,0.404,0.095,0.399,0.252,0.42,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144138,77.623415,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.4,0.28,0.284,0.069,0.203,0.889,0.528,0.538,0.32,0.239,0.141,0.456,0.492,0.56,0.469,1.98,0.445,0.144,0.411,0.264,0.548,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.14474,77.621767,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.57,0.4,0.297,0.071,0.179,0.405,0.505,0.519,0.284,0.268,0.154,0.448,0.46,0.551,0.398,5.2,0.411,0.189,0.348,0.275,0.467,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142961,77.61772,Hunasamaranahalli,Hunasamaranahalli,New Airport Road,tertiary,tertiary,none,7.5m,30.0,0.31,0.58,0.334,0.081,0.295,0.732,0.51,0.615,0.284,0.364,0.064,0.489,0.489,0.478,0.398,6.17,0.501,0.167,0.453,0.323,0.468,4
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142639,77.629764,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.4,0.34,0.307,0.07,0.32,0.225,0.432,0.53,0.353,0.197,0.058,0.443,0.504,0.491,0.436,5.7,0.464,0.172,0.328,0.181,0.426,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.139739,77.621586,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.32,0.52,0.321,0.076,0.104,0.841,0.471,0.529,0.227,0.266,0.108,0.427,0.514,0.511,0.436,9.09,0.369,0.117,0.33,0.247,0.554,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143594,77.61995,Hunasamaranahalli,Hunasamaranahalli,Hosahalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.11,0.65,0.376,0.081,0.263,0.556,0.59,0.561,0.217,0.339,0.156,0.446,0.613,0.402,0.395,5.11,0.452,0.105,0.484,0.378,0.438,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143488,77.623492,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.52,0.22,0.311,0.073,0.023,0.393,0.509,0.593,0.375,0.22,0.163,0.434,0.482,0.477,0.378,11.95,0.34,0.281,0.315,0.205,0.485,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143634,77.625136,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.48,0.46,0.296,0.079,0.427,0.402,0.42,0.588,0.257,0.196,0.117,0.469,0.512,0.538,0.391,10.75,0.409,0.084,0.399,0.197,0.45,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142281,77.619187,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.27,0.61,0.306,0.083,0.439,0.795,0.4,0.458,0.213,0.194,0.075,0.419,0.485,0.506,0.431,5.45,0.365,0.129,0.316,0.214,0.565,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.14582,77.619307,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.54,0.69,0.266,0.079,0.23,0.354,0.446,0.551,0.38,0.176,0.177,0.42,0.579,0.491,0.452,3.76,0.48,0.096,0.302,0.196,0.438,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143634,77.618139,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.32,0.51,0.287,0.077,0.033,0.188,0.491,0.46,0.388,0.174,0.138,0.403,0.54,0.587,0.423,7.81,0.358,0.15,0.36,0.163,0.446,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143894,77.628403,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.18,0.56,0.272,0.067,0.257,0.699,0.496,0.522,0.327,0.249,0.142,0.436,0.467,0.471,0.391,1.83,0.415,0.12,0.322,0.222,0.467,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.144853,77.628322,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.28,0.36,0.254,0.082,0.139,0.33,0.409,0.486,0.214,0.259,0.13,0.349,0.479,0.53,0.403,3.69,0.351,0.242,0.444,0.237,0.426,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143063,77.622624,Hunasamaranahalli,Hunasamaranahalli,Hosahalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.12,0.29,0.377,0.076,0.34,0.294,0.557,0.639,0.116,0.388,0.06,0.514,0.579,0.445,0.32,3.77,0.421,0.236,0.461,0.347,0.344,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.137163,77.621135,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.49,0.69,0.314,0.07,0.117,0.496,0.407,0.558,0.265,0.196,0.141,0.411,0.5,0.502,0.422,3.91,0.424,0.13,0.331,0.182,0.479,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.146666,77.61845,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.33,0.37,0.29,0.065,0.197,0.464,0.491,0.566,0.316,0.309,0.17,0.422,0.475,0.505,0.394,8.41,0.426,0.267,0.328,0.314,0.44,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.145149,77.628711,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.5,0.21,0.272,0.079,0.335,0.123,0.516,0.493,0.202,0.267,0.113,0.435,0.387,0.527,0.416,2.24,0.395,0.072,0.357,0.293,0.326,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.138153,77.622192,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.53,0.23,0.302,0.072,0.283,0.375,0.449,0.583,0.32,0.187,0.138,0.392,0.482,0.557,0.459,3.25,0.383,0.243,0.395,0.189,0.474,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142546,77.629518,Hunasamaranahalli,Hunasamaranahalli,Hosahalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.6,0.41,0.333,0.092,0.471,0.592,0.49,0.626,0.295,0.299,0.163,0.614,0.579,0.418,0.465,1.05,0.565,0.244,0.523,0.308,0.499,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.14392,77.625065,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.42,0.3,0.31,0.072,0.115,0.261,0.47,0.479,0.392,0.267,0.199,0.432,0.38,0.542,0.499,4.14,0.407,0.207,0.359,0.248,0.443,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.142727,77.628716,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.25,0.63,0.323,0.074,0.212,0.834,0.464,0.532,0.374,0.235,0.071,0.453,0.487,0.493,0.427,9.69,0.376,0.109,0.386,0.252,0.527,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143338,77.619787,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.39,0.38,0.278,0.074,0.382,0.514,0.489,0.51,0.25,0.227,0.146,0.407,0.506,0.576,0.405,7.3,0.455,0.183,0.381,0.233,0.457,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.138563,77.618793,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.45,0.37,0.271,0.065,0.146,0.379,0.443,0.574,0.304,0.308,0.093,0.481,0.416,0.61,0.432,2.76,0.388,0.102,0.438,0.335,0.453,2
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.143516,77.620316,Hunasamaranahalli,Hunasamaranahalli,Hosahalli Main Road,tertiary,tertiary,none,7.5m,30.0,0.33,0.49,0.32,0.086,0.487,0.301,0.582,0.662,0.222,0.275,0.076,0.555,0.592,0.509,0.404,2.19,0.423,0.094,0.511,0.305,0.363,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.145727,77.62113,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,30.0,0.28,0.45,0.261,0.078,0.006,0.315,0.432,0.495,0.326,0.184,0.166,0.413,0.459,0.546,0.408,6.41,0.394,0.191,0.349,0.177,0.446,6
AIRPORT & PERIPHERAL ZONES,Bi-directional,13.146887,77.619853,Hunasamaranahalli,Hunasamaranahalli,,residential,residential,none,7.5m,10.0,0.56,0.65,0.281,0.076,0.216,0.353,0.412,0.598,0.397,0.289,0.051,0.42,0.586,0.54,0.437,2.74,0.427,0.187,0.406,0.261,0.476,6
