zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
EAST BANGALORE,Bi-directional,12.960864,77.700373,Doddanekkundi,Doddanekkundi,,residential,residential,none,7.5m,30.0,0.18,0.5,0.51,0.194,0.045,0.151,0.496,0.49,0.432,0.328,0.139,0.381,0.473,0.48,0.505,3.36,0.52,0.256,0.397,0.365,0.412,6
EAST BANGALORE,Bi-directional,12.97115,77.706602,Doddanekkundi,Doddanekkundi,,residential,residential,none,7.5m,30.0,0.28,0.4,0.445,0.194,0.046,0.627,0.425,0.561,0.389,0.298,0.052,0.398,0.596,0.366,0.404,4.84,0.517,0.174,0.377,0.31,0.506,8
EAST BANGALORE,Bi-directional,12.967591,77.706218,Doddanekkundi,Doddanekkundi,Bagmane Solarium City Road,tertiary,tertiary,none,7.5m,30.0,0.11,0.52,0.614,0.25,0.353,0.802,0.563,0.614,0.204,0.441,0.194,0.473,0.403,0.438,0.424,11.07,0.591,0.205,0.521,0.452,0.418,1
EAST BANGALORE,Bi-directional,12.971472,77.703362,Doddanekkundi,Doddanekkundi,5th Cross Road,residential,residential,none,7.5m,30.0,0.34,0.57,0.452,0.217,0.157,0.845,0.475,0.561,0.352,0.381,0.19,0.451,0.5,0.478,0.457,4.75,0.526,0.097,0.361,0.357,0.508,6
EAST BANGALORE,Bi-directional,12.971916,77.711486,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.21,0.46,0.482,0.23,0.144,0.264,0.462,0.514,0.43,0.36,0.128,0.377,0.483,0.442,0.462,4.04,0.455,0.251,0.379,0.322,0.45,6
EAST BANGALORE,Bi-directional,12.983541,77.708722,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.59,0.37,0.478,0.254,0.378,0.303,0.395,0.545,0.402,0.337,0.136,0.505,0.488,0.435,0.418,6.03,0.577,0.085,0.365,0.365,0.404,6
EAST BANGALORE,Bi-directional,12.982454,77.716404,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.2,0.63,0.503,0.218,0.181,0.104,0.48,0.549,0.356,0.288,0.123,0.385,0.532,0.443,0.401,3.18,0.578,0.24,0.322,0.293,0.383,6
EAST BANGALORE,Bi-directional,12.982059,77.716551,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.54,0.41,0.518,0.194,0.298,0.831,0.432,0.563,0.343,0.363,0.14,0.45,0.527,0.385,0.42,3.78,0.531,0.265,0.283,0.356,0.537,6
EAST BANGALORE,Bi-directional,12.984202,77.718857,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.23,0.7,0.531,0.228,0.405,0.585,0.437,0.578,0.458,0.395,0.113,0.407,0.564,0.431,0.46,1.55,0.588,0.108,0.345,0.425,0.472,6
EAST BANGALORE,Bi-directional,12.973295,77.714927,Kundalahalli,Kundalahalli,7th Cross Road,residential,residential,none,7.5m,20.0,0.51,0.63,0.498,0.215,0.209,0.67,0.399,0.527,0.432,0.287,0.157,0.445,0.519,0.396,0.511,5.2,0.636,0.274,0.395,0.274,0.505,6
EAST BANGALORE,Bi-directional,12.974833,77.71304,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.44,0.23,0.454,0.252,0.268,0.155,0.474,0.568,0.386,0.304,0.079,0.379,0.345,0.52,0.474,4.51,0.5,0.123,0.349,0.325,0.372,2
EAST BANGALORE,Bi-directional,12.982543,77.717248,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.29,0.31,0.518,0.22,0.382,0.332,0.401,0.502,0.332,0.286,0.062,0.461,0.358,0.498,0.472,3.54,0.518,0.169,0.405,0.274,0.464,2
EAST BANGALORE,Bi-directional,12.978885,77.712989,Kundalahalli,Kundalahalli,2nd Main Road,residential,residential,none,7.5m,30.0,0.34,0.56,0.492,0.213,0.082,0.605,0.42,0.507,0.478,0.27,0.052,0.465,0.372,0.48,0.473,13.26,0.538,0.221,0.386,0.297,0.522,2
EAST BANGALORE,Bi-directional,12.972147,77.711379,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.4,0.43,0.506,0.24,0.183,0.599,0.494,0.523,0.494,0.308,0.127,0.397,0.498,0.421,0.505,1.53,0.477,0.079,0.335,0.291,0.557,4
EAST BANGALORE,Bi-directional,12.980797,77.714594,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.6,0.26,0.488,0.225,0.041,0.83,0.446,0.515,0.49,0.304,0.113,0.477,0.419,0.557,0.469,12.72,0.46,0.166,0.31,0.278,0.561,2
EAST BANGALORE,Bi-directional,12.984033,77.719452,Kundalahalli,Kundalahalli,Temple Road,residential,residential,none,7.5m,30.0,0.19,0.64,0.485,0.229,0.151,0.852,0.501,0.472,0.398,0.301,0.179,0.42,0.543,0.453,0.509,2.74,0.505,0.17,0.352,0.315,0.588,6
EAST BANGALORE,Bi-directional,12.984755,77.719972,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.38,0.26,0.519,0.202,0.199,0.452,0.441,0.543,0.369,0.322,0.113,0.469,0.456,0.498,0.496,0.25,0.531,0.142,0.355,0.296,0.499,4
EAST BANGALORE,Bi-directional,12.970708,77.712405,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,50.0,0.34,0.51,0.531,0.231,0.06,0.608,0.567,0.752,0.174,0.412,0.082,0.69,0.606,0.371,0.413,4.45,0.618,0.143,0.592,0.456,0.406,4
EAST BANGALORE,Bi-directional,12.981872,77.716695,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.23,0.34,0.539,0.194,0.243,0.838,0.496,0.55,0.466,0.334,0.183,0.333,0.446,0.452,0.476,2.61,0.528,0.3,0.406,0.346,0.587,6
EAST BANGALORE,Bi-directional,12.984753,77.719441,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.16,0.48,0.524,0.242,0.342,0.651,0.428,0.445,0.486,0.334,0.153,0.394,0.485,0.436,0.466,2.1,0.509,0.233,0.422,0.312,0.515,6
EAST BANGALORE,Bi-directional,12.981617,77.715262,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.23,0.61,0.577,0.244,0.426,0.531,0.582,0.602,0.225,0.386,0.126,0.435,0.622,0.392,0.416,13.09,0.621,0.198,0.425,0.359,0.395,6
EAST BANGALORE,Bi-directional,12.975232,77.718099,Kundalahalli,Kundalahalli,1st A Road,tertiary,tertiary,none,7.5m,30.0,0.39,0.43,0.541,0.234,0.185,0.185,0.507,0.606,0.202,0.412,0.055,0.531,0.623,0.31,0.354,40.42,0.568,0.19,0.424,0.454,0.294,8
EAST BANGALORE,Bi-directional,12.978492,77.721824,Kundalahalli,Kundalahalli,,tertiary_link,tertiary_link,none,7.5m,28.0,0.45,0.3,0.467,0.246,0.164,0.797,0.548,0.641,0.382,0.366,0.07,0.486,0.434,0.429,0.433,0.63,0.566,0.164,0.376,0.375,0.484,4
EAST BANGALORE,Bi-directional,12.984229,77.719321,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.38,0.29,0.46,0.23,0.007,0.819,0.441,0.57,0.458,0.243,0.176,0.44,0.507,0.423,0.465,3.65,0.45,0.131,0.419,0.266,0.552,6
EAST BANGALORE,Bi-directional,12.982252,77.715637,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.25,0.33,0.469,0.213,0.001,0.87,0.483,0.485,0.317,0.3,0.182,0.361,0.341,0.562,0.503,3.62,0.446,0.232,0.442,0.272,0.582,2
EAST BANGALORE,Bi-directional,12.976788,77.711141,Kundalahalli,Kundalahalli,,unclassified,unclassified,none,7.5m,30.0,0.31,0.55,0.39,0.222,0.322,0.691,0.432,0.559,0.315,0.292,0.051,0.352,0.403,0.48,0.436,18.47,0.463,0.075,0.427,0.322,0.499,4
EAST BANGALORE,Bi-directional,12.972048,77.71141,Kundalahalli,Kundalahalli,,unclassified,unclassified,none,7.5m,30.0,0.58,0.42,0.446,0.203,0.285,0.88,0.472,0.514,0.355,0.291,0.06,0.427,0.362,0.454,0.453,0.91,0.484,0.195,0.353,0.292,0.597,4
EAST BANGALORE,Bi-directional,12.976974,77.721755,Kundalahalli,Kundalahalli,,tertiary,tertiary,none,7.5m,30.0,0.25,0.42,0.557,0.298,0.012,0.123,0.49,0.605,0.368,0.507,0.061,0.462,0.485,0.421,0.452,1.45,0.538,0.206,0.552,0.527,0.382,3
EAST BANGALORE,Bi-directional,12.979157,77.713178,Kundalahalli,Kundalahalli,1st Main Road,residential,residential,none,7.5m,30.0,0.38,0.22,0.439,0.212,0.494,0.243,0.485,0.486,0.335,0.367,0.109,0.381,0.472,0.393,0.393,11.57,0.5,0.228,0.332,0.356,0.389,6
EAST BANGALORE,Bi-directional,12.984583,77.719331,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.42,0.5,0.488,0.228,0.093,0.267,0.41,0.506,0.499,0.27,0.131,0.398,0.614,0.417,0.475,3.44,0.515,0.291,0.297,0.241,0.451,8
EAST BANGALORE,Bi-directional,12.972609,77.711635,Kundalahalli,Kundalahalli,,primary_link,primary_link,none,7.5m,45.0,0.3,0.34,0.508,0.21,0.164,0.839,0.534,0.67,0.226,0.322,0.172,0.658,0.595,0.422,0.425,0.9,0.562,0.26,0.513,0.357,0.476,4
EAST BANGALORE,Bi-directional,12.984402,77.719953,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.59,0.47,0.476,0.219,0.31,0.877,0.466,0.604,0.489,0.31,0.184,0.464,0.487,0.481,0.522,0.98,0.594,0.176,0.374,0.347,0.571,6
EAST BANGALORE,Bi-directional,12.973545,77.71524,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.14,0.56,0.543,0.194,0.268,0.206,0.437,0.463,0.475,0.341,0.102,0.392,0.416,0.534,0.521,6.02,0.495,0.196,0.418,0.33,0.441,2
EAST BANGALORE,Bi-directional,12.98187,77.71644,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.37,0.53,0.537,0.206,0.055,0.542,0.479,0.529,0.42,0.347,0.116,0.416,0.548,0.442,0.47,2.38,0.58,0.286,0.377,0.384,0.489,6
EAST BANGALORE,Bi-directional,12.97716,77.719094,Kundalahalli,Kundalahalli,2nd Road,secondary,secondary,none,7.5m,60.0,0.16,0.54,0.613,0.283,0.397,0.387,0.57,0.666,0.241,0.382,0.131,0.622,0.541,0.388,0.425,0.79,0.575,0.284,0.522,0.352,0.388,3
EAST BANGALORE,Bi-directional,12.974145,77.714261,Kundalahalli,Kundalahalli,7th Cross Road,residential,residential,none,7.5m,20.0,0.45,0.42,0.515,0.249,0.247,0.14,0.407,0.594,0.477,0.278,0.14,0.423,0.556,0.391,0.428,23.42,0.469,0.195,0.329,0.255,0.395,6
EAST BANGALORE,Bi-directional,12.97492,77.708589,Kundalahalli,Kundalahalli,,tertiary,tertiary,none,7.5m,30.0,0.39,0.66,0.624,0.233,0.297,0.789,0.551,0.64,0.227,0.396,0.173,0.462,0.502,0.467,0.459,19.0,0.675,0.193,0.464,0.355,0.445,1
EAST BANGALORE,Bi-directional,12.971967,77.711404,Kundalahalli,Kundalahalli,,unclassified,unclassified,none,7.5m,30.0,0.57,0.4,0.418,0.167,0.199,0.791,0.433,0.51,0.304,0.334,0.069,0.368,0.379,0.498,0.438,0.85,0.578,0.105,0.406,0.325,0.493,4
EAST BANGALORE,Bi-directional,12.983996,77.710912,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.15,0.41,0.518,0.198,0.028,0.36,0.463,0.522,0.49,0.37,0.117,0.311,0.358,0.441,0.498,4.57,0.499,0.227,0.359,0.33,0.458,2
EAST BANGALORE,Bi-directional,12.980438,77.721724,Kundalahalli,Kundalahalli,7th Road,tertiary,tertiary,none,7.5m,30.0,0.59,0.3,0.542,0.275,0.475,0.656,0.495,0.633,0.394,0.383,0.2,0.589,0.517,0.362,0.398,1.55,0.613,0.052,0.428,0.373,0.442,4
EAST BANGALORE,Bi-directional,12.972323,77.711488,Kundalahalli,Kundalahalli,,tertiary,tertiary,none,7.5m,30.0,0.57,0.26,0.54,0.243,0.326,0.65,0.534,0.723,0.37,0.472,0.114,0.565,0.526,0.331,0.373,3.99,0.599,0.216,0.449,0.431,0.458,4
EAST BANGALORE,Bi-directional,12.975085,77.712177,Kundalahalli,Kundalahalli,7th Cross Road,unclassified,unclassified,none,7.5m,20.0,0.14,0.24,0.475,0.21,0.38,0.259,0.499,0.51,0.313,0.287,0.171,0.349,0.446,0.424,0.434,26.81,0.472,0.228,0.398,0.303,0.421,6
EAST BANGALORE,Bi-directional,12.982985,77.718053,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.27,0.31,0.588,0.225,0.263,0.269,0.581,0.654,0.4,0.455,0.14,0.521,0.569,0.309,0.387,8.68,0.605,0.118,0.521,0.491,0.348,6
EAST BANGALORE,Bi-directional,12.976903,77.721782,Kundalahalli,Kundalahalli,2nd Road,secondary,secondary,none,7.5m,60.0,0.36,0.54,0.503,0.272,0.007,0.597,0.61,0.61,0.381,0.499,0.148,0.656,0.498,0.383,0.431,0.19,0.585,0.12,0.513,0.521,0.501,2
EAST BANGALORE,Bi-directional,12.98475,77.719004,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.42,0.32,0.459,0.251,0.42,0.442,0.473,0.521,0.495,0.314,0.159,0.483,0.543,0.444,0.491,2.06,0.46,0.16,0.39,0.291,0.51,6
EAST BANGALORE,Bi-directional,12.970615,77.711232,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.49,0.33,0.49,0.194,0.259,0.792,0.398,0.585,0.491,0.267,0.16,0.459,0.471,0.475,0.476,2.85,0.454,0.176,0.409,0.284,0.531,4
EAST BANGALORE,Bi-directional,12.971439,77.712014,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,50.0,0.24,0.21,0.572,0.266,0.154,0.527,0.598,0.733,0.195,0.474,0.197,0.626,0.563,0.296,0.377,2.71,0.546,0.199,0.582,0.446,0.379,4
EAST BANGALORE,Bi-directional,12.972325,77.711739,Kundalahalli,Kundalahalli,,tertiary,tertiary,none,7.5m,30.0,0.22,0.5,0.636,0.297,0.247,0.594,0.484,0.606,0.297,0.4,0.138,0.429,0.532,0.426,0.457,0.99,0.543,0.226,0.496,0.425,0.469,3
EAST BANGALORE,Bi-directional,12.970762,77.712215,Kundalahalli,Kundalahalli,7th Cross Road,residential,residential,none,7.5m,30.0,0.34,0.48,0.449,0.227,0.357,0.899,0.47,0.575,0.317,0.35,0.192,0.421,0.55,0.453,0.433,1.05,0.493,0.15,0.375,0.356,0.524,8
EAST BANGALORE,Bi-directional,12.978146,77.709914,Kundalahalli,Kundalahalli,2nd Road,primary,primary,none,7.5m,50.0,0.55,0.57,0.473,0.224,0.095,0.828,0.572,0.802,0.291,0.464,0.109,0.753,0.634,0.319,0.443,6.7,0.732,0.27,0.692,0.449,0.406,3
EAST BANGALORE,Bi-directional,12.978858,77.721837,Kundalahalli,Kundalahalli,,tertiary_link,tertiary_link,none,7.5m,28.0,0.18,0.26,0.48,0.245,0.175,0.756,0.562,0.554,0.361,0.435,0.068,0.428,0.449,0.395,0.407,0.63,0.491,0.081,0.283,0.392,0.523,4
EAST BANGALORE,Bi-directional,12.978426,77.709937,Kundalahalli,Kundalahalli,,primary_link,primary_link,none,7.5m,45.0,0.41,0.29,0.495,0.204,0.191,0.308,0.494,0.658,0.295,0.293,0.187,0.618,0.62,0.392,0.367,9.15,0.574,0.111,0.544,0.316,0.34,4
EAST BANGALORE,Bi-directional,12.972202,77.711057,Kundalahalli,Kundalahalli,,tertiary,tertiary,none,7.5m,30.0,0.18,0.58,0.585,0.298,0.187,0.433,0.48,0.622,0.328,0.399,0.101,0.499,0.613,0.31,0.385,8.08,0.547,0.297,0.494,0.441,0.383,8
EAST BANGALORE,Bi-directional,12.982881,77.708291,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,60.0,0.34,0.48,0.558,0.243,0.005,0.723,0.666,0.77,0.288,0.486,0.182,0.697,0.584,0.316,0.41,27.84,0.631,0.072,0.562,0.505,0.446,3
EAST BANGALORE,Bi-directional,12.980223,77.709087,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.39,0.55,0.506,0.245,0.025,0.761,0.423,0.523,0.372,0.284,0.054,0.399,0.511,0.454,0.435,0.7,0.546,0.173,0.364,0.316,0.559,5
EAST BANGALORE,Bi-directional,12.981598,77.71632,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.58,0.68,0.447,0.232,0.366,0.881,0.387,0.519,0.411,0.282,0.08,0.505,0.484,0.499,0.479,4.74,0.569,0.296,0.31,0.311,0.587,2
EAST BANGALORE,Bi-directional,12.984577,77.719741,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.33,0.43,0.466,0.211,0.27,0.465,0.444,0.571,0.455,0.315,0.187,0.425,0.464,0.491,0.481,3.7,0.565,0.062,0.383,0.292,0.441,6
EAST BANGALORE,Bi-directional,12.971549,77.711905,Kundalahalli,Kundalahalli,9th Cross Road,residential,residential,none,7.5m,30.0,0.15,0.45,0.475,0.225,0.047,0.239,0.521,0.57,0.413,0.309,0.161,0.345,0.514,0.452,0.479,1.25,0.558,0.122,0.355,0.326,0.411,8
EAST BANGALORE,Bi-directional,12.982304,77.716376,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.22,0.7,0.61,0.294,0.429,0.533,0.51,0.676,0.204,0.405,0.154,0.465,0.644,0.357,0.424,1.33,0.653,0.129,0.51,0.39,0.413,6
EAST BANGALORE,Bi-directional,12.978243,77.709521,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,60.0,0.49,0.36,0.54,0.232,0.223,0.373,0.616,0.82,0.262,0.468,0.194,0.732,0.629,0.33,0.358,3.68,0.674,0.286,0.644,0.467,0.357,3
EAST BANGALORE,Bi-directional,12.983747,77.718438,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.25,0.56,0.643,0.251,0.3,0.607,0.516,0.673,0.277,0.423,0.169,0.48,0.57,0.417,0.403,8.43,0.579,0.073,0.523,0.388,0.461,6
EAST BANGALORE,Bi-directional,12.982201,77.717105,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.45,0.48,0.531,0.3,0.322,0.842,0.525,0.668,0.242,0.451,0.182,0.486,0.581,0.375,0.414,5.48,0.617,0.131,0.457,0.502,0.405,6
EAST BANGALORE,Bi-directional,12.971013,77.712114,Kundalahalli,Kundalahalli,8th Cross Road,residential,residential,none,7.5m,30.0,0.24,0.32,0.547,0.214,0.238,0.538,0.415,0.533,0.432,0.345,0.067,0.401,0.533,0.48,0.5,1.18,0.457,0.148,0.416,0.364,0.542,8
EAST BANGALORE,Bi-directional,12.982796,77.708402,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,50.0,0.41,0.5,0.493,0.266,0.433,0.596,0.612,0.733,0.178,0.404,0.194,0.715,0.655,0.372,0.363,24.62,0.689,0.121,0.694,0.381,0.354,4
EAST BANGALORE,Bi-directional,12.972518,77.711619,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,50.0,0.51,0.29,0.508,0.217,0.289,0.316,0.613,0.754,0.154,0.52,0.197,0.654,0.629,0.294,0.361,1.61,0.598,0.217,0.645,0.504,0.269,4
EAST BANGALORE,Bi-directional,12.974569,77.713126,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.39,0.69,0.44,0.245,0.02,0.471,0.505,0.504,0.309,0.356,0.129,0.426,0.455,0.468,0.422,5.02,0.504,0.225,0.331,0.349,0.484,2
EAST BANGALORE,Bi-directional,12.984417,77.719216,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.52,0.34,0.471,0.233,0.127,0.346,0.463,0.557,0.468,0.366,0.089,0.457,0.522,0.374,0.414,2.19,0.454,0.226,0.416,0.388,0.43,8
EAST BANGALORE,Bi-directional,12.984308,77.718776,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.47,0.32,0.459,0.199,0.023,0.493,0.477,0.523,0.439,0.314,0.102,0.422,0.423,0.541,0.486,1.89,0.529,0.234,0.422,0.346,0.528,2
EAST BANGALORE,Bi-directional,12.97277,77.710003,Kundalahalli,Kundalahalli,,tertiary,tertiary,none,7.5m,30.0,0.28,0.43,0.541,0.229,0.081,0.253,0.547,0.621,0.205,0.45,0.116,0.478,0.444,0.381,0.429,15.47,0.614,0.268,0.525,0.431,0.339,3
EAST BANGALORE,Bi-directional,12.97167,77.711791,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.47,0.4,0.504,0.211,0.039,0.622,0.442,0.563,0.46,0.348,0.162,0.414,0.551,0.457,0.475,2.93,0.457,0.138,0.294,0.346,0.553,6
EAST BANGALORE,Bi-directional,12.972366,77.717626,Kundalahalli,Kundalahalli,,unclassified,unclassified,none,7.5m,30.0,0.4,0.38,0.458,0.204,0.444,0.13,0.43,0.53,0.302,0.355,0.168,0.374,0.398,0.456,0.431,20.63,0.509,0.072,0.408,0.363,0.34,6
EAST BANGALORE,Bi-directional,12.982203,77.71668,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.3,0.64,0.615,0.253,0.336,0.732,0.537,0.604,0.387,0.475,0.082,0.535,0.563,0.402,0.458,2.89,0.592,0.173,0.441,0.463,0.447,6
EAST BANGALORE,Bi-directional,12.977606,77.715645,Kundalahalli,Kundalahalli,2nd Road,secondary,secondary,none,7.5m,60.0,0.33,0.5,0.605,0.237,0.383,0.815,0.498,0.68,0.357,0.395,0.15,0.604,0.505,0.429,0.435,14.16,0.61,0.105,0.487,0.395,0.509,3
EAST BANGALORE,Bi-directional,12.984276,77.711149,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.42,0.35,0.522,0.231,0.203,0.646,0.399,0.569,0.372,0.276,0.161,0.482,0.474,0.402,0.407,5.79,0.442,0.05,0.381,0.25,0.519,6
EAST BANGALORE,Bi-directional,12.984342,77.708202,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,60.0,0.42,0.26,0.588,0.273,0.277,0.119,0.611,0.723,0.244,0.539,0.073,0.704,0.6,0.295,0.388,1.57,0.549,0.089,0.611,0.496,0.32,4
EAST BANGALORE,Bi-directional,12.971631,77.712062,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,50.0,0.5,0.24,0.467,0.213,0.163,0.156,0.561,0.69,0.278,0.508,0.16,0.735,0.603,0.346,0.356,15.23,0.651,0.26,0.601,0.496,0.303,3
EAST BANGALORE,Bi-directional,12.970931,77.713371,Kundalahalli,Kundalahalli,Green Avenue,residential,residential,none,7.5m,20.0,0.15,0.53,0.553,0.235,0.345,0.831,0.429,0.501,0.387,0.333,0.07,0.371,0.424,0.536,0.528,20.33,0.525,0.259,0.377,0.366,0.59,2
EAST BANGALORE,Bi-directional,12.984138,77.718685,Kundalahalli,Kundalahalli,Temple Road,residential,residential,none,7.5m,30.0,0.13,0.3,0.484,0.253,0.39,0.506,0.443,0.529,0.487,0.316,0.151,0.397,0.469,0.478,0.504,3.2,0.508,0.172,0.338,0.305,0.5,6
EAST BANGALORE,Bi-directional,12.983993,77.709716,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.18,0.61,0.492,0.228,0.07,0.894,0.492,0.561,0.485,0.324,0.145,0.429,0.512,0.448,0.497,22.75,0.521,0.124,0.377,0.305,0.56,6
EAST BANGALORE,Bi-directional,12.984141,77.708309,Kundalahalli,Kundalahalli,Kundalahalli Main Road,primary,primary,none,7.5m,50.0,0.41,0.5,0.538,0.273,0.436,0.295,0.575,0.701,0.245,0.47,0.159,0.697,0.592,0.383,0.405,2.48,0.714,0.213,0.591,0.497,0.295,3
EAST BANGALORE,Bi-directional,12.977232,77.719065,Kundalahalli,Kundalahalli,,secondary_link,secondary_link,none,7.5m,35.0,0.39,0.36,0.454,0.241,0.162,0.665,0.551,0.651,0.315,0.378,0.167,0.53,0.521,0.407,0.43,1.56,0.56,0.241,0.34,0.419,0.429,3
EAST BANGALORE,Bi-directional,12.984374,77.719838,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.56,0.34,0.457,0.237,0.407,0.704,0.397,0.505,0.461,0.366,0.157,0.505,0.476,0.385,0.421,2.02,0.514,0.191,0.362,0.362,0.488,6
EAST BANGALORE,Bi-directional,12.980864,77.712159,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.15,0.59,0.573,0.287,0.114,0.703,0.588,0.605,0.222,0.487,0.11,0.522,0.559,0.41,0.432,1.22,0.648,0.145,0.551,0.43,0.408,6
EAST BANGALORE,Bi-directional,12.98017,77.708894,Kundalahalli,Kundalahalli,,tertiary,tertiary,none,7.5m,30.0,0.12,0.57,0.618,0.24,0.184,0.449,0.527,0.672,0.259,0.415,0.082,0.524,0.477,0.408,0.375,0.41,0.519,0.2,0.481,0.434,0.367,4
EAST BANGALORE,Bi-directional,12.982296,77.71619,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.43,0.45,0.632,0.269,0.289,0.899,0.532,0.615,0.356,0.425,0.141,0.486,0.561,0.406,0.471,2.31,0.646,0.151,0.471,0.416,0.551,6
EAST BANGALORE,Bi-directional,12.984759,77.719852,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.38,0.64,0.453,0.233,0.309,0.636,0.468,0.488,0.472,0.305,0.113,0.358,0.541,0.435,0.491,2.09,0.467,0.226,0.427,0.318,0.501,6
EAST BANGALORE,Bi-directional,12.982274,77.716493,Kundalahalli,Kundalahalli,Seetharampalya Road,tertiary,tertiary,none,7.5m,30.0,0.44,0.68,0.548,0.234,0.282,0.253,0.544,0.649,0.201,0.428,0.079,0.514,0.581,0.373,0.374,1.09,0.634,0.092,0.534,0.405,0.36,6
EAST BANGALORE,Bi-directional,12.977669,77.714535,Kundalahalli,Kundalahalli,2nd Road,secondary,secondary,none,7.5m,60.0,0.58,0.5,0.575,0.252,0.494,0.294,0.539,0.698,0.263,0.408,0.116,0.69,0.522,0.37,0.355,7.22,0.555,0.135,0.498,0.359,0.383,3
EAST BANGALORE,Bi-directional,12.971768,77.711594,Kundalahalli,Kundalahalli,10th Cross Road,residential,residential,none,7.5m,30.0,0.56,0.36,0.478,0.243,0.451,0.556,0.426,0.593,0.355,0.253,0.096,0.403,0.55,0.446,0.445,2.94,0.54,0.191,0.367,0.244,0.467,6
EAST BANGALORE,Bi-directional,12.982089,77.716313,Kundalahalli,Kundalahalli,,residential,residential,none,7.5m,30.0,0.51,0.35,0.471,0.194,0.124,0.292,0.501,0.595,0.471,0.298,0.1,0.429,0.473,0.409,0.49,4.4,0.56,0.084,0.322,0.313,0.461,6
