zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.967922,77.58113,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.48,0.62,0.378,0.12,0.166,0.864,0.401,0.561,0.355,0.327,0.175,0.455,0.557,0.532,0.467,0.77,0.589,0.128,0.313,0.32,0.529,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.968597,77.57578,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.34,0.68,0.45,0.111,0.138,0.228,0.421,0.528,0.314,0.304,0.184,0.471,0.572,0.46,0.436,4.04,0.528,0.183,0.43,0.308,0.431,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.968201,77.580297,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.39,0.67,0.44,0.127,0.077,0.123,0.466,0.558,0.447,0.331,0.055,0.403,0.574,0.49,0.505,6.34,0.551,0.059,0.373,0.365,0.446,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.965386,77.572719,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.48,0.67,0.434,0.118,0.352,0.483,0.368,0.547,0.475,0.221,0.179,0.439,0.53,0.448,0.508,2.31,0.509,0.211,0.393,0.196,0.503,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.969398,77.583109,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.56,0.52,0.458,0.114,0.254,0.125,0.443,0.52,0.322,0.251,0.093,0.483,0.553,0.442,0.45,8.87,0.568,0.289,0.398,0.258,0.374,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.969734,77.581233,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.35,0.64,0.48,0.118,0.067,0.328,0.371,0.471,0.492,0.274,0.11,0.387,0.495,0.428,0.493,3.28,0.501,0.284,0.336,0.271,0.442,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.969539,77.579844,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.43,0.45,0.382,0.097,0.059,0.898,0.477,0.548,0.307,0.249,0.083,0.432,0.558,0.465,0.489,5.01,0.563,0.13,0.406,0.22,0.568,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.966372,77.580018,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.31,0.51,0.441,0.128,0.372,0.471,0.441,0.521,0.368,0.261,0.146,0.449,0.553,0.394,0.471,4.99,0.468,0.107,0.416,0.245,0.469,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.962442,77.581478,KR Market,KR Market,New Bamboo Bazaar Road,tertiary,tertiary,none,7.5m,30.0,0.21,0.34,0.53,0.15,0.482,0.253,0.506,0.577,0.22,0.373,0.154,0.503,0.515,0.388,0.382,7.55,0.645,0.095,0.511,0.339,0.34,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.968458,77.574388,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.29,0.51,0.409,0.105,0.208,0.131,0.419,0.447,0.408,0.234,0.057,0.444,0.476,0.439,0.515,2.69,0.549,0.264,0.389,0.218,0.467,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.967851,77.582916,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.29,0.26,0.469,0.117,0.288,0.189,0.366,0.508,0.307,0.251,0.137,0.461,0.521,0.516,0.45,3.95,0.446,0.065,0.363,0.237,0.428,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.958126,77.571976,KR Market,KR Market,4th Main Road,tertiary,tertiary,none,7.5m,30.0,0.34,0.53,0.498,0.12,0.305,0.351,0.493,0.587,0.239,0.433,0.189,0.49,0.509,0.462,0.439,0.72,0.55,0.053,0.54,0.423,0.432,4
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.968102,77.578311,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.14,0.49,0.394,0.114,0.055,0.869,0.447,0.524,0.39,0.224,0.079,0.396,0.507,0.507,0.46,1.33,0.478,0.18,0.314,0.226,0.571,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.95738,77.583436,KR Market,KR Market,,living_street,living_street,none,7.5m,20.0,0.54,0.23,0.434,0.114,0.191,0.713,0.442,0.512,0.24,0.275,0.193,0.428,0.425,0.429,0.409,5.89,0.468,0.247,0.392,0.242,0.471,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.970314,77.58115,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.52,0.29,0.475,0.127,0.053,0.289,0.432,0.478,0.408,0.329,0.194,0.469,0.474,0.501,0.497,1.38,0.493,0.136,0.351,0.302,0.503,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.958563,77.576624,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.34,0.68,0.388,0.107,0.201,0.411,0.373,0.53,0.367,0.284,0.094,0.444,0.572,0.453,0.474,4.38,0.597,0.161,0.371,0.256,0.499,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.961517,77.584078,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.12,0.65,0.455,0.119,0.009,0.695,0.438,0.425,0.304,0.305,0.113,0.393,0.473,0.509,0.461,0.76,0.529,0.194,0.427,0.309,0.566,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.967025,77.582576,KR Market,KR Market,,residential,residential,none,7.5m,30.0,0.56,0.47,0.4,0.12,0.197,0.62,0.392,0.471,0.475,0.239,0.145,0.508,0.482,0.498,0.507,2.06,0.504,0.143,0.384,0.229,0.583,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.95882,77.578614,KR Market,KR Market,Mariswamy Mutt Road,tertiary,tertiary,none,7.5m,30.0,0.51,0.56,0.444,0.121,0.039,0.379,0.457,0.631,0.222,0.408,0.144,0.524,0.555,0.418,0.375,4.6,0.646,0.1,0.417,0.413,0.368,4
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.99696,77.658715,Satellite Bus Stand,Satellite Bus Stand,7th Main Road,residential,residential,none,7.5m,30.0,0.39,0.39,0.404,0.117,0.458,0.736,0.471,0.545,0.482,0.242,0.09,0.441,0.54,0.433,0.468,5.99,0.488,0.132,0.389,0.226,0.522,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.988849,77.647788,Satellite Bus Stand,Satellite Bus Stand,4th Cross Road,residential,residential,none,7.5m,30.0,0.56,0.26,0.466,0.118,0.16,0.742,0.416,0.478,0.441,0.251,0.089,0.43,0.488,0.523,0.521,12.67,0.597,0.204,0.434,0.222,0.559,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995675,77.657034,Satellite Bus Stand,Satellite Bus Stand,4th Cross Road,residential,residential,none,7.5m,30.0,0.24,0.26,0.392,0.121,0.447,0.101,0.424,0.468,0.404,0.239,0.125,0.408,0.492,0.505,0.477,4.85,0.424,0.188,0.391,0.264,0.475,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.994739,77.65692,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.6,0.51,0.391,0.129,0.213,0.151,0.486,0.567,0.326,0.29,0.185,0.5,0.587,0.493,0.414,7.81,0.599,0.173,0.419,0.263,0.382,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.992107,77.661777,Satellite Bus Stand,Satellite Bus Stand,B.A Basith Road,residential,residential,none,7.5m,30.0,0.41,0.58,0.454,0.097,0.001,0.373,0.393,0.547,0.493,0.241,0.125,0.456,0.434,0.603,0.495,3.24,0.582,0.115,0.434,0.219,0.548,2
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996033,77.655677,Satellite Bus Stand,Satellite Bus Stand,,living_street,living_street,none,7.5m,20.0,0.52,0.55,0.391,0.096,0.229,0.225,0.496,0.546,0.303,0.256,0.131,0.403,0.531,0.516,0.427,1.3,0.491,0.109,0.423,0.234,0.459,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997656,77.654298,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.36,0.31,0.393,0.101,0.129,0.873,0.439,0.454,0.385,0.298,0.119,0.42,0.572,0.412,0.467,2.88,0.463,0.055,0.332,0.332,0.599,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997412,77.660299,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.26,0.55,0.401,0.101,0.163,0.329,0.448,0.441,0.305,0.281,0.131,0.377,0.53,0.5,0.496,9.24,0.512,0.097,0.366,0.289,0.492,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995273,77.655755,Satellite Bus Stand,Satellite Bus Stand,Temple Road,residential,residential,none,7.5m,30.0,0.19,0.53,0.459,0.111,0.251,0.749,0.392,0.455,0.301,0.257,0.16,0.347,0.489,0.461,0.494,1.26,0.565,0.088,0.412,0.264,0.525,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.99757,77.65698,Satellite Bus Stand,Satellite Bus Stand,8th Main Road,residential,residential,none,7.5m,50.0,0.58,0.65,0.442,0.125,0.216,0.14,0.365,0.473,0.337,0.23,0.108,0.466,0.536,0.482,0.477,3.37,0.547,0.213,0.424,0.257,0.412,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996904,77.658044,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.15,0.67,0.456,0.111,0.451,0.472,0.409,0.492,0.365,0.262,0.119,0.419,0.535,0.441,0.442,4.32,0.543,0.169,0.31,0.236,0.52,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995348,77.657536,Satellite Bus Stand,Satellite Bus Stand,4th Main Road,residential,residential,none,7.5m,30.0,0.43,0.62,0.388,0.118,0.171,0.342,0.349,0.449,0.488,0.228,0.079,0.407,0.613,0.516,0.47,10.89,0.59,0.131,0.328,0.254,0.481,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996122,77.657767,Satellite Bus Stand,Satellite Bus Stand,4th Cross Road,residential,residential,none,7.5m,30.0,0.57,0.63,0.425,0.108,0.474,0.267,0.382,0.529,0.303,0.29,0.116,0.512,0.596,0.498,0.472,3.21,0.624,0.246,0.348,0.269,0.388,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995354,77.659235,Satellite Bus Stand,Satellite Bus Stand,6th Main Road,residential,residential,none,7.5m,30.0,0.21,0.25,0.46,0.106,0.041,0.571,0.445,0.521,0.417,0.274,0.089,0.358,0.532,0.414,0.462,4.98,0.485,0.202,0.392,0.282,0.543,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996854,77.654194,Satellite Bus Stand,Satellite Bus Stand,8th Main Road,residential,residential,none,7.5m,50.0,0.22,0.32,0.405,0.124,0.024,0.767,0.452,0.498,0.33,0.32,0.16,0.452,0.458,0.456,0.422,0.36,0.466,0.144,0.415,0.314,0.537,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997007,77.660454,Satellite Bus Stand,Satellite Bus Stand,3rd Cross Road,residential,residential,none,7.5m,30.0,0.11,0.33,0.395,0.118,0.271,0.565,0.396,0.456,0.331,0.363,0.091,0.38,0.468,0.452,0.462,2.99,0.516,0.13,0.373,0.353,0.484,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.994723,77.656169,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.4,0.62,0.417,0.107,0.203,0.166,0.443,0.533,0.361,0.266,0.125,0.446,0.544,0.512,0.454,3.47,0.515,0.138,0.318,0.294,0.383,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996827,77.659216,Satellite Bus Stand,Satellite Bus Stand,7th Main Road,residential,residential,none,7.5m,30.0,0.32,0.68,0.412,0.126,0.264,0.838,0.466,0.518,0.379,0.278,0.072,0.431,0.58,0.503,0.464,4.14,0.593,0.055,0.343,0.255,0.559,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.99729,77.661377,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.25,0.7,0.397,0.112,0.432,0.294,0.453,0.521,0.437,0.329,0.074,0.421,0.444,0.51,0.443,15.36,0.473,0.123,0.422,0.368,0.508,2
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996526,77.656184,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.54,0.27,0.476,0.102,0.159,0.313,0.444,0.46,0.468,0.315,0.108,0.497,0.513,0.477,0.485,1.45,0.484,0.143,0.345,0.306,0.488,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996248,77.657207,Satellite Bus Stand,Satellite Bus Stand,4th Main Road,residential,residential,none,7.5m,30.0,0.44,0.33,0.427,0.112,0.161,0.587,0.444,0.46,0.365,0.291,0.193,0.438,0.453,0.488,0.436,1.99,0.565,0.277,0.312,0.301,0.498,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.99727,77.660583,Satellite Bus Stand,Satellite Bus Stand,3rd Cross Road,residential,residential,none,7.5m,30.0,0.31,0.39,0.44,0.118,0.204,0.301,0.401,0.556,0.451,0.353,0.069,0.353,0.503,0.451,0.452,2.87,0.495,0.276,0.333,0.393,0.454,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996989,77.653084,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.25,0.41,0.39,0.108,0.0,0.86,0.409,0.485,0.367,0.339,0.085,0.372,0.506,0.47,0.498,2.75,0.46,0.166,0.408,0.303,0.59,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.987991,77.64832,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.55,0.5,0.44,0.124,0.026,0.842,0.476,0.496,0.461,0.316,0.192,0.48,0.575,0.426,0.517,8.5,0.513,0.298,0.356,0.348,0.606,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996933,77.660242,Satellite Bus Stand,Satellite Bus Stand,8th Main Road,tertiary,tertiary,none,7.5m,50.0,0.31,0.56,0.51,0.133,0.093,0.46,0.515,0.595,0.352,0.366,0.118,0.535,0.583,0.368,0.411,3.04,0.579,0.113,0.428,0.372,0.415,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.992069,77.651558,Satellite Bus Stand,Satellite Bus Stand,,secondary,secondary,none,7.5m,40.0,0.44,0.37,0.537,0.126,0.358,0.168,0.564,0.664,0.308,0.352,0.154,0.6,0.54,0.408,0.381,1.26,0.676,0.229,0.455,0.369,0.368,3
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996966,77.652923,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.15,0.68,0.42,0.125,0.01,0.649,0.473,0.532,0.49,0.212,0.081,0.388,0.512,0.536,0.498,0.42,0.462,0.149,0.44,0.194,0.544,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995979,77.657226,Satellite Bus Stand,Satellite Bus Stand,4th Main Road,residential,residential,none,7.5m,30.0,0.36,0.4,0.458,0.111,0.284,0.577,0.399,0.481,0.336,0.298,0.06,0.399,0.561,0.423,0.416,3.42,0.458,0.123,0.347,0.3,0.474,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995766,77.659,Satellite Bus Stand,Satellite Bus Stand,6th Main Road,residential,residential,none,7.5m,30.0,0.58,0.23,0.409,0.11,0.407,0.5,0.388,0.563,0.476,0.254,0.175,0.495,0.516,0.426,0.488,4.49,0.522,0.282,0.349,0.265,0.467,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996677,77.659671,Satellite Bus Stand,Satellite Bus Stand,7th Main Road,residential,residential,none,7.5m,30.0,0.24,0.43,0.437,0.099,0.153,0.194,0.444,0.432,0.429,0.279,0.065,0.415,0.533,0.504,0.505,5.24,0.574,0.254,0.322,0.276,0.462,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996936,77.65273,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.56,0.56,0.473,0.108,0.151,0.701,0.362,0.529,0.433,0.283,0.076,0.488,0.582,0.532,0.474,3.39,0.533,0.211,0.348,0.26,0.56,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997168,77.657633,Satellite Bus Stand,Satellite Bus Stand,7th Main Road,residential,residential,none,7.5m,30.0,0.4,0.65,0.442,0.109,0.03,0.288,0.415,0.508,0.448,0.254,0.052,0.452,0.541,0.483,0.509,9.01,0.613,0.125,0.411,0.238,0.45,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.994775,77.657639,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.24,0.54,0.451,0.102,0.291,0.389,0.45,0.433,0.456,0.303,0.072,0.438,0.512,0.42,0.472,4.39,0.572,0.195,0.396,0.329,0.458,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996538,77.661218,Satellite Bus Stand,Satellite Bus Stand,8th Main Road,tertiary,tertiary,none,7.5m,50.0,0.42,0.33,0.549,0.135,0.157,0.627,0.504,0.562,0.29,0.313,0.092,0.571,0.53,0.438,0.429,3.54,0.533,0.206,0.479,0.278,0.431,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995981,77.65217,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.19,0.46,0.473,0.1,0.01,0.158,0.409,0.486,0.399,0.273,0.115,0.441,0.502,0.462,0.498,4.88,0.554,0.166,0.418,0.287,0.39,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.99755,77.653131,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.52,0.63,0.399,0.103,0.461,0.341,0.448,0.571,0.357,0.316,0.186,0.402,0.539,0.495,0.433,10.99,0.593,0.266,0.352,0.354,0.46,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.988601,77.6473,Satellite Bus Stand,Satellite Bus Stand,3rd Ramamandira Road,residential,residential,none,7.5m,30.0,0.17,0.63,0.398,0.115,0.38,0.853,0.393,0.504,0.332,0.351,0.12,0.394,0.532,0.437,0.438,3.15,0.527,0.261,0.41,0.31,0.5,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.990094,77.660564,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.29,0.51,0.434,0.105,0.364,0.731,0.475,0.552,0.427,0.352,0.053,0.431,0.463,0.407,0.475,11.86,0.515,0.058,0.288,0.323,0.478,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.998502,77.660707,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.45,0.35,0.48,0.117,0.335,0.419,0.364,0.541,0.347,0.305,0.129,0.437,0.414,0.521,0.468,1.88,0.568,0.13,0.352,0.318,0.512,2
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997522,77.653493,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.56,0.65,0.428,0.119,0.47,0.664,0.473,0.523,0.316,0.343,0.083,0.432,0.531,0.492,0.452,2.74,0.618,0.199,0.418,0.307,0.472,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996281,77.661285,Satellite Bus Stand,Satellite Bus Stand,Railway Line Road,secondary,secondary,none,7.5m,40.0,0.31,0.4,0.466,0.12,0.481,0.52,0.511,0.652,0.32,0.341,0.117,0.576,0.566,0.401,0.401,5.88,0.645,0.245,0.536,0.348,0.469,4
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.992074,77.651637,Satellite Bus Stand,Satellite Bus Stand,,secondary,secondary,none,7.5m,40.0,0.25,0.35,0.491,0.112,0.454,0.29,0.509,0.558,0.319,0.364,0.194,0.542,0.524,0.391,0.441,0.63,0.667,0.261,0.514,0.38,0.404,3
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997541,77.656642,Satellite Bus Stand,Satellite Bus Stand,8th Main Road,residential,residential,none,7.5m,50.0,0.38,0.4,0.384,0.112,0.156,0.394,0.422,0.459,0.32,0.253,0.087,0.511,0.477,0.476,0.451,3.24,0.489,0.208,0.389,0.258,0.479,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996477,77.660168,Satellite Bus Stand,Satellite Bus Stand,7th Main Road,residential,residential,none,7.5m,30.0,0.23,0.5,0.396,0.099,0.393,0.303,0.372,0.511,0.331,0.265,0.054,0.368,0.495,0.516,0.46,5.26,0.553,0.159,0.417,0.256,0.447,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996253,77.657905,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.2,0.54,0.393,0.113,0.167,0.357,0.409,0.517,0.392,0.318,0.181,0.35,0.536,0.431,0.439,0.79,0.564,0.134,0.387,0.333,0.412,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.992288,77.65388,Satellite Bus Stand,Satellite Bus Stand,Railway Line Road,secondary,secondary,none,7.5m,40.0,0.39,0.38,0.431,0.136,0.24,0.771,0.573,0.616,0.351,0.389,0.056,0.603,0.539,0.438,0.436,51.16,0.583,0.1,0.453,0.398,0.536,3
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.987096,77.648044,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.52,0.35,0.452,0.117,0.048,0.66,0.455,0.514,0.315,0.281,0.131,0.433,0.385,0.544,0.478,1.47,0.471,0.273,0.373,0.261,0.547,3
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997745,77.660639,Satellite Bus Stand,Satellite Bus Stand,8th C Main Road,residential,residential,none,7.5m,30.0,0.18,0.69,0.411,0.111,0.202,0.801,0.39,0.5,0.379,0.274,0.107,0.329,0.569,0.428,0.493,3.12,0.519,0.187,0.38,0.278,0.522,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995999,77.653132,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.55,0.69,0.395,0.128,0.149,0.824,0.443,0.561,0.424,0.243,0.052,0.459,0.537,0.537,0.515,9.13,0.628,0.271,0.389,0.265,0.602,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.988404,77.647958,Satellite Bus Stand,Satellite Bus Stand,2nd Ayyappa Swamy Temple Road,residential,residential,none,7.5m,30.0,0.34,0.32,0.43,0.099,0.351,0.677,0.462,0.512,0.448,0.24,0.1,0.421,0.561,0.5,0.496,9.69,0.479,0.226,0.424,0.25,0.555,8
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.994837,77.658368,Satellite Bus Stand,Satellite Bus Stand,5th Main Road,residential,residential,none,7.5m,30.0,0.25,0.51,0.411,0.125,0.132,0.677,0.45,0.468,0.439,0.206,0.117,0.353,0.516,0.468,0.522,4.48,0.543,0.289,0.361,0.205,0.59,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997014,77.654185,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.47,0.42,0.418,0.123,0.228,0.57,0.425,0.504,0.468,0.36,0.095,0.447,0.466,0.407,0.435,3.02,0.473,0.257,0.308,0.345,0.534,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.994895,77.658929,Satellite Bus Stand,Satellite Bus Stand,Railway Line Road,secondary,secondary,none,7.5m,40.0,0.25,0.6,0.465,0.124,0.426,0.719,0.46,0.608,0.246,0.357,0.147,0.571,0.636,0.359,0.378,10.0,0.603,0.285,0.432,0.322,0.396,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997471,77.652482,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.32,0.24,0.378,0.101,0.216,0.601,0.473,0.515,0.304,0.321,0.114,0.442,0.502,0.438,0.408,11.33,0.514,0.107,0.407,0.301,0.507,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996634,77.653685,Satellite Bus Stand,Satellite Bus Stand,8th Main Road,residential,residential,none,7.5m,50.0,0.59,0.63,0.448,0.101,0.111,0.758,0.419,0.574,0.355,0.322,0.196,0.481,0.579,0.474,0.427,1.38,0.493,0.053,0.297,0.284,0.564,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.986986,77.648061,Satellite Bus Stand,Satellite Bus Stand,Suranjandas Road,primary,primary,none,7.5m,50.0,0.33,0.64,0.415,0.135,0.129,0.244,0.55,0.689,0.266,0.363,0.051,0.65,0.603,0.425,0.478,1.15,0.72,0.08,0.708,0.405,0.384,4
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.998304,77.661071,Satellite Bus Stand,Satellite Bus Stand,3rd Cross Road,residential,residential,none,7.5m,30.0,0.26,0.48,0.4,0.104,0.006,0.77,0.462,0.472,0.369,0.262,0.137,0.455,0.482,0.519,0.45,2.15,0.472,0.273,0.311,0.245,0.518,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.990018,77.660979,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.22,0.28,0.397,0.125,0.329,0.548,0.38,0.445,0.439,0.289,0.17,0.399,0.354,0.52,0.54,11.55,0.542,0.21,0.358,0.311,0.562,2
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.995599,77.657924,Satellite Bus Stand,Satellite Bus Stand,5th Main Road,residential,residential,none,7.5m,30.0,0.17,0.42,0.412,0.113,0.047,0.3,0.462,0.51,0.348,0.253,0.092,0.321,0.453,0.471,0.42,4.13,0.459,0.271,0.407,0.233,0.453,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996575,77.653551,Satellite Bus Stand,Satellite Bus Stand,8th Main Road,residential,residential,none,7.5m,50.0,0.58,0.43,0.394,0.111,0.489,0.618,0.383,0.574,0.318,0.357,0.117,0.54,0.52,0.408,0.421,1.5,0.593,0.178,0.341,0.338,0.442,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.996671,77.652987,Satellite Bus Stand,Satellite Bus Stand,,residential,residential,none,7.5m,30.0,0.56,0.46,0.413,0.117,0.208,0.772,0.464,0.485,0.442,0.266,0.147,0.421,0.486,0.477,0.494,6.03,0.573,0.194,0.411,0.261,0.605,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.990694,77.660371,Satellite Bus Stand,Satellite Bus Stand,Varthuru Road,tertiary,tertiary,none,7.5m,30.0,0.37,0.37,0.472,0.121,0.253,0.662,0.564,0.557,0.236,0.422,0.177,0.539,0.536,0.343,0.373,0.89,0.545,0.2,0.413,0.404,0.432,6
LOGISTICS / HIGH TRAFFIC ZONES,Bi-directional,12.997409,77.654982,Satellite Bus Stand,Satellite Bus Stand,8th Main Road,residential,residential,none,7.5m,50.0,0.54,0.57,0.384,0.11,0.104,0.842,0.493,0.544,0.48,0.343,0.128,0.519,0.557,0.518,0.476,8.85,0.472,0.218,0.375,0.368,0.62,6
