node_id,lat,lng
24642,12.914208,77.53812
24643,12.915106,77.53865
24644,12.916103,77.53874
24645,12.917108,77.53898
24646,12.913,77.5398
24647,12.914602,77.53992
24648,12.912465,77.53942
24649,12.91177,77.53868
24650,12.911642,77.53838
24651,12.9114485,77.539276
24652,12.910958,77.53694
24653,12.911031,77.539185
24654,12.9111805,77.539276
24655,12.917352,77.541435
24656,12.917883,77.54096
24657,12.91799,77.54126
24658,12.917994,77.54155
24659,12.917136,77.540085
24660,12.917519,77.542465
24661,12.916206,77.54231
24662,12.915971,77.542336
24663,12.915673,77.542595
24664,12.915315,77.54273
24665,12.914249,77.542786
24666,12.914219,77.54241
24667,12.914889,77.54191
24668,12.914954,77.542
24669,12.914449,77.541885
24670,12.913497,77.54131
24671,12.912987,77.542534
24672,12.912306,77.54122
24673,12.912562,77.54132
24674,12.913019,77.537384
24675,12.91534,77.54241
24676,12.897611,77.53398
24677,12.897499,77.53625
24678,12.897476,77.53592
24679,12.8979225,77.53738
24680,12.897881,77.53753
24681,12.897485,77.538376
24682,12.897436,77.53852
24683,12.897376,77.538574
24684,12.901897,77.53766
24685,12.90162,77.53849
24686,12.89065,77.53548
24687,12.890683,77.535286
24688,12.8909,77.53538
24689,12.89287,77.53709
24690,12.895901,77.53762
24691,12.896028,77.53735
24692,12.896737,77.53648
24693,12.896518,77.53377
24694,12.894542,77.53626
24695,12.914049,77.531876
24696,12.913781,77.53173
24697,12.914199,77.53161
24698,12.912835,77.53368
24699,12.912767,77.53395
24700,12.9127445,77.53431
24701,12.910126,77.536
24702,12.91281,77.540764
24703,12.912557,77.542274
24704,12.912397,77.54057
24705,12.912405,77.54088
24706,12.916337,77.541275
24707,12.916131,77.54142
24708,12.915984,77.54116
24709,12.915721,77.541275
24710,12.917568,77.541664
24711,12.914911,77.538414
24712,12.907258,77.54228
24713,12.906064,77.53873
24714,12.9059925,77.5394
24715,12.908349,77.53878
24716,12.908366,77.53933
24717,12.911266,77.54198
24718,12.915342,77.54144
24719,12.916879,77.54073
24720,12.903548,77.539276
24721,12.91077,77.53148
24722,12.907002,77.53069
24723,12.910513,77.53036
24724,12.905428,77.52729
24725,12.905661,77.52763
24726,12.89211,77.52094
24727,12.907421,77.52841
24728,12.915751,77.537346
24729,12.915594,77.53715
24730,12.916011,77.537285
24731,12.915993,77.53706
24732,12.915687,77.53706
24733,12.915984,77.53676
24734,12.916022,77.53646
24735,12.916011,77.53615
24736,12.903086,77.52879
24737,12.896153,77.53706
24738,12.893029,77.528465
24739,12.892882,77.52917
24740,12.892182,77.53198
24741,12.892243,77.5323
24742,12.892418,77.51732
24743,12.892889,77.52418
24744,12.891896,77.53405
24745,12.893184,77.53426
24746,12.893279,77.53439
24747,12.89313,77.53468
24748,12.893098,77.535065
24749,12.89336,77.53522
24750,12.9083395,77.5289
24751,12.896388,77.53245
24752,12.89631,77.53277
24753,12.904889,77.54096
24754,12.897811,77.53831
24755,12.892626,77.52964
24756,12.894383,77.53093
24757,12.89464,77.530876
24758,12.9044485,77.52702
24759,12.902109,77.5358
24760,12.903559,77.533485
24761,12.903531,77.53348
24762,12.900421,77.53195
24763,12.916357,77.53349
24764,12.895012,77.53437
24765,12.900225,77.52594
24766,12.895121,77.53485
24767,12.894914,77.53465
24768,12.914905,77.53633
24769,12.91737,77.53916
24770,12.917121,77.53929
24771,12.917215,77.5396
24772,12.917348,77.53989
24773,12.908394,77.53698
24774,12.908096,77.53407
24775,12.93235,77.48794
24776,12.931879,77.48787
24777,12.931246,77.48758
24778,12.927814,77.493355
24779,12.927277,77.49316
24780,12.927466,77.49307
24781,12.927232,77.493744
24782,12.924711,77.48528
24783,12.924555,77.485855
24784,12.924011,77.49391
24785,12.923554,77.493515
24786,12.929823,77.49408
24787,12.929573,77.494354
24788,12.92705,77.495026
24789,12.926942,77.49461
24790,12.931742,77.4913
24791,12.922579,77.48917
24792,12.92325,77.48885
24793,12.923379,77.48905
24794,12.923581,77.48928
24795,12.924003,77.48833
24796,12.923682,77.48824
24797,12.923551,77.4886
24798,12.921637,77.48608
24799,12.921717,77.48559
24800,12.917744,77.48328
24801,12.91818,77.483826
24802,12.923154,77.486565
24803,12.923363,77.48647
24804,12.922736,77.48265
24805,12.922095,77.48229
24806,12.921396,77.4849
24807,12.921378,77.48555
24808,12.9201355,77.484856
24809,12.92047,77.48441
24810,12.922363,77.48466
24811,12.92179,77.48466
24812,12.921643,77.4869
24813,12.923451,77.48279
24814,12.923288,77.4852
24815,12.923861,77.48554
24816,12.9210415,77.485435
24817,12.924906,77.48864
24818,12.925278,77.48817
24819,12.923052,77.48589
24820,12.919031,77.4835
24821,12.923598,77.484314
24822,12.920664,77.48627
24823,12.92546,77.486404
24824,12.920963,77.48475
24825,12.927498,77.49133
24826,12.927937,77.490166
24827,12.922904,77.48217
24828,12.919347,77.483696
24829,12.919294,77.48334
24830,12.923864,77.48351
24831,12.924521,77.48353
24832,12.921911,77.48429
24833,12.923356,77.48166
24834,12.922613,77.48517
24835,12.920199,77.484215
24836,12.925099,77.48605
24837,12.924409,77.48915
24838,12.925036,77.489136
24839,12.922011,77.488335
24840,12.926344,77.4893
24841,12.927374,77.49016
24842,12.921275,77.48774
24843,12.919983,77.47974
24844,12.920541,77.47982
24845,12.928315,77.49043
24846,12.920323,77.48558
24847,12.932284,77.49037
24848,12.933269,77.491394
24849,12.93046,77.498344
24850,12.930979,77.498276
24851,12.930569,77.49793
24852,12.9295435,77.495735
24853,12.930149,77.49762
24854,12.930654,77.497604
24855,12.930721,77.49732
24856,12.929363,77.496635
24857,12.929879,77.49664
24858,12.92614,77.487175
24859,12.926909,77.486595
24860,12.9287815,77.489624
24861,12.927006,77.48735
24862,12.926629,77.48698
24863,12.928519,77.490105
24864,12.928233,77.49003
24865,12.929035,77.48921
24866,12.926311,77.48659
24867,12.926598,77.486496
24868,12.9268,77.48845
24869,12.927985,77.48802
24870,12.928188,77.48797
24871,12.928885,77.48809
24872,12.923434,77.489235
24873,12.93141,77.49206
24874,12.931369,77.49161
24875,12.926514,77.49293
24876,12.929873,77.48824
24877,12.929657,77.488174
24878,12.924911,77.490395
24879,12.925192,77.4907
24880,12.928208,77.49768
24881,12.9285965,77.49762
24882,12.925643,77.49141
24883,12.925653,77.49164
24884,12.928671,77.49127
24885,12.928364,77.49144
24886,12.927279,77.492714
24887,12.925864,77.49124
24888,12.928009,77.4872
24889,12.93084,77.48886
24890,12.928957,77.49149
24891,12.927981,77.494675
24892,12.928343,77.494965
24893,12.930495,77.492714
24894,12.930608,77.49291
24895,12.929298,77.4931
24896,12.928886,77.49297
24897,12.928559,77.48984
24898,12.929105,77.492386
24899,12.932463,77.48894
24900,12.924254,77.49023
24901,12.928533,77.494156
24902,12.928697,77.494774
24903,12.928227,77.494446
24904,12.922839,77.4895
24905,12.923281,77.48931
24906,12.923105,77.48952
24907,12.930718,77.49129
24908,12.92565,77.48766
24909,12.926392,77.487976
24910,12.929287,77.49372
24911,12.927116,77.49613
24912,12.926921,77.49646
24913,12.9302435,77.49344
24914,12.930789,77.48958
24915,12.929575,77.49356
24916,12.928663,77.48752
24917,12.922539,77.490456
24918,12.922541,77.49004
24919,12.928381,77.48727
24920,12.927718,77.48711
24921,12.926817,77.49712
24922,12.926677,77.49696
24923,12.925925,77.4883
24924,12.927323,77.48797
24925,12.927127,77.488365
24926,12.929168,77.49441
24927,12.927561,77.48819
24928,12.927027,77.49577
24929,12.92786,77.49766
24930,12.927598,77.49741
24931,12.925664,77.49185
24932,12.925672,77.49208
24933,12.923715,77.49112
24934,12.923383,77.49094
24935,12.923744,77.49068
24936,12.927784,77.49807
24937,12.924351,77.49048
24938,12.92568,77.488266
24939,12.93033,77.49319
24940,12.926608,77.49503
24941,12.927628,77.49602
24942,12.927594,77.49683
24943,12.927378,77.49714
24944,12.925786,77.48952
24945,12.927434,77.487015
24946,12.924411,77.49367
24947,12.927185,77.49676
24948,12.928296,77.49736
24949,12.926601,77.49637
24950,12.922952,77.4921
24951,12.925941,77.49065
24952,12.925472,77.4906
24953,12.9247,77.490105
24954,12.925325,77.492546
24955,12.924977,77.493614
24956,12.928294,77.48827
24957,12.924939,77.48978
24958,12.930071,77.488045
24959,12.928081,77.496765
24960,12.925623,77.49264
24961,12.930158,77.48865
24962,12.922121,77.49
24963,12.922452,77.49092
24964,12.9257,77.49311
24965,12.925532,77.49223
24966,12.92947,77.489136
24967,12.924457,77.489876
24968,12.925068,77.49332
24969,12.924961,77.49272
24970,12.925435,77.493034
24971,12.924676,77.49049
24972,12.93096,77.49187
24973,12.927638,77.48978
24974,12.926949,77.49535
24975,12.931133,77.48895
24976,12.926865,77.48955
24977,12.927808,77.49663
24978,12.932301,77.488655
24979,12.925395,77.49104
24980,12.931488,77.488174
24981,12.928392,77.491844
24982,12.928972,77.492096
24983,12.923558,77.49201
24984,12.926367,77.48584
24985,12.919902,77.48404
24986,12.914276,77.48178
24987,12.91496,77.48173
24988,12.91667,77.48256
24989,12.916093,77.48213
24990,12.931165,77.49279
24991,12.931632,77.49
24992,12.929409,77.48984
24993,12.929257,77.48805
24994,12.931136,77.48836
24995,12.9247875,77.48594
24996,12.924755,77.486534
24997,12.924259,77.49135
24998,12.919663,77.483894
24999,12.923898,77.48749
25000,12.924355,77.485146
25001,12.92252,77.489105
25002,12.929001,77.49014
25003,12.928781,77.49035
25004,12.927667,77.48894
25005,12.9308405,77.487816
25006,12.930535,77.48755
25007,12.92996,77.48756
25008,12.928626,77.48839
25009,12.931253,77.48929
25010,12.929786,77.4898
25011,12.930312,77.489296
25012,12.929927,77.48969
25013,12.930203,77.49021
25014,12.929945,77.490456
25015,12.928812,77.4954
25016,12.928835,77.49679
25017,12.928256,77.4959
25018,12.93063,77.4961
25019,12.930481,77.48875
25020,12.930584,77.4891
25021,12.931585,77.49054
25022,12.931866,77.49061
25023,12.928957,77.496284
25024,12.928081,77.49825
25025,12.928407,77.49613
25026,12.928626,77.496185
25027,12.929804,77.49222
25028,12.932162,77.49133
25029,12.919825,77.47929
25030,12.920916,77.48037
25031,12.922781,77.480675
25032,12.922325,77.4806
25033,12.9219475,77.48032
25034,12.921955,77.48077
25035,12.92275,77.48113
25036,12.923032,77.480576
25037,12.922811,77.48242
25038,12.923074,77.481705
25039,12.922807,77.48039
25040,12.923121,77.479965
25041,12.922979,77.48136
25042,12.922231,77.47952
25043,12.922449,77.47967
25044,12.921845,77.479485
25045,12.92283,77.47992
25046,12.921182,77.47962
25047,12.921398,77.47952
25048,12.922261,77.479965
25049,12.921883,77.47983
25050,12.922642,77.48006
25051,12.92315,77.48835
25052,12.922028,77.48662
25053,12.922624,77.48669
25054,12.922265,77.48761
25055,12.922471,77.4872
25056,12.922614,77.48753
25057,12.9236355,77.4874
25058,12.923529,77.48703
25059,12.926701,77.4862
25060,12.926417,77.48626
25061,12.924312,77.487434
25062,12.923981,77.48797
25063,12.926056,77.49031
25064,12.923044,77.490875
25065,12.922751,77.490814
25066,12.93113,77.49044
25067,12.923173,77.47965
25068,12.923281,77.48112
25069,12.929594,77.48727
25070,12.923211,77.48787
25071,12.923461,77.48844
25072,12.926199,77.48734
25073,12.928303,77.4898
25074,12.927185,77.49433
25075,12.9275255,77.49528
25076,12.928964,77.4947
25077,12.930113,77.49218
25078,12.929786,77.49099
25079,12.930468,77.48987
25080,12.9306555,77.49005
25081,12.931164,77.49119
25082,12.931437,77.492455
25083,12.931679,77.49249
25084,12.929825,77.48885
25085,12.931976,77.48799
25086,12.931811,77.488495
25087,12.9318075,77.48949
25088,12.929188,77.49634
25089,12.927496,77.49834
25090,12.926862,77.49684
25091,12.930679,77.49093
25092,12.9228525,77.491066
25093,12.929408,77.49391
25094,12.929035,77.4928
25095,12.928747,77.4898
25096,12.928271,77.4893
25097,12.928079,77.489296
25098,12.92737,77.49421
25099,12.928898,77.48716
25100,12.922871,77.47953
25101,12.923221,77.48867
25102,12.923892,77.485695
25103,12.923449,77.48475
25104,12.923901,77.48603
25105,12.931308,77.489944
25106,12.928573,77.48914
25107,12.928592,77.48912
25108,12.931485,77.48969
25109,12.928047,77.48953
25110,12.932308,77.48836
25111,12.923707,77.4938
25112,12.930382,77.49096
25113,12.930979,77.4913
25114,12.931969,77.48899
25115,12.931816,77.491135
25116,12.930721,77.48943
25117,12.929216,77.48786
25118,12.927338,77.49812
25119,12.929055,77.48986
25120,12.928083,77.49504
25121,12.926848,77.48987
25122,12.927559,77.49004
25123,12.927649,77.494354
25124,12.92821,77.48991
25125,12.928004,77.48986
25126,12.924916,77.492294
25127,12.922722,77.48059
25128,12.931259,77.50645
25129,12.933706,77.50955
25130,12.915218,77.51616
25131,12.915117,77.51723
25132,12.916411,77.51798
25133,12.916762,77.518295
25134,12.9326935,77.51614
25135,12.931995,77.51707
25136,12.932303,77.5159
25137,12.926203,77.521065
25138,12.926667,77.520966
25139,12.925884,77.5207
25140,12.9246435,77.52265
25141,12.924303,77.522896
25142,12.926218,77.51771
25143,12.925924,77.518166
25144,12.92582,77.51797
25145,12.916122,77.51371
25146,12.915879,77.513504
25147,12.920795,77.50719
25148,12.921075,77.50739
25149,12.920194,77.507965
25150,12.918858,77.50922
25151,12.917226,77.507835
25152,12.921941,77.508705
25153,12.921872,77.50909
25154,12.922049,77.50896
25155,12.938014,77.50934
25156,12.937248,77.51157
25157,12.936139,77.51276
25158,12.930461,77.50446
25159,12.923892,77.51802
25160,12.924057,77.519714
25161,12.923442,77.51969
25162,12.924534,77.52111
25163,12.925381,77.52201
25164,12.925717,77.52112
25165,12.929744,77.52081
25166,12.92977,77.5212
25167,12.929422,77.52099
25168,12.928133,77.52065
25169,12.928421,77.522064
25170,12.928842,77.5218
25171,12.930468,77.513756
25172,12.930687,77.51344
25173,12.929628,77.51601
25174,12.929866,77.51323
25175,12.929451,77.51313
25176,12.929533,77.51459
25177,12.929342,77.514854
25178,12.928651,77.51436
25179,12.931949,77.51427
25180,12.931822,77.51581
25181,12.925746,77.51442
25182,12.926069,77.51455
25183,12.926392,77.51454
25184,12.926392,77.514435
25185,12.927048,77.51435
25186,12.926011,77.51581
25187,12.926074,77.516
25188,12.926566,77.515976
25189,12.927856,77.51263
25190,12.92752,77.51293
25191,12.928159,77.51297
25192,12.930171,77.51775
25193,12.927256,77.51619
25194,12.927155,77.5155
25195,12.927751,77.51433
25196,12.927593,77.5144
25197,12.929086,77.51097
25198,12.929353,77.51097
25199,12.929208,77.51044
25200,12.930444,77.51093
25201,12.930282,77.5103
25202,12.9303255,77.51126
25203,12.930001,77.51003
25204,12.936428,77.518394
25205,12.92709,77.51352
25206,12.928117,77.51361
25207,12.936271,77.51859
25208,12.936326,77.51841
25209,12.936362,77.51824
25210,12.936298,77.51773
25211,12.938126,77.52164
25212,12.93752,77.521065
25213,12.939148,77.524284
25214,12.938768,77.52859
25215,12.93918,77.52867
25216,12.938442,77.52879
25217,12.938375,77.52563
25218,12.918406,77.510124
25219,12.917798,77.51015
25220,12.917982,77.50928
25221,12.917924,77.509575
25222,12.917862,77.50984
25223,12.918034,77.50813
25224,12.9197,77.510155
25225,12.917885,77.5134
25226,12.917835,77.51364
25227,12.91666,77.520546
25228,12.915957,77.52037
25229,12.915976,77.520836
25230,12.930445,77.50603
25231,12.935893,77.51397
25232,12.938538,77.51978
25233,12.938485,77.519135
25234,12.937985,77.51894
25235,12.93775,77.518036
25236,12.937618,77.5183
25237,12.935521,77.513054
25238,12.938752,77.51836
25239,12.938761,77.51797
25240,12.939017,77.51819
25241,12.938005,77.5186
25242,12.93641,77.518036
25243,12.935574,77.513084
25244,12.935659,77.51323
25245,12.938203,77.51968
25246,12.929389,77.50659
25247,12.935458,77.5042
25248,12.934456,77.50395
25249,12.935506,77.50254
25250,12.935274,77.504425
25251,12.934819,77.50453
25252,12.933483,77.50532
25253,12.929513,77.5024
25254,12.930356,77.501976
25255,12.929686,77.501884
25256,12.92943,77.50186
25257,12.914464,77.526184
25258,12.914244,77.52615
25259,12.914783,77.52298
25260,12.914853,77.52068
25261,12.931182,77.51518
25262,12.914235,77.51129
25263,12.914167,77.51105
25264,12.914613,77.51079
25265,12.914748,77.511284
25266,12.915128,77.51941
25267,12.914932,77.518295
25268,12.915185,77.511345
25269,12.915657,77.51148
25270,12.916429,77.51078
25271,12.916085,77.518616
25272,12.91649,77.51049
25273,12.916063,77.5173
25274,12.9157095,77.51765
25275,12.915399,77.52018
25276,12.916556,77.51018
25277,12.916418,77.516914
25278,12.916515,77.51649
25279,12.916435,77.5076
25280,12.916228,77.506096
25281,12.917087,77.505905
25282,12.916331,77.505806
25283,12.91685,77.516785
25284,12.916379,77.51969
25285,12.916623,77.514275
25286,12.917071,77.516266
25287,12.916994,77.51111
25288,12.917043,77.52339
25289,12.917427,77.51725
25290,12.917298,77.51522
25291,12.916846,77.515114
25292,12.91701,77.52233
25293,12.917438,77.52222
25294,12.917333,77.51103
25295,12.917543,77.51591
25296,12.917632,77.51123
25297,12.917661,77.51198
25298,12.9179,77.522964
25299,12.917825,77.50684
25300,12.91848,77.506615
25301,12.918686,77.51699
25302,12.918432,77.51888
25303,12.917693,77.50551
25304,12.918578,77.50502
25305,12.918367,77.505806
25306,12.919071,77.509995
25307,12.9192915,77.51542
25308,12.9190035,77.515526
25309,12.919168,77.51601
25310,12.919702,77.51673
25311,12.919406,77.51008
25312,12.9196205,77.50946
25313,12.9200535,77.504814
25314,12.920023,77.50614
25315,12.920076,77.50687
25316,12.920044,77.51801
25317,12.920324,77.518166
25318,12.920073,77.51395
25319,12.919634,77.50544
25320,12.92035,77.50523
25321,12.919654,77.505104
25322,12.920465,77.51352
25323,12.920372,77.52011
25324,12.920233,77.521034
25325,12.920445,77.504295
25326,12.920996,77.519875
25327,12.920875,77.50778
25328,12.920604,77.508
25329,12.920532,77.50838
25330,12.920807,77.50697
25331,12.921115,77.511375
25332,12.920817,77.50854
25333,12.920902,77.50857
25334,12.921056,77.51028
25335,12.920943,77.511635
25336,12.9214,77.51036
25337,12.921452,77.51802
25338,12.921592,77.51973
25339,12.921666,77.50886
25340,12.9217825,77.51165
25341,12.921671,77.510956
25342,12.922205,77.50847
25343,12.922627,77.50895
25344,12.922187,77.52086
25345,12.9224205,77.52038
25346,12.922288,77.51114
25347,12.922301,77.50931
25348,12.922548,77.50521
25349,12.922634,77.51819
25350,12.923015,77.50927
25351,12.923438,77.50569
25352,12.923418,77.50637
25353,12.923201,77.50818
25354,12.92354,77.506035
25355,12.923388,77.510925
25356,12.923177,77.518974
25357,12.923594,77.51035
25358,12.923891,77.506325
25359,12.9242325,77.50623
25360,12.924104,77.50677
25361,12.923986,77.50733
25362,12.924854,77.5198
25363,12.9244585,77.51919
25364,12.924494,77.51861
25365,12.923799,77.51876
25366,12.924805,77.514404
25367,12.925029,77.50993
25368,12.925185,77.51073
25369,12.924629,77.5105
25370,12.926851,77.511086
25371,12.926849,77.511604
25372,12.927012,77.50981
25373,12.927554,77.51795
25374,12.927303,77.5114
25375,12.9275675,77.50962
25376,12.928077,77.51024
25377,12.927976,77.51008
25378,12.927825,77.51028
25379,12.928416,77.51048
25380,12.928663,77.515396
25381,12.929323,77.5098
25382,12.92956,77.51963
25383,12.93226,77.513466
25384,12.933012,77.51385
25385,12.93277,77.51297
25386,12.9331255,77.51544
25387,12.920288,77.52697
25388,12.92026,77.52754
25389,12.921011,77.52765
25390,12.920766,77.52861
25391,12.921507,77.52908
25392,12.922657,77.52633
25393,12.923085,77.52825
25394,12.923999,77.52678
25395,12.929562,77.52826
25396,12.929643,77.528946
25397,12.929736,77.52482
25398,12.930105,77.52475
25399,12.928939,77.52447
25400,12.929792,77.52725
25401,12.930994,77.52504
25402,12.9143715,77.522896
25403,12.914157,77.52223
25404,12.914244,77.51906
25405,12.914549,77.5207
25406,12.914334,77.52003
25407,12.9145775,77.52029
25408,12.915113,77.52113
25409,12.915434,77.521324
25410,12.916212,77.52146
25411,12.915829,77.52212
25412,12.916564,77.5139
25413,12.916811,77.508965
25414,12.916574,77.52561
25415,12.916802,77.524956
25416,12.91663,77.52643
25417,12.916837,77.52534
25418,12.916986,77.52457
25419,12.916947,77.5147
25420,12.9167795,77.52279
25421,12.917102,77.52613
25422,12.916363,77.525856
25423,12.917162,77.524216
25424,12.917333,77.525894
25425,12.917429,77.5256
25426,12.917784,77.52495
25427,12.917541,77.52872
25428,12.917363,77.52881
25429,12.917288,77.52867
25430,12.917573,77.5229
25431,12.917797,77.5158
25432,12.918105,77.51604
25433,12.918058,77.52779
25434,12.917727,77.52823
25435,12.917864,77.525665
25436,12.917778,77.52248
25437,12.918048,77.521614
25438,12.918665,77.5254
25439,12.918164,77.52501
25440,12.918241,77.523254
25441,12.918413,77.527756
25442,12.918417,77.52162
25443,12.91859,77.52334
25444,12.918679,77.5267
25445,12.919006,77.52665
25446,12.918749,77.52772
25447,12.919019,77.52335
25448,12.919059,77.5277
25449,12.919364,77.52569
25450,12.918698,77.52496
25451,12.919842,77.51542
25452,12.919536,77.52328
25453,12.919716,77.515
25454,12.920298,77.52519
25455,12.919874,77.52543
25456,12.919839,77.525024
25457,12.920132,77.5146
25458,12.920356,77.52167
25459,12.92059,77.51689
25460,12.9206915,77.51644
25461,12.920793,77.51599
25462,12.920782,77.52688
25463,12.920885,77.51566
25464,12.9206085,77.52132
25465,12.921073,77.52098
25466,12.920907,77.52233
25467,12.92082,77.52305
25468,12.920789,77.525406
25469,12.921155,77.52612
25470,12.921294,77.52138
25471,12.92137,77.51591
25472,12.921763,77.52529
25473,12.921008,77.52421
25474,12.922071,77.52404
25475,12.920946,77.52445
25476,12.922783,77.52195
25477,12.923788,77.521904
25478,12.922997,77.52154
25479,12.9264765,77.524765
25480,12.926476,77.525055
25481,12.9271145,77.52085
25482,12.926836,77.521935
25483,12.927615,77.52075
25484,12.927814,77.52292
25485,12.927513,77.5233
25486,12.928052,77.523125
25487,12.9275875,77.524666
25488,12.928823,77.52474
25489,12.928427,77.52298
25490,12.928919,77.52777
25491,12.929472,77.527565
25492,12.929943,77.52933
25493,12.936985,77.51587
25494,12.936999,77.51669
25495,12.937596,77.528
25496,12.937544,77.52867
25497,12.937591,77.51701
25498,12.937784,77.51606
25499,12.937992,77.52088
25500,12.937976,77.52741
25501,12.937999,77.51699
25502,12.9378805,77.51784
25503,12.937791,77.52885
25504,12.938321,77.52653
25505,12.938444,77.52913
25506,12.937881,77.529144
25507,12.938061,77.52893
25508,12.938177,77.51787
25509,12.938261,77.516266
25510,12.938185,77.52851
25511,12.938305,77.51717
25512,12.938897,77.527214
25513,12.938925,77.52846
25514,12.939274,77.52002
25515,12.939128,77.52038
25516,12.939378,77.51781
25517,12.939572,77.52912
25518,12.939992,77.52841
25519,12.93986,77.528915
25520,12.94012,77.52805
25521,12.940334,77.503586
25522,12.940345,77.50318
25523,12.914505,77.50647
25524,12.915062,77.523636
25525,12.915139,77.52427
25526,12.915024,77.52297
25527,12.915971,77.50639
25528,12.91601,77.50676
25529,12.916386,77.50552
25530,12.915983,77.52422
25531,12.917544,77.50678
25532,12.916759,77.52689
25533,12.920797,77.51321
25534,12.920523,77.52414
25535,12.920766,77.524
25536,12.921092,77.51329
25537,12.921578,77.51374
25538,12.922067,77.52927
25539,12.921913,77.522934
25540,12.927178,77.508736
25541,12.927001,77.5058
25542,12.927155,77.50588
25543,12.926836,77.505104
25544,12.929698,77.5083
25545,12.929553,77.52619
25546,12.929236,77.524124
25547,12.930451,77.52426
25548,12.930693,77.50815
25549,12.930658,77.50907
25550,12.930936,77.50895
25551,12.931106,77.508064
25552,12.932021,77.52483
25553,12.932025,77.52574
25554,12.932547,77.52564
25555,12.936729,77.52756
25556,12.93651,77.52845
25557,12.930035,77.51977
25558,12.923813,77.52235
25559,12.929204,77.51948
25560,12.928427,77.52016
25561,12.928759,77.518585
25562,12.925604,77.51959
25563,12.9267025,77.518364
25564,12.925386,77.51844
25565,12.928166,77.51966
25566,12.927963,77.518654
25567,12.928536,77.515
25568,12.928107,77.515656
25569,12.927701,77.51559
25570,12.92613,77.51681
25571,12.931551,77.51374
25572,12.925325,77.51553
25573,12.924184,77.51657
25574,12.923046,77.51792
25575,12.925132,77.51675
25576,12.933193,77.51577
25577,12.933568,77.516075
25578,12.93426,77.51459
25579,12.9327135,77.51439
25580,12.932269,77.51511
25581,12.932748,77.51399
25582,12.932463,77.5141
25583,12.932199,77.514206
25584,12.929702,77.512825
25585,12.9289875,77.5128
25586,12.931834,77.512634
25587,12.931362,77.51255
25588,12.931635,77.51253
25589,12.930683,77.51229
25590,12.930522,77.51155
25591,12.9307,77.51146
25592,12.928905,77.51387
25593,12.926054,77.51343
25594,12.926002,77.52035
25595,12.919443,77.51926
25596,12.919317,77.51797
25597,12.919333,77.517586
25598,12.918125,77.51768
25599,12.919779,77.518906
25600,12.918962,77.51865
25601,12.918977,77.519104
25602,12.918773,77.51837
25603,12.919099,77.51835
25604,12.922466,77.51784
25605,12.921631,77.5164
25606,12.92202,77.516685
25607,12.9213085,77.51533
25608,12.922058,77.51957
25609,12.922146,77.51882
25610,12.917536,77.517426
25611,12.917581,77.51799
25612,12.917755,77.519554
25613,12.9182205,77.51971
25614,12.9182415,77.52001
25615,12.919614,77.518616
25616,12.918287,77.51271
25617,12.918431,77.51243
25618,12.92161,77.51444
25619,12.921701,77.51409
25620,12.92231,77.51441
25621,12.923009,77.5141
25622,12.923897,77.51424
25623,12.923333,77.51308
25624,12.923933,77.517136
25625,12.923762,77.513306
25626,12.926004,77.5152
25627,12.928917,77.50996
25628,12.929417,77.50928
25629,12.929563,77.508995
25630,12.929714,77.50942
25631,12.930285,77.51334
25632,12.930621,77.51121
25633,12.920338,77.50821
25634,12.921735,77.5122
25635,12.931725,77.5265
25636,12.931813,77.51649
25637,12.930646,77.51676
25638,12.925427,77.51115
25639,12.922367,77.51692
25640,12.925768,77.51744
25641,12.926971,77.51744
25642,12.919383,77.52191
25643,12.916137,77.52831
25644,12.917059,77.5282
25645,12.935657,77.51294
25646,12.936825,77.51938
25647,12.928104,77.5095
25648,12.928133,77.509155
25649,12.928712,77.50866
25650,12.927927,77.50859
25651,12.927556,77.508354
25652,12.928342,77.508446
25653,12.927431,77.50745
25654,12.92775,77.50751
25655,12.928048,77.507774
25656,12.93171,77.51152
25657,12.931887,77.511284
25658,12.932111,77.511925
25659,12.931995,77.51178
25660,12.93212,77.511505
25661,12.932305,77.512085
25662,12.931998,77.51205
25663,12.933635,77.516464
25664,12.933924,77.516365
25665,12.933845,77.515274
25666,12.934768,77.51541
25667,12.919526,77.52597
25668,12.919541,77.52527
25669,12.9217005,77.52588
25670,12.9201355,77.52346
25671,12.919961,77.52429
25672,12.919809,77.52472
25673,12.920633,77.52384
25674,12.920411,77.524864
25675,12.919663,77.52485
25676,12.91892,77.514725
25677,12.918397,77.515045
25678,12.918387,77.51575
25679,12.920858,77.517235
25680,12.9196615,77.51727
25681,12.919258,77.51863
25682,12.917863,77.51692
25683,12.914776,77.51292
25684,12.914498,77.512924
25685,12.916299,77.514565
25686,12.915436,77.51895
25687,12.925647,77.51542
25688,12.924215,77.52249
25689,12.92554,77.521576
25690,12.925252,77.52237
25691,12.929478,77.52194
25692,12.929653,77.52214
25693,12.929992,77.52219
25694,12.929834,77.52231
25695,12.929346,77.522446
25696,12.929505,77.5229
25697,12.930363,77.523094
25698,12.929415,77.52321
25699,12.929325,77.52349
25700,12.929416,77.52384
25701,12.931499,77.52514
25702,12.9315195,77.5254
25703,12.931661,77.52515
25704,12.931829,77.52431
25705,12.93201,77.52412
25706,12.93145,77.52402
25707,12.932395,77.52376
25708,12.932403,77.524345
25709,12.932595,77.52503
25710,12.919145,77.51183
25711,12.918666,77.512146
25712,12.931735,77.52589
25713,12.93246,77.52622
