zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
CENTRAL BANGALORE,Bi-directional,12.996214,77.587983,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.54,0.44,0.527,0.304,0.388,0.243,0.566,0.663,0.488,0.466,0.194,0.479,0.377,0.446,0.443,3.0,0.493,0.051,0.328,0.483,0.444,2
CENTRAL BANGALORE,Bi-directional,12.994121,77.593229,Vasanth Nagar,Vasanth Nagar,10th Cross Road,residential,residential,,7.5m,30.0,0.19,0.31,0.562,0.353,0.159,0.678,0.497,0.663,0.441,0.456,0.068,0.377,0.473,0.329,0.426,4.32,0.398,0.244,0.387,0.461,0.527,6
CENTRAL BANGALORE,Bi-directional,12.993266,77.592975,Vasanth Nagar,Vasanth Nagar,10th Cross Road,residential,residential,,7.5m,30.0,0.57,0.6,0.572,0.304,0.118,0.769,0.567,0.631,0.483,0.445,0.052,0.451,0.587,0.412,0.5,0.77,0.568,0.296,0.362,0.485,0.573,6
CENTRAL BANGALORE,Bi-directional,12.992104,77.592086,Vasanth Nagar,Vasanth Nagar,11th Main Road,residential,residential,,7.5m,30.0,0.21,0.66,0.528,0.363,0.211,0.551,0.507,0.62,0.446,0.392,0.074,0.454,0.592,0.357,0.429,4.1,0.522,0.211,0.306,0.346,0.444,8
CENTRAL BANGALORE,Bi-directional,12.992627,77.593909,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.25,0.65,0.486,0.315,0.038,0.156,0.549,0.576,0.467,0.353,0.187,0.399,0.514,0.419,0.441,9.74,0.55,0.116,0.378,0.376,0.4,6
CENTRAL BANGALORE,Bi-directional,12.990476,77.595784,Vasanth Nagar,Vasanth Nagar,Millers Tank Bund Road,tertiary,tertiary,,7.5m,30.0,0.19,0.69,0.567,0.387,0.085,0.557,0.662,0.711,0.229,0.55,0.095,0.516,0.596,0.279,0.348,7.93,0.64,0.245,0.438,0.487,0.392,6
CENTRAL BANGALORE,Bi-directional,12.99423,77.595499,Vasanth Nagar,Vasanth Nagar,,living_street,living_street,,7.5m,20.0,0.44,0.23,0.48,0.302,0.496,0.583,0.606,0.62,0.286,0.471,0.075,0.38,0.291,0.437,0.45,8.3,0.428,0.26,0.37,0.449,0.438,2
CENTRAL BANGALORE,Bi-directional,12.993923,77.59443,Vasanth Nagar,Vasanth Nagar,13th Cross Road,residential,residential,,7.5m,30.0,0.59,0.28,0.566,0.324,0.072,0.479,0.595,0.617,0.495,0.433,0.177,0.507,0.522,0.358,0.438,6.06,0.546,0.13,0.288,0.472,0.429,6
CENTRAL BANGALORE,Bi-directional,12.994029,77.594885,Vasanth Nagar,Vasanth Nagar,M V Jayaram Road,tertiary,tertiary,,7.5m,30.0,0.46,0.69,0.652,0.422,0.353,0.456,0.584,0.802,0.305,0.519,0.052,0.573,0.602,0.332,0.374,6.97,0.568,0.212,0.52,0.543,0.334,4
CENTRAL BANGALORE,Bi-directional,12.992504,77.59195,Vasanth Nagar,Vasanth Nagar,7th Cross Road,residential,residential,,7.5m,30.0,0.34,0.36,0.509,0.388,0.265,0.79,0.499,0.613,0.396,0.398,0.175,0.389,0.501,0.372,0.39,2.41,0.47,0.253,0.36,0.367,0.509,8
CENTRAL BANGALORE,Bi-directional,12.995189,77.591407,Vasanth Nagar,Vasanth Nagar,5th Cross Road,residential,residential,,7.5m,30.0,0.44,0.68,0.472,0.34,0.336,0.219,0.484,0.652,0.363,0.417,0.087,0.456,0.51,0.339,0.424,0.88,0.536,0.052,0.272,0.416,0.379,6
CENTRAL BANGALORE,Bi-directional,12.993746,77.593129,Vasanth Nagar,Vasanth Nagar,10th Cross Road,residential,residential,,7.5m,30.0,0.2,0.66,0.555,0.327,0.252,0.145,0.579,0.628,0.333,0.479,0.148,0.413,0.519,0.403,0.395,2.72,0.442,0.056,0.361,0.505,0.387,6
CENTRAL BANGALORE,Bi-directional,12.99349,77.595655,Vasanth Nagar,Vasanth Nagar,Millers Road,primary,primary,,7.5m,50.0,0.11,0.42,0.581,0.338,0.154,0.388,0.661,0.819,0.281,0.571,0.077,0.636,0.576,0.294,0.404,1.5,0.545,0.246,0.604,0.631,0.384,3
CENTRAL BANGALORE,Bi-directional,12.9929,77.592862,Vasanth Nagar,Vasanth Nagar,10th Cross Road,residential,residential,,7.5m,30.0,0.36,0.24,0.571,0.35,0.093,0.44,0.582,0.644,0.441,0.468,0.053,0.455,0.523,0.361,0.398,2.16,0.446,0.259,0.402,0.483,0.495,8
CENTRAL BANGALORE,Bi-directional,12.993339,77.591673,Vasanth Nagar,Vasanth Nagar,7th Main Road,residential,residential,,7.5m,30.0,0.23,0.69,0.56,0.333,0.066,0.163,0.609,0.601,0.448,0.472,0.099,0.377,0.533,0.296,0.391,4.18,0.46,0.268,0.283,0.418,0.422,8
CENTRAL BANGALORE,Bi-directional,12.993197,77.592518,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.39,0.23,0.504,0.365,0.277,0.453,0.497,0.699,0.38,0.457,0.098,0.431,0.509,0.316,0.368,2.48,0.539,0.08,0.314,0.457,0.398,6
CENTRAL BANGALORE,Bi-directional,12.994446,77.590462,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.11,0.51,0.566,0.348,0.456,0.22,0.507,0.635,0.314,0.376,0.06,0.425,0.464,0.326,0.37,4.04,0.44,0.199,0.376,0.345,0.367,6
CENTRAL BANGALORE,Bi-directional,12.986717,77.588756,Vasanth Nagar,Vasanth Nagar,Palace Road,primary,primary,,7.5m,50.0,0.43,0.6,0.57,0.35,0.132,0.736,0.719,0.905,0.21,0.656,0.067,0.661,0.638,0.268,0.377,1.3,0.657,0.185,0.579,0.585,0.356,3
CENTRAL BANGALORE,Bi-directional,12.993093,77.589216,Vasanth Nagar,Vasanth Nagar,8th Main Road,tertiary,tertiary,,7.5m,30.0,0.11,0.68,0.64,0.45,0.431,0.597,0.603,0.704,0.219,0.487,0.051,0.417,0.592,0.26,0.368,4.18,0.64,0.208,0.426,0.499,0.429,6
CENTRAL BANGALORE,Bi-directional,12.986625,77.58891,Vasanth Nagar,Vasanth Nagar,Sankey Road,primary,primary,,7.5m,50.0,0.58,0.68,0.552,0.307,0.498,0.834,0.692,0.837,0.181,0.586,0.119,0.692,0.67,0.31,0.395,4.01,0.688,0.102,0.665,0.625,0.421,4
CENTRAL BANGALORE,Bi-directional,12.990075,77.597585,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.19,0.38,0.574,0.357,0.112,0.28,0.511,0.671,0.357,0.462,0.133,0.446,0.492,0.418,0.422,9.49,0.458,0.294,0.385,0.411,0.377,6
CENTRAL BANGALORE,Bi-directional,12.994163,77.592947,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.49,0.3,0.497,0.328,0.5,0.278,0.598,0.638,0.447,0.466,0.14,0.405,0.523,0.302,0.403,3.76,0.563,0.101,0.315,0.498,0.429,6
CENTRAL BANGALORE,Bi-directional,12.991201,77.585764,Vasanth Nagar,Vasanth Nagar,"['Sankey Road Underpass', 'Cunningham Road']",tertiary,tertiary,,7.5m,30.0,0.29,0.2,0.585,0.351,0.351,0.754,0.662,0.703,0.326,0.567,0.072,0.457,0.525,0.322,0.403,12.43,0.512,0.083,0.46,0.595,0.463,5
CENTRAL BANGALORE,Bi-directional,12.993128,77.593804,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.45,0.25,0.502,0.296,0.183,0.113,0.491,0.612,0.494,0.449,0.111,0.458,0.555,0.311,0.444,4.07,0.442,0.131,0.343,0.476,0.438,8
CENTRAL BANGALORE,Bi-directional,12.991781,77.593177,Vasanth Nagar,Vasanth Nagar,11th Main Road,residential,residential,,7.5m,30.0,0.49,0.23,0.574,0.353,0.209,0.332,0.487,0.69,0.429,0.386,0.069,0.479,0.488,0.35,0.416,4.38,0.499,0.162,0.397,0.362,0.38,6
CENTRAL BANGALORE,Bi-directional,12.987471,77.592336,Vasanth Nagar,Vasanth Nagar,Cunningham Road Cross,residential,residential,,7.5m,30.0,0.49,0.2,0.566,0.302,0.302,0.702,0.569,0.662,0.473,0.428,0.2,0.455,0.428,0.369,0.416,24.98,0.477,0.171,0.369,0.417,0.494,4
CENTRAL BANGALORE,Bi-directional,12.990907,77.596681,Vasanth Nagar,Vasanth Nagar,Millers Tank Bund Road,tertiary,tertiary,,7.5m,30.0,0.22,0.26,0.594,0.438,0.478,0.893,0.562,0.765,0.312,0.611,0.178,0.546,0.545,0.325,0.427,2.8,0.583,0.257,0.478,0.555,0.512,6
CENTRAL BANGALORE,Bi-directional,12.993826,77.584842,Vasanth Nagar,Vasanth Nagar,Kumara Krupa Road,tertiary,tertiary,,7.5m,30.0,0.54,0.28,0.575,0.374,0.327,0.573,0.66,0.796,0.364,0.54,0.06,0.498,0.464,0.403,0.415,4.43,0.52,0.176,0.524,0.506,0.435,2
CENTRAL BANGALORE,Bi-directional,12.994531,77.593028,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.59,0.65,0.476,0.322,0.095,0.203,0.56,0.643,0.321,0.499,0.072,0.487,0.549,0.298,0.414,3.79,0.573,0.291,0.306,0.475,0.332,6
CENTRAL BANGALORE,Bi-directional,12.989899,77.59293,Vasanth Nagar,Vasanth Nagar,Millers Road,primary,primary,,7.5m,30.0,0.3,0.4,0.597,0.377,0.207,0.437,0.74,0.889,0.259,0.582,0.134,0.655,0.586,0.23,0.363,5.28,0.68,0.108,0.6,0.557,0.34,4
CENTRAL BANGALORE,Bi-directional,12.989181,77.592446,Vasanth Nagar,Vasanth Nagar,Millers Road,tertiary,tertiary,,7.5m,30.0,0.23,0.3,0.635,0.363,0.254,0.216,0.658,0.734,0.34,0.599,0.154,0.469,0.518,0.308,0.394,12.11,0.615,0.113,0.488,0.552,0.361,4
CENTRAL BANGALORE,Bi-directional,12.990864,77.591669,Vasanth Nagar,Vasanth Nagar,7th Cross Road,residential,residential,,7.5m,30.0,0.13,0.23,0.562,0.288,0.004,0.595,0.601,0.642,0.366,0.474,0.058,0.425,0.366,0.39,0.397,8.89,0.399,0.167,0.337,0.439,0.426,4
CENTRAL BANGALORE,Bi-directional,12.99147,77.588563,Vasanth Nagar,Vasanth Nagar,Palace Road,tertiary,tertiary,,7.5m,30.0,0.47,0.55,0.661,0.39,0.301,0.723,0.662,0.715,0.303,0.607,0.155,0.546,0.647,0.23,0.394,14.12,0.575,0.222,0.443,0.665,0.396,6
CENTRAL BANGALORE,Bi-directional,12.994359,77.59286,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.12,0.39,0.581,0.34,0.025,0.157,0.558,0.68,0.416,0.412,0.186,0.346,0.489,0.405,0.455,2.53,0.524,0.245,0.305,0.44,0.378,6
CENTRAL BANGALORE,Bi-directional,12.991327,77.587281,Vasanth Nagar,Vasanth Nagar,Cunningham Cross Road,residential,residential,,7.5m,30.0,0.42,0.35,0.525,0.332,0.29,0.529,0.516,0.626,0.395,0.488,0.102,0.381,0.457,0.407,0.427,13.07,0.519,0.146,0.369,0.47,0.443,6
CENTRAL BANGALORE,Bi-directional,12.991701,77.591425,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.18,0.25,0.578,0.333,0.129,0.346,0.582,0.582,0.496,0.427,0.104,0.343,0.482,0.35,0.406,7.14,0.393,0.088,0.363,0.473,0.448,6
CENTRAL BANGALORE,Bi-directional,12.996123,77.585674,Vasanth Nagar,Vasanth Nagar,"['1st Main Road', '3rd Cross Road']",residential,residential,,7.5m,30.0,0.25,0.36,0.528,0.354,0.221,0.176,0.547,0.616,0.471,0.473,0.168,0.449,0.472,0.408,0.393,15.14,0.414,0.196,0.403,0.443,0.4,6
CENTRAL BANGALORE,Bi-directional,12.992151,77.593588,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.14,0.57,0.563,0.373,0.419,0.789,0.531,0.563,0.399,0.382,0.056,0.348,0.543,0.396,0.432,3.04,0.522,0.214,0.293,0.373,0.555,6
CENTRAL BANGALORE,Bi-directional,12.992044,77.592571,Vasanth Nagar,Vasanth Nagar,11th Main Road,residential,residential,,7.5m,30.0,0.25,0.4,0.543,0.324,0.291,0.463,0.535,0.572,0.328,0.364,0.143,0.452,0.535,0.392,0.406,0.55,0.484,0.165,0.407,0.391,0.452,6
CENTRAL BANGALORE,Bi-directional,12.991128,77.594413,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.34,0.21,0.59,0.367,0.103,0.252,0.51,0.646,0.458,0.471,0.185,0.368,0.512,0.401,0.418,9.34,0.48,0.286,0.294,0.465,0.417,6
CENTRAL BANGALORE,Bi-directional,12.992332,77.591072,Vasanth Nagar,Vasanth Nagar,5th Cross Road,residential,residential,,7.5m,30.0,0.28,0.61,0.52,0.293,0.193,0.391,0.516,0.597,0.313,0.363,0.064,0.46,0.526,0.378,0.381,3.64,0.555,0.087,0.382,0.34,0.385,6
CENTRAL BANGALORE,Bi-directional,12.995243,77.591636,Vasanth Nagar,Vasanth Nagar,M V Jayaram Road,tertiary,tertiary,,7.5m,30.0,0.1,0.34,0.658,0.394,0.043,0.63,0.596,0.792,0.349,0.588,0.13,0.5,0.586,0.283,0.369,4.23,0.505,0.136,0.469,0.569,0.414,6
CENTRAL BANGALORE,Bi-directional,12.992926,77.590244,Vasanth Nagar,Vasanth Nagar,8th Main Road,tertiary,tertiary,,7.5m,30.0,0.26,0.65,0.644,0.381,0.027,0.542,0.63,0.733,0.28,0.632,0.16,0.442,0.612,0.246,0.391,1.1,0.549,0.295,0.436,0.632,0.347,6
CENTRAL BANGALORE,Bi-directional,12.993375,77.585023,Vasanth Nagar,Vasanth Nagar,Sankey Road,primary,primary,circular,7.5m,50.0,0.23,0.33,0.64,0.356,0.478,0.405,0.702,0.879,0.107,0.573,0.131,0.618,0.665,0.26,0.301,1.65,0.617,0.204,0.674,0.59,0.339,5
CENTRAL BANGALORE,Bi-directional,12.997364,77.585267,Vasanth Nagar,Vasanth Nagar,1st Main Road,residential,residential,,7.5m,30.0,0.5,0.58,0.482,0.296,0.39,0.33,0.597,0.66,0.349,0.415,0.158,0.489,0.504,0.322,0.409,6.64,0.59,0.075,0.332,0.406,0.362,6
CENTRAL BANGALORE,Bi-directional,12.996082,77.588665,Vasanth Nagar,Vasanth Nagar,Palace Cross Road,tertiary,tertiary,,7.5m,30.0,0.59,0.4,0.644,0.353,0.301,0.397,0.634,0.802,0.3,0.577,0.186,0.512,0.584,0.283,0.321,22.27,0.577,0.136,0.39,0.567,0.392,4
CENTRAL BANGALORE,Bi-directional,12.993991,77.592847,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.59,0.32,0.502,0.317,0.253,0.132,0.602,0.685,0.369,0.424,0.074,0.443,0.532,0.36,0.41,1.12,0.545,0.293,0.348,0.4,0.377,6
CENTRAL BANGALORE,Bi-directional,12.997058,77.585671,Vasanth Nagar,Vasanth Nagar,1st Cross Road,residential,residential,,7.5m,30.0,0.2,0.43,0.586,0.315,0.257,0.804,0.593,0.612,0.344,0.383,0.101,0.428,0.47,0.361,0.445,6.55,0.426,0.244,0.35,0.386,0.533,6
CENTRAL BANGALORE,Bi-directional,12.993353,77.592073,Vasanth Nagar,Vasanth Nagar,7th Cross Road,residential,residential,,7.5m,30.0,0.34,0.26,0.574,0.326,0.304,0.401,0.48,0.685,0.433,0.351,0.134,0.473,0.589,0.318,0.378,6.05,0.428,0.168,0.371,0.327,0.468,8
CENTRAL BANGALORE,Bi-directional,12.989914,77.589743,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.27,0.38,0.557,0.333,0.086,0.628,0.56,0.615,0.413,0.428,0.128,0.437,0.453,0.357,0.46,8.74,0.538,0.057,0.324,0.466,0.516,4
CENTRAL BANGALORE,Bi-directional,12.992089,77.593306,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.44,0.55,0.534,0.309,0.156,0.162,0.528,0.613,0.364,0.43,0.111,0.481,0.569,0.406,0.366,4.58,0.471,0.157,0.293,0.456,0.401,6
CENTRAL BANGALORE,Bi-directional,12.993238,77.592257,Vasanth Nagar,Vasanth Nagar,8th Cross Road,residential,residential,,7.5m,30.0,0.44,0.21,0.56,0.35,0.13,0.82,0.584,0.667,0.398,0.371,0.104,0.448,0.438,0.384,0.398,2.77,0.417,0.085,0.328,0.363,0.499,6
CENTRAL BANGALORE,Bi-directional,12.985572,77.597954,Vasanth Nagar,Vasanth Nagar,Chinnaswamy Mudaliar Road,residential,residential,,7.5m,30.0,0.54,0.65,0.543,0.325,0.399,0.115,0.551,0.709,0.499,0.466,0.135,0.496,0.527,0.359,0.39,4.69,0.587,0.095,0.359,0.494,0.409,5
CENTRAL BANGALORE,Bi-directional,12.992648,77.591078,Vasanth Nagar,Vasanth Nagar,5th Cross Road,residential,residential,,7.5m,30.0,0.45,0.68,0.509,0.293,0.483,0.747,0.482,0.578,0.324,0.42,0.184,0.419,0.622,0.384,0.399,2.68,0.514,0.254,0.355,0.37,0.441,8
CENTRAL BANGALORE,Bi-directional,12.991049,77.592282,Vasanth Nagar,Vasanth Nagar,15th Main Road,residential,residential,,7.5m,30.0,0.58,0.54,0.577,0.312,0.389,0.58,0.501,0.646,0.306,0.361,0.059,0.501,0.492,0.416,0.396,2.67,0.522,0.269,0.403,0.348,0.444,6
CENTRAL BANGALORE,Bi-directional,12.99326,77.592815,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.11,0.56,0.538,0.344,0.16,0.237,0.579,0.672,0.446,0.444,0.14,0.39,0.522,0.311,0.426,2.95,0.526,0.248,0.304,0.438,0.435,6
CENTRAL BANGALORE,Bi-directional,12.992894,77.589397,Vasanth Nagar,Vasanth Nagar,1st A Cross Road,residential,residential,,7.5m,30.0,0.25,0.51,0.505,0.348,0.03,0.898,0.489,0.652,0.371,0.468,0.128,0.408,0.407,0.432,0.416,3.37,0.446,0.241,0.367,0.465,0.542,2
CENTRAL BANGALORE,Bi-directional,12.990564,77.593344,Vasanth Nagar,Vasanth Nagar,Millers Road,primary,primary,,7.5m,30.0,0.17,0.44,0.595,0.392,0.17,0.714,0.689,0.9,0.235,0.619,0.081,0.674,0.584,0.223,0.374,2.0,0.664,0.163,0.672,0.656,0.352,4
CENTRAL BANGALORE,Bi-directional,12.992871,77.592607,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.51,0.68,0.474,0.312,0.248,0.469,0.6,0.673,0.367,0.449,0.078,0.453,0.569,0.364,0.387,4.71,0.523,0.132,0.319,0.499,0.473,6
CENTRAL BANGALORE,Bi-directional,12.993299,77.585178,Vasanth Nagar,Vasanth Nagar,Sankey Road,primary,primary,circular,7.5m,50.0,0.27,0.48,0.602,0.367,0.331,0.755,0.648,0.873,0.212,0.607,0.146,0.69,0.613,0.258,0.307,3.51,0.566,0.294,0.606,0.59,0.344,5
CENTRAL BANGALORE,Bi-directional,12.993851,77.595702,Vasanth Nagar,Vasanth Nagar,Millers Road,primary,primary,,7.5m,50.0,0.26,0.29,0.568,0.357,0.164,0.855,0.713,0.806,0.245,0.538,0.114,0.666,0.63,0.202,0.364,2.33,0.622,0.183,0.67,0.519,0.457,4
CENTRAL BANGALORE,Bi-directional,12.996486,77.587821,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.31,0.34,0.554,0.373,0.36,0.56,0.578,0.705,0.359,0.502,0.141,0.389,0.47,0.384,0.41,4.12,0.46,0.262,0.299,0.515,0.471,4
CENTRAL BANGALORE,Bi-directional,12.991853,77.593454,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.24,0.49,0.492,0.361,0.332,0.128,0.53,0.623,0.387,0.501,0.156,0.383,0.499,0.33,0.436,3.5,0.543,0.241,0.35,0.475,0.329,6
CENTRAL BANGALORE,Bi-directional,12.995232,77.592031,Vasanth Nagar,Vasanth Nagar,M V Jayaram Road,tertiary,tertiary,,7.5m,30.0,0.14,0.41,0.662,0.352,0.139,0.722,0.564,0.746,0.348,0.577,0.087,0.531,0.557,0.298,0.414,3.51,0.603,0.057,0.441,0.527,0.396,6
CENTRAL BANGALORE,Bi-directional,12.986366,77.597726,Vasanth Nagar,Vasanth Nagar,Connaught Road,residential,residential,,7.5m,30.0,0.14,0.26,0.565,0.384,0.366,0.866,0.508,0.615,0.379,0.427,0.124,0.363,0.397,0.344,0.431,5.79,0.503,0.183,0.278,0.474,0.568,4
CENTRAL BANGALORE,Bi-directional,12.992846,77.591357,Vasanth Nagar,Vasanth Nagar,6th Cross Road,residential,residential,,7.5m,30.0,0.31,0.52,0.567,0.323,0.312,0.532,0.589,0.63,0.484,0.383,0.084,0.435,0.496,0.415,0.483,2.19,0.473,0.297,0.391,0.411,0.456,6
CENTRAL BANGALORE,Bi-directional,12.990488,77.588605,Vasanth Nagar,Vasanth Nagar,Palace Road,tertiary,tertiary,,7.5m,30.0,0.32,0.24,0.624,0.45,0.375,0.235,0.647,0.778,0.39,0.526,0.15,0.518,0.591,0.296,0.361,0.45,0.518,0.261,0.417,0.584,0.408,6
CENTRAL BANGALORE,Bi-directional,12.993291,77.586278,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.31,0.58,0.554,0.316,0.284,0.504,0.521,0.622,0.305,0.389,0.1,0.455,0.555,0.31,0.435,17.74,0.56,0.075,0.391,0.363,0.407,8
CENTRAL BANGALORE,Bi-directional,12.993276,77.591128,Vasanth Nagar,Vasanth Nagar,5th Cross Road,residential,residential,,7.5m,30.0,0.13,0.52,0.543,0.334,0.444,0.495,0.571,0.648,0.494,0.381,0.114,0.405,0.54,0.38,0.423,9.95,0.467,0.259,0.337,0.337,0.468,8
CENTRAL BANGALORE,Bi-directional,12.992757,77.594246,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.56,0.51,0.502,0.343,0.159,0.445,0.487,0.641,0.34,0.425,0.083,0.415,0.515,0.316,0.377,6.83,0.559,0.186,0.287,0.419,0.423,6
CENTRAL BANGALORE,Bi-directional,12.99582,77.5885,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.59,0.29,0.475,0.293,0.171,0.612,0.506,0.687,0.449,0.413,0.072,0.452,0.527,0.375,0.42,5.02,0.561,0.078,0.312,0.456,0.489,6
CENTRAL BANGALORE,Bi-directional,12.994058,77.592588,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.44,0.68,0.525,0.359,0.37,0.514,0.491,0.61,0.36,0.443,0.155,0.465,0.575,0.373,0.419,2.21,0.499,0.075,0.394,0.405,0.432,6
CENTRAL BANGALORE,Bi-directional,12.994081,77.589145,Vasanth Nagar,Vasanth Nagar,,unclassified,unclassified,,7.5m,30.0,0.38,0.47,0.5,0.258,0.035,0.112,0.566,0.626,0.244,0.346,0.185,0.342,0.307,0.394,0.385,20.73,0.445,0.061,0.333,0.314,0.361,2
CENTRAL BANGALORE,Bi-directional,12.992775,77.59283,Vasanth Nagar,Vasanth Nagar,10th Cross Road,residential,residential,,7.5m,30.0,0.46,0.69,0.513,0.303,0.308,0.661,0.533,0.639,0.408,0.373,0.129,0.44,0.522,0.342,0.384,0.43,0.557,0.281,0.307,0.334,0.473,6
CENTRAL BANGALORE,Bi-directional,12.992449,77.591504,Vasanth Nagar,Vasanth Nagar,10th Main Road,residential,residential,,7.5m,30.0,0.25,0.38,0.568,0.316,0.251,0.784,0.565,0.585,0.372,0.485,0.112,0.376,0.505,0.278,0.387,8.46,0.492,0.235,0.295,0.516,0.437,8
CENTRAL BANGALORE,Bi-directional,12.994539,77.592474,Vasanth Nagar,Vasanth Nagar,8th Cross Road,residential,residential,,7.5m,30.0,0.44,0.27,0.554,0.384,0.422,0.122,0.498,0.585,0.401,0.425,0.165,0.389,0.46,0.401,0.427,5.55,0.454,0.264,0.364,0.454,0.423,6
CENTRAL BANGALORE,Bi-directional,12.993414,77.593707,Vasanth Nagar,Vasanth Nagar,12th Cross Road,residential,residential,,7.5m,30.0,0.49,0.22,0.517,0.385,0.254,0.735,0.588,0.685,0.41,0.442,0.064,0.51,0.484,0.384,0.43,2.96,0.508,0.286,0.315,0.463,0.505,6
CENTRAL BANGALORE,Bi-directional,12.992873,77.593707,Vasanth Nagar,Vasanth Nagar,,residential,residential,,7.5m,30.0,0.42,0.36,0.472,0.336,0.48,0.115,0.594,0.677,0.39,0.478,0.096,0.485,0.531,0.305,0.433,4.5,0.544,0.249,0.396,0.427,0.371,6
CENTRAL BANGALORE,Bi-directional,12.987992,77.569049,Seshadripuram,Seshadripuram,,residential,residential,,7.5m,30.0,0.16,0.23,0.552,0.265,0.222,0.124,0.5,0.63,0.495,0.415,0.13,0.41,0.522,0.288,0.439,3.14,0.454,0.24,0.269,0.437,0.4,8
CENTRAL BANGALORE,Bi-directional,12.988897,77.573049,Seshadripuram,Seshadripuram,,residential,residential,,7.5m,30.0,0.51,0.3,0.547,0.24,0.159,0.502,0.459,0.567,0.424,0.368,0.151,0.411,0.348,0.483,0.467,4.6,0.487,0.11,0.319,0.363,0.515,2
CENTRAL BANGALORE,Bi-directional,13.000511,77.577773,Seshadripuram,Seshadripuram,6th Cross Road,residential,residential,,7.5m,30.0,0.46,0.68,0.512,0.256,0.154,0.331,0.531,0.628,0.328,0.457,0.071,0.503,0.558,0.322,0.398,3.41,0.597,0.183,0.328,0.419,0.362,6
CENTRAL BANGALORE,Bi-directional,12.994251,77.578943,Seshadripuram,Seshadripuram,,residential,residential,,7.5m,30.0,0.13,0.33,0.604,0.301,0.145,0.894,0.467,0.559,0.355,0.397,0.18,0.394,0.5,0.35,0.447,3.89,0.517,0.141,0.302,0.377,0.57,6
CENTRAL BANGALORE,Bi-directional,12.998471,77.581722,Seshadripuram,Seshadripuram,,residential,residential,,7.5m,30.0,0.56,0.67,0.622,0.285,0.385,0.299,0.445,0.656,0.495,0.406,0.162,0.513,0.544,0.399,0.483,4.03,0.632,0.183,0.391,0.406,0.438,6
CENTRAL BANGALORE,Bi-directional,12.99344,77.576709,Seshadripuram,Seshadripuram,,residential,residential,,7.5m,30.0,0.4,0.42,0.51,0.278,0.308,0.284,0.531,0.684,0.407,0.431,0.185,0.373,0.483,0.307,0.425,2.56,0.48,0.084,0.394,0.413,0.438,6
CENTRAL BANGALORE,Bi-directional,12.995416,77.574553,Seshadripuram,Seshadripuram,,residential,residential,,7.5m,30.0,0.41,0.48,0.525,0.245,0.161,0.533,0.504,0.597,0.392,0.449,0.095,0.392,0.599,0.389,0.461,6.51,0.587,0.176,0.364,0.5,0.498,8
CENTRAL BANGALORE,Bi-directional,12.997911,77.581385,Seshadripuram,Seshadripuram,Sheshadripuram Main Road,tertiary,tertiary,,7.5m,60.0,0.23,0.29,0.679,0.332,0.23,0.277,0.611,0.739,0.362,0.577,0.051,0.568,0.559,0.203,0.362,4.48,0.554,0.161,0.49,0.574,0.357,8
CENTRAL BANGALORE,Bi-directional,12.98841,77.568824,Seshadripuram,Seshadripuram,,residential,residential,,7.5m,30.0,0.12,0.25,0.622,0.299,0.138,0.336,0.488,0.567,0.306,0.416,0.064,0.424,0.38,0.465,0.466,3.57,0.501,0.061,0.406,0.403,0.429,2
