zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
SOUTH BANGALORE,Bi-directional,12.882493,77.566224,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.46,0.31,0.473,0.224,0.288,0.157,0.48,0.494,0.472,0.274,0.095,0.417,0.453,0.461,0.469,3.81,0.409,0.1,0.394,0.307,0.479,6
SOUTH BANGALORE,Bi-directional,12.880127,77.566945,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.5,0.51,0.499,0.241,0.412,0.485,0.392,0.534,0.342,0.284,0.086,0.494,0.576,0.426,0.423,4.65,0.503,0.208,0.352,0.313,0.465,6
SOUTH BANGALORE,Bi-directional,12.877101,77.569796,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.42,0.51,0.517,0.229,0.436,0.732,0.523,0.584,0.442,0.326,0.169,0.495,0.543,0.424,0.432,8.37,0.466,0.063,0.322,0.355,0.48,6
SOUTH BANGALORE,Bi-directional,12.886128,77.56662,Konanakunte,Konanakunte,Amruth Nagar Main Road,secondary,secondary,none,7.5m,40.0,0.3,0.46,0.577,0.339,0.161,0.259,0.593,0.635,0.211,0.424,0.125,0.531,0.588,0.315,0.372,1.72,0.642,0.196,0.423,0.401,0.34,4
SOUTH BANGALORE,Bi-directional,12.872477,77.566512,Konanakunte,Konanakunte,,tertiary,tertiary,none,7.5m,40.0,0.6,0.45,0.558,0.336,0.332,0.457,0.512,0.695,0.279,0.461,0.088,0.515,0.636,0.392,0.433,0.65,0.618,0.174,0.507,0.513,0.377,6
SOUTH BANGALORE,Bi-directional,12.885835,77.565601,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.35,0.6,0.508,0.226,0.2,0.225,0.441,0.541,0.499,0.258,0.162,0.39,0.549,0.397,0.499,2.35,0.488,0.19,0.406,0.284,0.473,6
SOUTH BANGALORE,Bi-directional,12.883192,77.569649,Konanakunte,Konanakunte,Chunchagatta Main Road,tertiary,tertiary,none,7.5m,40.0,0.42,0.24,0.689,0.337,0.412,0.725,0.596,0.691,0.288,0.498,0.077,0.556,0.589,0.332,0.405,2.32,0.529,0.236,0.534,0.502,0.436,6
SOUTH BANGALORE,Bi-directional,12.878467,77.569142,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.23,0.67,0.548,0.288,0.01,0.348,0.508,0.519,0.304,0.341,0.095,0.394,0.564,0.445,0.407,6.69,0.549,0.192,0.403,0.333,0.367,6
SOUTH BANGALORE,Bi-directional,12.878925,77.576029,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.14,0.32,0.514,0.287,0.083,0.732,0.441,0.498,0.332,0.372,0.137,0.351,0.512,0.436,0.432,6.93,0.454,0.251,0.373,0.337,0.462,6
SOUTH BANGALORE,Bi-directional,12.882197,77.563771,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.4,0.21,0.483,0.292,0.11,0.436,0.408,0.517,0.479,0.371,0.196,0.449,0.359,0.536,0.483,20.89,0.456,0.173,0.427,0.379,0.493,2
SOUTH BANGALORE,Bi-directional,12.884295,77.576054,Konanakunte,Konanakunte,1st Main Road,residential,residential,none,7.5m,40.0,0.4,0.31,0.569,0.26,0.211,0.499,0.505,0.502,0.375,0.354,0.194,0.478,0.448,0.457,0.457,1.26,0.446,0.113,0.347,0.371,0.469,6
SOUTH BANGALORE,Bi-directional,12.88097,77.563542,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.56,0.48,0.564,0.242,0.458,0.618,0.469,0.583,0.36,0.324,0.186,0.514,0.485,0.473,0.412,3.41,0.475,0.113,0.419,0.317,0.529,6
SOUTH BANGALORE,Bi-directional,12.88435,77.57329,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.3,0.32,0.472,0.292,0.489,0.297,0.472,0.485,0.492,0.291,0.055,0.457,0.481,0.419,0.483,1.52,0.478,0.193,0.346,0.284,0.498,6
SOUTH BANGALORE,Bi-directional,12.875466,77.569878,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.11,0.56,0.6,0.289,0.105,0.216,0.424,0.461,0.332,0.306,0.085,0.431,0.418,0.456,0.444,8.76,0.463,0.058,0.375,0.311,0.443,2
SOUTH BANGALORE,Bi-directional,12.879418,77.574489,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.42,0.65,0.506,0.245,0.091,0.463,0.495,0.505,0.371,0.343,0.18,0.456,0.573,0.463,0.432,1.1,0.551,0.186,0.317,0.304,0.47,6
SOUTH BANGALORE,Bi-directional,12.88528,77.576204,Konanakunte,Konanakunte,6 E Main Road,tertiary,tertiary,none,7.5m,40.0,0.4,0.52,0.593,0.315,0.458,0.707,0.541,0.606,0.212,0.422,0.155,0.57,0.586,0.321,0.343,13.16,0.572,0.088,0.464,0.468,0.372,6
SOUTH BANGALORE,Bi-directional,12.880532,77.568301,Konanakunte,Konanakunte,Chunchagatta Main Road,tertiary,tertiary,none,7.5m,40.0,0.34,0.28,0.599,0.313,0.38,0.135,0.553,0.699,0.29,0.51,0.188,0.51,0.541,0.382,0.353,3.44,0.55,0.23,0.454,0.484,0.342,6
SOUTH BANGALORE,Bi-directional,12.886206,77.566833,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.22,0.65,0.596,0.262,0.411,0.706,0.483,0.515,0.381,0.269,0.145,0.453,0.463,0.525,0.495,4.78,0.472,0.117,0.356,0.246,0.497,4
SOUTH BANGALORE,Bi-directional,12.883552,77.573498,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.29,0.34,0.58,0.271,0.29,0.735,0.454,0.603,0.436,0.391,0.072,0.467,0.521,0.396,0.441,6.74,0.493,0.142,0.365,0.345,0.465,6
SOUTH BANGALORE,Bi-directional,12.879895,77.563192,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.19,0.46,0.554,0.23,0.208,0.657,0.453,0.486,0.399,0.299,0.089,0.425,0.394,0.527,0.486,9.55,0.442,0.267,0.428,0.325,0.513,2
SOUTH BANGALORE,Bi-directional,12.885824,77.57474,Konanakunte,Konanakunte,Chunchagatta Main Raod,tertiary,tertiary,none,7.5m,40.0,0.25,0.62,0.628,0.304,0.02,0.697,0.559,0.658,0.318,0.5,0.094,0.496,0.5,0.374,0.395,5.86,0.607,0.292,0.52,0.544,0.483,4
SOUTH BANGALORE,Bi-directional,12.88371,77.571769,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.38,0.53,0.514,0.245,0.186,0.562,0.47,0.532,0.494,0.275,0.122,0.412,0.506,0.418,0.487,5.67,0.459,0.089,0.334,0.248,0.539,6
SOUTH BANGALORE,Bi-directional,12.878142,77.563308,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.28,0.66,0.515,0.223,0.168,0.587,0.517,0.519,0.388,0.287,0.19,0.393,0.419,0.489,0.447,3.69,0.513,0.207,0.401,0.263,0.464,2
SOUTH BANGALORE,Bi-directional,12.873972,77.566649,Konanakunte,Konanakunte,,tertiary,tertiary,none,7.5m,40.0,0.2,0.45,0.603,0.31,0.025,0.42,0.546,0.676,0.398,0.479,0.079,0.447,0.571,0.372,0.425,2.48,0.588,0.248,0.481,0.473,0.45,6
SOUTH BANGALORE,Bi-directional,12.877794,77.569928,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.28,0.33,0.583,0.252,0.436,0.627,0.453,0.601,0.418,0.4,0.105,0.359,0.519,0.477,0.469,6.87,0.493,0.246,0.345,0.37,0.528,6
SOUTH BANGALORE,Bi-directional,12.878813,77.571342,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.49,0.31,0.56,0.257,0.457,0.222,0.446,0.607,0.435,0.384,0.075,0.445,0.435,0.458,0.417,3.7,0.457,0.103,0.42,0.406,0.429,2
SOUTH BANGALORE,Bi-directional,12.877909,77.571283,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.46,0.49,0.524,0.232,0.454,0.545,0.459,0.508,0.458,0.377,0.104,0.395,0.539,0.425,0.483,14.45,0.519,0.277,0.309,0.337,0.458,8
SOUTH BANGALORE,Bi-directional,12.883383,77.57432,Konanakunte,Konanakunte,10th Cross Road,residential,residential,none,7.5m,40.0,0.5,0.29,0.6,0.263,0.25,0.833,0.417,0.525,0.452,0.309,0.069,0.507,0.475,0.414,0.483,5.23,0.435,0.283,0.397,0.313,0.536,6
SOUTH BANGALORE,Bi-directional,12.878819,77.562625,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.49,0.23,0.495,0.244,0.141,0.475,0.478,0.577,0.372,0.386,0.081,0.473,0.484,0.394,0.405,3.88,0.408,0.169,0.311,0.375,0.418,6
SOUTH BANGALORE,Bi-directional,12.883485,77.569789,Konanakunte,Konanakunte,Chunchagatta Main Road,tertiary,tertiary,none,7.5m,40.0,0.51,0.43,0.565,0.262,0.295,0.476,0.545,0.661,0.388,0.469,0.161,0.604,0.575,0.361,0.421,4.17,0.618,0.075,0.527,0.465,0.434,6
SOUTH BANGALORE,Bi-directional,12.882311,77.570943,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.54,0.58,0.519,0.285,0.231,0.705,0.437,0.588,0.427,0.324,0.073,0.468,0.42,0.528,0.467,4.52,0.552,0.083,0.406,0.318,0.546,2
SOUTH BANGALORE,Bi-directional,12.881388,77.563622,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.39,0.22,0.598,0.273,0.452,0.822,0.416,0.552,0.364,0.31,0.087,0.413,0.437,0.465,0.454,5.09,0.385,0.135,0.359,0.284,0.51,6
SOUTH BANGALORE,Bi-directional,12.880658,77.564489,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.44,0.3,0.475,0.265,0.368,0.873,0.472,0.564,0.406,0.298,0.18,0.42,0.455,0.483,0.453,2.49,0.535,0.218,0.308,0.278,0.543,6
SOUTH BANGALORE,Bi-directional,12.879857,77.57111,Konanakunte,Konanakunte,2nd Cross,residential,residential,none,7.5m,40.0,0.43,0.36,0.482,0.272,0.254,0.504,0.4,0.585,0.379,0.33,0.056,0.491,0.594,0.358,0.426,1.83,0.464,0.124,0.3,0.296,0.442,8
SOUTH BANGALORE,Bi-directional,12.882191,77.575044,Konanakunte,Konanakunte,14th Cross Road,residential,residential,none,7.5m,40.0,0.16,0.4,0.516,0.249,0.317,0.333,0.478,0.555,0.426,0.372,0.193,0.352,0.498,0.401,0.462,5.15,0.502,0.125,0.305,0.338,0.467,8
SOUTH BANGALORE,Bi-directional,12.883729,77.57433,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.17,0.32,0.599,0.233,0.324,0.247,0.429,0.464,0.439,0.28,0.076,0.422,0.506,0.416,0.444,1.7,0.475,0.143,0.391,0.312,0.406,6
SOUTH BANGALORE,Bi-directional,12.880791,77.571971,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.44,0.3,0.516,0.251,0.427,0.32,0.496,0.483,0.333,0.356,0.198,0.413,0.535,0.445,0.424,3.63,0.52,0.073,0.377,0.337,0.445,8
SOUTH BANGALORE,Bi-directional,12.879463,77.570581,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.19,0.32,0.559,0.285,0.202,0.576,0.479,0.555,0.488,0.369,0.187,0.386,0.456,0.369,0.447,10.79,0.49,0.267,0.307,0.352,0.543,6
SOUTH BANGALORE,Bi-directional,12.885492,77.566861,Konanakunte,Konanakunte,Amruth Nagar Main Road,secondary,secondary,none,7.5m,40.0,0.13,0.38,0.661,0.307,0.486,0.104,0.584,0.647,0.301,0.382,0.194,0.482,0.547,0.302,0.38,0.47,0.614,0.095,0.442,0.348,0.337,6
SOUTH BANGALORE,Bi-directional,12.878876,77.562841,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.38,0.58,0.558,0.285,0.461,0.138,0.509,0.526,0.459,0.362,0.097,0.441,0.477,0.459,0.496,1.95,0.511,0.1,0.336,0.384,0.417,6
SOUTH BANGALORE,Bi-directional,12.880949,77.565404,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.22,0.62,0.483,0.294,0.281,0.146,0.511,0.528,0.32,0.306,0.133,0.367,0.5,0.415,0.428,8.16,0.438,0.18,0.376,0.337,0.4,6
SOUTH BANGALORE,Bi-directional,12.874063,77.572414,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.46,0.65,0.491,0.243,0.02,0.897,0.489,0.576,0.455,0.247,0.191,0.504,0.576,0.471,0.479,4.79,0.488,0.097,0.341,0.264,0.614,6
SOUTH BANGALORE,Bi-directional,12.883587,77.575723,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.3,0.4,0.505,0.295,0.031,0.375,0.412,0.567,0.313,0.322,0.073,0.379,0.538,0.501,0.424,4.03,0.492,0.263,0.408,0.331,0.459,6
SOUTH BANGALORE,Bi-directional,12.885816,77.569186,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.43,0.43,0.574,0.275,0.231,0.63,0.451,0.573,0.332,0.315,0.168,0.423,0.525,0.393,0.396,3.0,0.438,0.062,0.378,0.339,0.417,8
SOUTH BANGALORE,Bi-directional,12.884256,77.571635,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.25,0.62,0.575,0.267,0.021,0.233,0.475,0.507,0.403,0.263,0.118,0.35,0.358,0.509,0.471,2.7,0.535,0.205,0.336,0.257,0.411,2
SOUTH BANGALORE,Bi-directional,12.876437,77.57559,Konanakunte,Konanakunte,Kothanur Main Road,tertiary,tertiary,none,7.5m,40.0,0.37,0.62,0.579,0.308,0.1,0.772,0.54,0.616,0.279,0.462,0.088,0.583,0.57,0.415,0.445,3.53,0.53,0.121,0.458,0.502,0.425,6
SOUTH BANGALORE,Bi-directional,12.884519,77.569144,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.54,0.6,0.521,0.26,0.052,0.593,0.482,0.57,0.369,0.297,0.057,0.485,0.627,0.431,0.448,6.67,0.569,0.055,0.365,0.318,0.434,8
SOUTH BANGALORE,Bi-directional,12.873349,77.566612,Konanakunte,Konanakunte,,tertiary,tertiary,none,7.5m,40.0,0.37,0.36,0.575,0.269,0.181,0.613,0.58,0.645,0.308,0.526,0.126,0.544,0.544,0.303,0.373,10.03,0.549,0.208,0.518,0.463,0.427,6
SOUTH BANGALORE,Bi-directional,12.882583,77.574001,Konanakunte,Konanakunte,9th Cross,residential,residential,none,7.5m,40.0,0.14,0.37,0.533,0.227,0.353,0.885,0.399,0.513,0.456,0.335,0.199,0.389,0.449,0.477,0.517,11.32,0.48,0.144,0.311,0.334,0.554,6
SOUTH BANGALORE,Bi-directional,12.883808,77.570635,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.6,0.59,0.519,0.249,0.276,0.102,0.432,0.598,0.379,0.312,0.19,0.526,0.476,0.491,0.429,2.25,0.588,0.275,0.349,0.294,0.417,2
SOUTH BANGALORE,Bi-directional,12.883415,77.57185,Konanakunte,Konanakunte,1st Main Road,residential,residential,none,7.5m,40.0,0.52,0.58,0.6,0.239,0.308,0.867,0.464,0.497,0.43,0.306,0.174,0.425,0.577,0.476,0.489,1.91,0.494,0.241,0.38,0.276,0.588,6
SOUTH BANGALORE,Bi-directional,12.884681,77.57543,Konanakunte,Konanakunte,1st Main road,tertiary,tertiary,none,7.5m,40.0,0.25,0.61,0.612,0.27,0.333,0.689,0.572,0.598,0.354,0.435,0.197,0.545,0.608,0.362,0.458,3.14,0.59,0.135,0.448,0.471,0.468,6
SOUTH BANGALORE,Bi-directional,12.877817,77.571869,Konanakunte,Konanakunte,4th Cross Road,residential,residential,none,7.5m,40.0,0.42,0.52,0.478,0.225,0.115,0.343,0.487,0.506,0.361,0.325,0.126,0.484,0.489,0.406,0.425,14.32,0.448,0.132,0.324,0.287,0.382,6
SOUTH BANGALORE,Bi-directional,12.885517,77.570483,Konanakunte,Konanakunte,Chunchagatta Main Road,tertiary,tertiary,none,7.5m,40.0,0.41,0.65,0.632,0.352,0.129,0.556,0.582,0.723,0.319,0.436,0.153,0.485,0.6,0.386,0.443,0.45,0.63,0.272,0.468,0.46,0.396,6
SOUTH BANGALORE,Bi-directional,12.884311,77.576198,Konanakunte,Konanakunte,1st Main Road,residential,residential,none,7.5m,40.0,0.44,0.44,0.589,0.24,0.354,0.12,0.427,0.573,0.474,0.388,0.083,0.41,0.488,0.367,0.459,1.58,0.529,0.089,0.303,0.433,0.343,6
SOUTH BANGALORE,Bi-directional,12.880719,77.573419,Konanakunte,Konanakunte,8th Cross,residential,residential,none,7.5m,40.0,0.6,0.35,0.519,0.301,0.046,0.175,0.413,0.533,0.459,0.305,0.138,0.49,0.537,0.48,0.426,2.58,0.467,0.25,0.381,0.304,0.481,6
SOUTH BANGALORE,Bi-directional,12.879324,77.575043,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.58,0.43,0.577,0.266,0.371,0.14,0.436,0.6,0.417,0.329,0.15,0.426,0.556,0.477,0.448,6.26,0.43,0.074,0.419,0.319,0.386,6
SOUTH BANGALORE,Bi-directional,12.87637,77.575915,Konanakunte,Konanakunte,Kothanur Main Road,tertiary,tertiary,none,7.5m,40.0,0.11,0.63,0.617,0.28,0.051,0.516,0.53,0.627,0.253,0.413,0.17,0.451,0.544,0.414,0.427,2.95,0.533,0.127,0.54,0.423,0.369,6
SOUTH BANGALORE,Bi-directional,12.878603,77.571475,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.39,0.37,0.545,0.235,0.436,0.107,0.48,0.535,0.305,0.272,0.086,0.431,0.597,0.359,0.367,2.99,0.42,0.23,0.341,0.292,0.301,8
SOUTH BANGALORE,Bi-directional,12.883591,77.575517,Konanakunte,Konanakunte,1st Main road,tertiary,tertiary,none,7.5m,40.0,0.12,0.6,0.63,0.28,0.473,0.538,0.548,0.669,0.233,0.411,0.175,0.439,0.573,0.359,0.422,0.47,0.58,0.237,0.443,0.385,0.397,6
SOUTH BANGALORE,Bi-directional,12.880203,77.571745,Konanakunte,Konanakunte,3rd Cross Road,residential,residential,none,7.5m,40.0,0.36,0.23,0.584,0.252,0.419,0.806,0.491,0.48,0.338,0.312,0.132,0.461,0.511,0.402,0.452,0.83,0.413,0.084,0.336,0.293,0.527,6
SOUTH BANGALORE,Bi-directional,12.881327,77.574724,Konanakunte,Konanakunte,13th Cross Road,residential,residential,none,7.5m,40.0,0.57,0.35,0.545,0.239,0.168,0.692,0.447,0.519,0.409,0.363,0.132,0.477,0.472,0.421,0.452,12.64,0.548,0.129,0.318,0.372,0.557,6
SOUTH BANGALORE,Bi-directional,12.878357,77.563205,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.26,0.23,0.521,0.288,0.354,0.388,0.42,0.527,0.361,0.243,0.155,0.427,0.514,0.402,0.408,2.85,0.499,0.116,0.366,0.269,0.417,8
SOUTH BANGALORE,Bi-directional,12.87887,77.576385,Konanakunte,Konanakunte,1st Main road,tertiary,tertiary,none,7.5m,40.0,0.33,0.32,0.67,0.296,0.189,0.417,0.53,0.601,0.245,0.36,0.142,0.517,0.516,0.383,0.375,0.56,0.59,0.194,0.425,0.343,0.341,6
SOUTH BANGALORE,Bi-directional,12.881174,77.576332,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.19,0.48,0.478,0.265,0.067,0.284,0.414,0.536,0.327,0.288,0.051,0.388,0.572,0.406,0.392,3.96,0.466,0.185,0.328,0.279,0.431,8
SOUTH BANGALORE,Bi-directional,12.879055,77.563506,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.55,0.68,0.507,0.263,0.197,0.844,0.413,0.536,0.366,0.328,0.186,0.475,0.401,0.546,0.476,4.6,0.492,0.101,0.332,0.367,0.54,2
SOUTH BANGALORE,Bi-directional,12.876528,77.574644,Konanakunte,Konanakunte,Kothanur Main Road,tertiary,tertiary,none,7.5m,40.0,0.12,0.64,0.597,0.323,0.09,0.396,0.544,0.578,0.366,0.5,0.165,0.522,0.566,0.323,0.428,1.91,0.588,0.168,0.423,0.461,0.378,6
SOUTH BANGALORE,Bi-directional,12.87588,77.56913,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.55,0.36,0.545,0.302,0.392,0.558,0.44,0.519,0.357,0.361,0.128,0.461,0.544,0.425,0.418,8.3,0.514,0.07,0.381,0.324,0.508,6
SOUTH BANGALORE,Bi-directional,12.873311,77.570116,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.14,0.28,0.579,0.258,0.411,0.419,0.4,0.504,0.472,0.368,0.132,0.403,0.434,0.485,0.495,4.3,0.493,0.281,0.436,0.376,0.498,4
SOUTH BANGALORE,Bi-directional,12.881232,77.57583,Konanakunte,Konanakunte,1st Main road,tertiary,tertiary,none,7.5m,40.0,0.18,0.25,0.637,0.292,0.262,0.845,0.567,0.594,0.236,0.403,0.174,0.53,0.555,0.334,0.37,4.5,0.492,0.086,0.491,0.357,0.445,6
SOUTH BANGALORE,Bi-directional,12.885877,77.570201,Konanakunte,Konanakunte,Chunchagatta Main Raod,residential,residential,none,7.5m,40.0,0.15,0.43,0.531,0.3,0.171,0.745,0.492,0.493,0.392,0.352,0.087,0.41,0.504,0.45,0.482,7.07,0.388,0.298,0.325,0.325,0.574,6
SOUTH BANGALORE,Bi-directional,12.884585,77.573371,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.17,0.34,0.48,0.302,0.286,0.789,0.422,0.577,0.308,0.388,0.123,0.362,0.491,0.446,0.459,3.47,0.512,0.162,0.347,0.399,0.472,6
SOUTH BANGALORE,Bi-directional,12.87764,77.570273,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.49,0.47,0.597,0.285,0.479,0.477,0.482,0.535,0.48,0.302,0.081,0.419,0.538,0.463,0.444,1.9,0.539,0.298,0.381,0.314,0.454,6
SOUTH BANGALORE,Bi-directional,12.884955,77.570097,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.57,0.37,0.51,0.286,0.207,0.344,0.407,0.55,0.326,0.345,0.08,0.493,0.392,0.514,0.42,2.05,0.453,0.159,0.424,0.346,0.408,2
SOUTH BANGALORE,Bi-directional,12.872825,77.566098,Konanakunte,Konanakunte,Anjanapura 60 Feet Road,tertiary,tertiary,none,7.5m,40.0,0.5,0.32,0.573,0.299,0.316,0.312,0.558,0.626,0.237,0.45,0.126,0.583,0.534,0.387,0.43,9.09,0.595,0.139,0.507,0.437,0.31,6
SOUTH BANGALORE,Bi-directional,12.884124,77.571068,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.19,0.62,0.579,0.266,0.136,0.856,0.469,0.503,0.34,0.299,0.177,0.431,0.506,0.498,0.426,10.91,0.399,0.268,0.32,0.304,0.539,6
SOUTH BANGALORE,Bi-directional,12.87957,77.566658,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.14,0.45,0.586,0.251,0.13,0.842,0.454,0.487,0.474,0.363,0.103,0.412,0.329,0.439,0.516,14.26,0.452,0.12,0.374,0.375,0.6,2
SOUTH BANGALORE,Bi-directional,12.880653,77.57177,Konanakunte,Konanakunte,3rd Cross Road,residential,residential,none,7.5m,40.0,0.46,0.21,0.51,0.272,0.149,0.45,0.481,0.555,0.417,0.284,0.185,0.39,0.542,0.411,0.4,2.95,0.44,0.118,0.312,0.305,0.51,8
SOUTH BANGALORE,Bi-directional,12.877967,77.573446,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.2,0.38,0.543,0.288,0.058,0.73,0.456,0.502,0.417,0.407,0.198,0.437,0.536,0.428,0.441,3.89,0.433,0.233,0.339,0.436,0.541,8
SOUTH BANGALORE,Bi-directional,12.878187,77.572993,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.6,0.25,0.573,0.253,0.198,0.364,0.41,0.597,0.439,0.275,0.126,0.492,0.364,0.446,0.463,1.3,0.443,0.281,0.425,0.286,0.496,2
SOUTH BANGALORE,Bi-directional,12.884245,77.567643,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.35,0.34,0.475,0.265,0.354,0.779,0.454,0.591,0.5,0.264,0.073,0.492,0.522,0.447,0.455,6.51,0.428,0.192,0.415,0.289,0.55,6
SOUTH BANGALORE,Bi-directional,12.885526,77.566905,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.31,0.66,0.599,0.284,0.224,0.134,0.435,0.483,0.357,0.288,0.053,0.454,0.549,0.46,0.456,0.85,0.482,0.122,0.329,0.311,0.384,6
SOUTH BANGALORE,Bi-directional,12.878804,77.567819,Konanakunte,Konanakunte,Kothanur Main Road,tertiary,tertiary,none,7.5m,40.0,0.17,0.36,0.603,0.281,0.275,0.272,0.487,0.571,0.291,0.379,0.193,0.477,0.559,0.333,0.43,5.19,0.481,0.224,0.499,0.346,0.327,6
SOUTH BANGALORE,Bi-directional,12.883485,77.573752,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.47,0.26,0.534,0.271,0.173,0.35,0.452,0.508,0.393,0.322,0.143,0.482,0.595,0.394,0.425,6.04,0.462,0.118,0.327,0.357,0.435,8
SOUTH BANGALORE,Bi-directional,12.885989,77.56576,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.39,0.54,0.478,0.284,0.087,0.112,0.438,0.573,0.496,0.314,0.148,0.455,0.501,0.462,0.45,3.78,0.503,0.197,0.294,0.344,0.411,6
SOUTH BANGALORE,Bi-directional,12.876701,77.572374,Konanakunte,Konanakunte,Kothanur Main Road,tertiary,tertiary,none,7.5m,40.0,0.38,0.37,0.561,0.267,0.082,0.38,0.541,0.613,0.379,0.471,0.186,0.512,0.552,0.3,0.431,1.43,0.579,0.089,0.509,0.451,0.349,6
SOUTH BANGALORE,Bi-directional,12.884507,77.565803,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.15,0.32,0.486,0.243,0.35,0.112,0.458,0.554,0.439,0.348,0.069,0.398,0.496,0.364,0.454,2.24,0.454,0.297,0.391,0.308,0.426,8
SOUTH BANGALORE,Bi-directional,12.879523,77.571695,Konanakunte,Konanakunte,3rd Cross Road,residential,residential,none,7.5m,40.0,0.58,0.31,0.513,0.225,0.175,0.43,0.489,0.595,0.424,0.304,0.072,0.448,0.518,0.476,0.401,3.67,0.45,0.173,0.337,0.312,0.431,6
SOUTH BANGALORE,Bi-directional,12.883033,77.575146,Konanakunte,Konanakunte,14th Cross Road,residential,residential,none,7.5m,40.0,0.25,0.54,0.591,0.224,0.464,0.168,0.491,0.565,0.353,0.267,0.099,0.369,0.478,0.482,0.427,11.9,0.402,0.294,0.405,0.263,0.428,6
SOUTH BANGALORE,Bi-directional,12.881843,77.568305,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.45,0.5,0.538,0.261,0.371,0.382,0.486,0.56,0.408,0.332,0.069,0.48,0.56,0.441,0.434,12.16,0.54,0.256,0.294,0.352,0.407,6
SOUTH BANGALORE,Bi-directional,12.880232,77.568598,Konanakunte,Konanakunte,,residential,residential,none,7.5m,40.0,0.57,0.61,0.514,0.278,0.041,0.274,0.509,0.63,0.373,0.369,0.168,0.468,0.529,0.418,0.41,7.96,0.571,0.137,0.361,0.371,0.4,6
