zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
SOUTHEAST / IT CORRIDOR,Bi-directional,12.920828,77.614469,BTM Layout,BTM Layout,12th Cross Road,residential,residential,none,7.5m,30.0,0.42,0.41,0.601,0.506,0.372,0.255,0.518,0.676,0.367,0.516,0.095,0.416,0.499,0.415,0.408,3.48,0.671,0.113,0.306,0.537,0.4,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912519,77.606339,BTM Layout,BTM Layout,7th Main Road,tertiary,tertiary,none,7.5m,30.0,0.31,0.27,0.821,0.578,0.045,0.345,0.649,0.748,0.307,0.572,0.073,0.446,0.539,0.275,0.359,2.43,0.646,0.207,0.506,0.611,0.35,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.920393,77.613162,BTM Layout,BTM Layout,Maruthi Nagar Main Road,secondary,secondary,none,7.5m,40.0,0.28,0.58,0.807,0.46,0.088,0.284,0.636,0.745,0.215,0.504,0.059,0.585,0.631,0.265,0.357,1.41,0.703,0.227,0.473,0.453,0.321,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909464,77.607596,BTM Layout,BTM Layout,,residential,residential,none,7.5m,30.0,0.1,0.27,0.665,0.417,0.365,0.31,0.48,0.559,0.363,0.376,0.169,0.374,0.481,0.317,0.386,1.47,0.559,0.242,0.282,0.333,0.421,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913993,77.61007,BTM Layout,BTM Layout,7th Cross Road,tertiary,tertiary,none,7.5m,30.0,0.4,0.65,0.765,0.486,0.229,0.176,0.575,0.783,0.355,0.523,0.12,0.491,0.525,0.267,0.361,0.66,0.681,0.164,0.387,0.475,0.295,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919854,77.611141,BTM Layout,BTM Layout,17th Main Road,residential,residential,none,7.5m,30.0,0.2,0.46,0.668,0.408,0.076,0.541,0.592,0.594,0.445,0.452,0.197,0.394,0.432,0.409,0.475,1.89,0.606,0.271,0.291,0.441,0.458,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917262,77.604148,BTM Layout,BTM Layout,9th Main Road,residential,residential,none,7.5m,30.0,0.16,0.23,0.586,0.514,0.132,0.453,0.592,0.66,0.45,0.378,0.15,0.32,0.418,0.335,0.447,2.88,0.577,0.227,0.283,0.375,0.464,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.92066,77.60399,BTM Layout,BTM Layout,,residential,residential,none,7.5m,30.0,0.49,0.34,0.705,0.405,0.08,0.442,0.557,0.611,0.449,0.487,0.089,0.503,0.528,0.373,0.436,3.02,0.609,0.065,0.367,0.445,0.446,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913796,77.61478,BTM Layout,BTM Layout,3rd Cross Road,residential,residential,none,7.5m,30.0,0.22,0.63,0.598,0.483,0.235,0.856,0.492,0.561,0.449,0.466,0.182,0.37,0.563,0.258,0.472,4.03,0.549,0.236,0.388,0.456,0.511,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91985,77.617365,BTM Layout,BTM Layout,,tertiary,tertiary,none,7.5m,30.0,0.36,0.37,0.786,0.457,0.45,0.132,0.594,0.77,0.236,0.543,0.15,0.51,0.585,0.251,0.374,1.24,0.729,0.293,0.399,0.535,0.246,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919439,77.615832,BTM Layout,BTM Layout,8th Cross Road,tertiary,tertiary,none,7.5m,30.0,0.33,0.25,0.705,0.535,0.278,0.38,0.602,0.7,0.247,0.588,0.09,0.542,0.589,0.187,0.344,2.85,0.605,0.3,0.407,0.533,0.27,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917716,77.610672,BTM Layout,BTM Layout,17th Main Road,residential,residential,none,7.5m,30.0,0.17,0.44,0.675,0.392,0.291,0.204,0.571,0.574,0.426,0.403,0.151,0.412,0.53,0.348,0.434,3.96,0.591,0.069,0.394,0.443,0.386,6
EAST BANGALORE,Bi-directional,12.971445,77.641288,Indiranagar,BTM Layout,Hosur Road,primary,primary,none,10.5m,34.0,0.4353,0.4089,0.716,0.5902,0.1265,0.7533,0.5429,0.75,0.32,0.4562,0.0979,0.4962,0.51,0.3108,0.42,4.5533,0.51,0.209,0.3186,0.4573,0.453,7
EAST BANGALORE,Bi-directional,12.956522,77.631631,Indiranagar,BTM Layout,Hosur Road,primary,primary,none,10.5m,33.0,0.5705,0.4558,0.5743,0.6538,0.1833,0.8503,0.5748,0.58,0.27,0.5095,0.1633,0.5996,0.53,0.3218,0.4,3.6413,0.57,0.183,0.3335,0.3511,0.413,4
EAST BANGALORE,Bi-directional,12.94496,77.627868,Indiranagar,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.2835,0.3559,0.7282,0.589,0.2905,0.6822,0.5178,0.75,0.45,0.4771,0.1826,0.3531,0.5,0.297,0.43,2.1998,0.63,0.241,0.4094,0.4581,0.36,7
EAST BANGALORE,Bi-directional,12.929506,77.616804,Indiranagar,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.5188,0.5617,0.6961,0.5023,0.3596,0.6054,0.5986,0.66,0.46,0.5012,0.1437,0.5206,0.5,0.2826,0.42,4.5986,0.6,0.234,0.3759,0.4636,0.395,5
EAST BANGALORE,Bi-directional,12.913626,77.609373,Indiranagar,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.4471,0.6387,0.6698,0.4655,0.245,0.6917,0.5931,0.65,0.39,0.4843,0.0931,0.5099,0.59,0.3681,0.38,-0.7725,0.64,0.138,0.3747,0.5321,0.383,6
EAST BANGALORE,Bi-directional,12.971995,77.642565,Indiranagar,BTM Layout,Old Airport Road,primary,primary,none,10.5m,30.0,0.3798,0.439,0.7668,0.6102,0.3809,0.4019,0.5239,0.61,0.36,0.4275,0.1411,0.4547,0.57,0.3128,0.35,5.6136,0.49,0.185,0.4474,0.3786,0.476,7
EAST BANGALORE,Bi-directional,12.956613,77.633764,Indiranagar,BTM Layout,Old Airport Road,primary,primary,none,10.5m,35.0,0.4658,0.485,0.7241,0.6799,0.2534,0.2994,0.5878,0.77,0.32,0.4203,0.1428,0.4535,0.48,0.3676,0.46,6.1483,0.55,0.096,0.3939,0.4939,0.429,5
EAST BANGALORE,Bi-directional,12.943493,77.624987,Indiranagar,BTM Layout,Old Airport Road,primary,primary,none,10.5m,37.0,0.1887,0.3361,0.7105,0.5499,0.2865,0.3761,0.6082,0.67,0.41,0.4583,0.1346,0.491,0.53,0.2798,0.44,7.4715,0.51,0.141,0.4271,0.3514,0.453,4
EAST BANGALORE,Bi-directional,12.926948,77.617707,Indiranagar,BTM Layout,Old Airport Road,primary,primary,none,10.5m,30.0,0.3502,0.2275,0.6463,0.4672,0.214,0.4561,0.593,0.74,0.32,0.5373,0.105,0.4592,0.54,0.4156,0.4,-0.1147,0.67,0.133,0.3509,0.3951,0.393,4
EAST BANGALORE,Bi-directional,12.91448,77.611593,Indiranagar,BTM Layout,Old Airport Road,primary,primary,none,10.5m,30.0,0.3174,0.4096,0.6383,0.4713,0.0462,0.641,0.6132,0.64,0.37,0.4635,0.1581,0.4284,0.56,0.3439,0.48,3.49,0.54,0.105,0.3627,0.5074,0.383,7
EAST BANGALORE,Bi-directional,12.974115,77.642134,Indiranagar,BTM Layout,Intermediate Ring Road,primary,primary,none,10.5m,32.0,0.3511,0.4709,0.6062,0.6723,0.2739,0.4517,0.6582,0.64,0.35,0.5274,0.1069,0.4235,0.52,0.3567,0.41,2.0446,0.56,0.142,0.3811,0.4526,0.425,5
EAST BANGALORE,Bi-directional,12.957158,77.633464,Indiranagar,BTM Layout,Intermediate Ring Road,primary,primary,none,10.5m,31.0,0.4322,0.3997,0.7062,0.6197,0.2147,0.4407,0.5242,0.67,0.35,0.4607,0.1472,0.5077,0.5,0.2395,0.42,6.8377,0.56,0.2,0.3004,0.4901,0.389,4
EAST BANGALORE,Bi-directional,12.943333,77.625431,Indiranagar,BTM Layout,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.3717,0.3605,0.6921,0.5538,0.1725,0.6546,0.5701,0.69,0.38,0.539,0.1472,0.4237,0.56,0.2629,0.41,6.0636,0.6,0.157,0.3222,0.4039,0.413,7
EAST BANGALORE,Bi-directional,12.927379,77.616572,Indiranagar,BTM Layout,Intermediate Ring Road,primary,primary,none,10.5m,35.0,0.2745,0.6218,0.6327,0.4905,0.2436,0.5,0.5751,0.6,0.38,0.4564,0.1126,0.4723,0.46,0.3136,0.39,3.877,0.67,0.247,0.4282,0.4276,0.452,5
EAST BANGALORE,Bi-directional,12.915497,77.612122,Indiranagar,BTM Layout,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.2063,0.4766,0.6571,0.4794,0.1772,0.6981,0.5164,0.74,0.3,0.4751,0.1417,0.4034,0.54,0.3722,0.36,5.6491,0.52,0.128,0.4333,0.429,0.36,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914924,77.611603,BTM Layout,Indiranagar,Hosur Road,primary,primary,none,10.5m,33.0,0.3567,0.3155,0.6293,0.422,0.2865,0.3143,0.5225,0.65,0.3,0.4588,0.1241,0.5084,0.48,0.2799,0.4,1.4918,0.62,0.084,0.3357,0.4121,0.438,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.926726,77.618335,BTM Layout,Indiranagar,Hosur Road,primary,primary,none,10.5m,35.0,0.2563,0.4457,0.6603,0.4686,0.2316,0.6323,0.6373,0.69,0.26,0.4487,0.1299,0.5025,0.53,0.3717,0.42,8.9765,0.59,0.182,0.4072,0.4221,0.374,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.944563,77.625439,BTM Layout,Indiranagar,Hosur Road,primary,primary,none,10.5m,38.0,0.2131,0.3644,0.698,0.5304,0.2853,0.6387,0.5923,0.69,0.46,0.3719,0.1736,0.4282,0.56,0.2859,0.39,7.0313,0.51,0.222,0.4382,0.4528,0.414,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.959827,77.635438,BTM Layout,Indiranagar,Hosur Road,primary,primary,none,10.5m,30.0,0.4603,0.465,0.6975,0.55,0.1816,0.8158,0.5703,0.71,0.33,0.4007,0.1625,0.3705,0.51,0.3253,0.41,5.0473,0.61,0.207,0.42,0.3863,0.391,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.974661,77.640713,BTM Layout,Indiranagar,Hosur Road,primary,primary,none,10.5m,37.0,0.4453,0.3251,0.7064,0.599,0.1594,0.2913,0.6431,0.67,0.36,0.4542,0.1472,0.5366,0.5,0.3393,0.38,5.4032,0.58,0.179,0.392,0.4723,0.372,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913268,77.612035,BTM Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,30.0,0.4152,0.3854,0.6772,0.4734,0.2439,0.3023,0.5958,0.76,0.38,0.4129,0.1282,0.4981,0.49,0.3218,0.42,7.4677,0.65,0.216,0.3435,0.4769,0.38,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.927028,77.618937,BTM Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,36.0,0.4823,0.5206,0.6575,0.5267,0.3347,0.2892,0.621,0.58,0.41,0.5137,0.125,0.4408,0.55,0.3938,0.4,2.6374,0.59,0.098,0.4105,0.425,0.4,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.944117,77.626426,BTM Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,30.0,0.2672,0.4206,0.7052,0.5243,0.3801,0.5588,0.5648,0.59,0.31,0.4565,0.0658,0.5143,0.52,0.4475,0.47,4.651,0.59,0.223,0.4608,0.361,0.322,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.95937,77.63503,BTM Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,33.0,0.447,0.3878,0.6769,0.6527,0.3329,0.6254,0.5519,0.72,0.27,0.4903,0.1285,0.4652,0.48,0.2536,0.41,7.1906,0.62,0.202,0.3999,0.3895,0.444,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.971277,77.64105,BTM Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,30.0,0.2071,0.5748,0.7613,0.6288,0.2158,0.3966,0.6205,0.77,0.34,0.486,0.1323,0.4464,0.59,0.3228,0.41,6.7389,0.5,0.186,0.3527,0.3558,0.376,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912073,77.612417,BTM Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.3595,0.3738,0.655,0.4394,0.1067,0.5578,0.5475,0.68,0.42,0.5083,0.1314,0.5128,0.48,0.359,0.43,4.9488,0.63,0.128,0.3099,0.5406,0.405,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.927375,77.619766,BTM Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,31.0,0.3151,0.4223,0.6847,0.4645,0.137,0.2619,0.4953,0.6,0.39,0.4114,0.1438,0.4513,0.44,0.3497,0.43,2.0606,0.62,0.132,0.3726,0.3878,0.327,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.945203,77.62474,BTM Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,34.0,0.4603,0.4384,0.7745,0.5496,0.3741,0.4196,0.6535,0.74,0.37,0.5087,0.1707,0.547,0.42,0.352,0.42,6.4923,0.61,0.186,0.4394,0.4711,0.418,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.956694,77.633836,BTM Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.4782,0.4023,0.6925,0.5521,0.1511,0.6773,0.6357,0.62,0.44,0.4144,0.1463,0.5473,0.52,0.3113,0.43,2.3161,0.64,0.18,0.3481,0.4059,0.336,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.972982,77.639828,BTM Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.3875,0.3939,0.7741,0.6744,0.2024,0.3644,0.5647,0.77,0.45,0.3837,0.1551,0.3435,0.51,0.2863,0.43,2.0504,0.6,0.172,0.3753,0.5179,0.494,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.934045,77.623753,Koramangala,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.2856,0.2298,0.7339,0.7091,0.25,0.3121,0.6292,0.7,0.48,0.5279,0.1312,0.4859,0.5,0.3048,0.45,0.9473,0.66,0.171,0.3437,0.4686,0.407,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.931476,77.622972,Koramangala,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,31.0,0.3011,0.494,0.7011,0.5764,0.2902,0.8326,0.5969,0.69,0.43,0.5069,0.1387,0.4346,0.51,0.2858,0.42,5.935,0.65,0.152,0.401,0.5466,0.345,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.925171,77.618421,Koramangala,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.4276,0.4661,0.7677,0.5646,0.3505,0.9407,0.6071,0.68,0.41,0.4611,0.1956,0.4512,0.5,0.2875,0.44,6.8218,0.6,0.205,0.2885,0.487,0.427,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.920679,77.615815,Koramangala,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,34.0,0.243,0.6218,0.7064,0.4891,0.3491,0.4949,0.5591,0.63,0.29,0.4918,0.0774,0.4015,0.53,0.3039,0.42,1.3876,0.6,0.184,0.3178,0.5514,0.38,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91417,77.61091,Koramangala,BTM Layout,Outer Ring Road,primary,primary,none,10.5m,33.0,0.3663,0.5075,0.6139,0.468,0.1577,0.5787,0.522,0.64,0.3,0.4076,0.1381,0.3995,0.56,0.2923,0.43,2.365,0.63,0.1,0.3424,0.4161,0.452,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935611,77.624738,Koramangala,BTM Layout,80 Feet Road,primary,primary,none,10.5m,34.0,0.3543,0.5663,0.7608,0.6806,0.3673,0.4431,0.5478,0.68,0.42,0.5243,0.1614,0.4165,0.57,0.3138,0.42,7.1369,0.58,0.126,0.3051,0.5547,0.385,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.927998,77.621401,Koramangala,BTM Layout,80 Feet Road,primary,primary,none,10.5m,30.0,0.3681,0.6155,0.6964,0.58,0.1731,0.6239,0.6193,0.68,0.33,0.4897,0.0776,0.4473,0.55,0.2685,0.37,8.6995,0.6,0.234,0.352,0.4793,0.424,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.92417,77.617271,Koramangala,BTM Layout,80 Feet Road,primary,primary,none,10.5m,32.0,0.3197,0.4349,0.6858,0.518,0.3099,0.0892,0.556,0.71,0.33,0.4925,0.1011,0.4174,0.54,0.2719,0.43,4.7545,0.67,0.186,0.3094,0.5655,0.36,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918087,77.612446,Koramangala,BTM Layout,80 Feet Road,primary,primary,none,10.5m,30.0,0.445,0.3087,0.6275,0.5149,0.3357,0.8405,0.589,0.74,0.32,0.5566,0.0704,0.4168,0.54,0.2647,0.39,1.7144,0.61,0.246,0.3621,0.4444,0.278,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915586,77.612731,Koramangala,BTM Layout,80 Feet Road,primary,primary,none,10.5m,30.0,0.1665,0.2684,0.6225,0.4866,0.3051,0.3909,0.5483,0.6,0.33,0.4812,0.1589,0.4203,0.59,0.361,0.46,3.562,0.68,0.283,0.3441,0.4498,0.37,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933914,77.622818,Koramangala,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.3913,0.4732,0.7802,0.5892,0.3678,0.4128,0.6085,0.81,0.39,0.4798,0.0581,0.5117,0.45,0.2727,0.4,8.3869,0.65,0.169,0.3748,0.4661,0.406,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.931206,77.62273,Koramangala,BTM Layout,Hosur Road,primary,primary,none,10.5m,34.0,0.2663,0.2703,0.7535,0.6484,0.4174,0.4702,0.5908,0.67,0.41,0.4743,0.122,0.4838,0.48,0.3607,0.42,0.1844,0.61,0.074,0.3499,0.4619,0.443,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.925954,77.618269,Koramangala,BTM Layout,Hosur Road,primary,primary,none,10.5m,30.0,0.2532,0.3584,0.6934,0.5275,0.1822,0.6469,0.5818,0.69,0.35,0.4507,0.1333,0.4483,0.55,0.3627,0.39,6.8067,0.58,0.28,0.323,0.5127,0.355,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918502,77.615438,Koramangala,BTM Layout,Hosur Road,primary,primary,none,10.5m,34.0,0.2478,0.3702,0.6519,0.5473,0.0673,0.7711,0.556,0.69,0.4,0.4729,0.1081,0.5095,0.49,0.2957,0.43,4.8639,0.67,0.173,0.3316,0.4811,0.389,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91483,77.608925,Koramangala,BTM Layout,Hosur Road,primary,primary,none,10.5m,31.0,0.327,0.4467,0.6627,0.4461,0.3557,0.2964,0.5222,0.78,0.33,0.4,0.1495,0.3354,0.51,0.4033,0.37,-0.8035,0.56,0.22,0.4113,0.4323,0.443,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914922,77.610932,BTM Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,35.0,0.2819,0.4942,0.6721,0.5141,-0.0181,0.68,0.5393,0.62,0.35,0.4023,0.1088,0.3883,0.53,0.3475,0.41,8.2382,0.59,0.16,0.3415,0.4865,0.443,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91749,77.61543,BTM Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3869,0.6109,0.682,0.5115,0.3944,0.334,0.6314,0.71,0.34,0.4387,0.1104,0.3463,0.53,0.2905,0.42,1.1901,0.65,0.212,0.3291,0.4854,0.413,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.925762,77.616184,BTM Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,34.0,0.1906,0.3479,0.7737,0.5529,0.3478,0.4244,0.5818,0.76,0.4,0.4619,0.1046,0.4102,0.57,0.3439,0.38,4.8583,0.62,0.192,0.3317,0.5335,0.406,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.929509,77.622208,BTM Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,30.0,0.0845,0.277,0.6784,0.6174,0.2268,0.28,0.5931,0.71,0.4,0.4077,0.1198,0.366,0.55,0.3395,0.38,2.8887,0.61,0.063,0.3764,0.4736,0.449,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933681,77.623423,BTM Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,35.0,0.2716,0.5915,0.7845,0.7401,0.3341,0.4705,0.5887,0.68,0.46,0.4936,0.1415,0.4487,0.52,0.3174,0.42,2.9498,0.62,0.192,0.3673,0.4734,0.42,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915591,77.6102,BTM Layout,Koramangala,80 Feet Road,primary,primary,none,10.5m,30.0,0.4189,0.4678,0.6183,0.4103,0.2419,0.7295,0.5408,0.62,0.39,0.5333,0.1404,0.4742,0.57,0.3433,0.39,-0.187,0.58,0.121,0.3909,0.4962,0.42,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.920463,77.615437,BTM Layout,Koramangala,80 Feet Road,primary,primary,none,10.5m,30.0,0.4087,0.3987,0.6502,0.5112,0.0938,0.6524,0.5653,0.66,0.38,0.5352,0.1715,0.5153,0.51,0.2821,0.41,5.2951,0.65,0.191,0.3144,0.4408,0.381,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.926094,77.616968,BTM Layout,Koramangala,80 Feet Road,primary,primary,none,10.5m,35.0,0.371,0.3972,0.7058,0.5625,0.1701,0.5966,0.6021,0.75,0.44,0.4478,0.1491,0.3911,0.54,0.2987,0.38,5.3438,0.52,0.088,0.352,0.4818,0.389,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.931619,77.620601,BTM Layout,Koramangala,80 Feet Road,primary,primary,none,10.5m,30.0,0.2388,0.6056,0.7459,0.6383,0.1525,0.5883,0.6671,0.67,0.31,0.4935,0.0931,0.3568,0.48,0.295,0.38,8.0728,0.69,0.208,0.3788,0.4804,0.36,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933397,77.62591,BTM Layout,Koramangala,80 Feet Road,primary,primary,none,10.5m,30.0,0.3641,0.3051,0.7177,0.6339,0.273,0.5691,0.6067,0.68,0.35,0.5384,0.0392,0.4212,0.57,0.3253,0.44,-0.0245,0.58,0.203,0.4391,0.4374,0.381,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914001,77.609442,BTM Layout,Koramangala,Hosur Road,primary,primary,none,10.5m,30.0,0.2277,0.3727,0.6654,0.4699,0.3525,0.6977,0.588,0.64,0.3,0.3786,0.158,0.4903,0.49,0.2748,0.39,4.7972,0.62,0.227,0.3425,0.4454,0.462,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919339,77.613745,BTM Layout,Koramangala,Hosur Road,primary,primary,none,10.5m,32.0,0.3393,0.3708,0.5998,0.5257,0.3833,0.3975,0.5837,0.59,0.4,0.4501,0.1033,0.4032,0.5,0.3352,0.38,3.4757,0.62,0.121,0.4434,0.425,0.379,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.924772,77.61669,BTM Layout,Koramangala,Hosur Road,primary,primary,none,10.5m,30.0,0.3992,0.3498,0.6696,0.5724,0.3276,0.5628,0.5929,0.69,0.4,0.4948,0.1131,0.4764,0.48,0.3553,0.43,10.1288,0.64,0.222,0.286,0.5255,0.461,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.9305,77.62169,BTM Layout,Koramangala,Hosur Road,primary,primary,none,10.5m,32.0,0.3343,0.4415,0.7436,0.6008,0.2762,0.242,0.6061,0.71,0.35,0.482,0.0909,0.3731,0.52,0.2867,0.36,2.0322,0.59,0.215,0.3686,0.4425,0.375,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935008,77.625929,BTM Layout,Koramangala,Hosur Road,primary,primary,none,10.5m,30.0,0.0881,0.3402,0.7041,0.6602,0.1451,0.6078,0.6603,0.69,0.32,0.5073,0.1774,0.5219,0.45,0.2575,0.36,2.1627,0.64,0.148,0.3154,0.553,0.426,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912745,77.638408,HSR Layout,BTM Layout,27th Main Road,primary,primary,none,10.5m,32.0,0.2833,0.3933,0.7131,0.5541,0.4125,0.6428,0.5622,0.53,0.4,0.4647,0.1291,0.45,0.46,0.3561,0.43,8.8745,0.63,0.195,0.3442,0.4638,0.422,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910771,77.631113,HSR Layout,BTM Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.3927,0.5807,0.6623,0.5115,0.244,0.4473,0.5994,0.6,0.3,0.4003,0.1513,0.4511,0.53,0.3991,0.39,10.1081,0.58,0.144,0.3648,0.4766,0.408,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913941,77.623799,HSR Layout,BTM Layout,27th Main Road,primary,primary,none,10.5m,32.0,0.3358,0.4968,0.6998,0.474,0.1626,0.2956,0.5696,0.75,0.33,0.5079,0.1057,0.424,0.55,0.3195,0.42,5.9889,0.58,0.214,0.359,0.3939,0.376,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913132,77.616402,HSR Layout,BTM Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.4634,0.3942,0.6313,0.4941,0.0936,0.6058,0.5415,0.6,0.34,0.4298,0.1133,0.3857,0.53,0.2822,0.35,10.4675,0.62,0.271,0.3169,0.4833,0.453,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914856,77.610542,HSR Layout,BTM Layout,27th Main Road,primary,primary,none,10.5m,31.0,0.3349,0.2159,0.6515,0.4914,0.1244,0.3668,0.5793,0.59,0.43,0.4345,0.1156,0.386,0.53,0.4145,0.43,2.099,0.66,0.16,0.4222,0.4966,0.281,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909869,77.637913,HSR Layout,BTM Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.3955,0.5405,0.695,0.4544,0.1341,0.6966,0.5777,0.66,0.39,0.5414,0.1114,0.4952,0.53,0.2651,0.39,3.654,0.63,0.224,0.3757,0.4413,0.379,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911838,77.633687,HSR Layout,BTM Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.4228,0.4185,0.6115,0.5397,0.0571,0.7577,0.5844,0.62,0.38,0.4442,0.1499,0.4828,0.54,0.3613,0.41,12.163,0.65,0.148,0.3953,0.5007,0.406,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912597,77.625461,HSR Layout,BTM Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.4213,0.3966,0.6121,0.4703,0.4453,0.4313,0.5267,0.67,0.37,0.5782,0.1024,0.5295,0.56,0.3146,0.41,1.8054,0.58,0.153,0.3683,0.3927,0.429,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914045,77.61947,HSR Layout,BTM Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.3038,0.5322,0.6755,0.4908,0.2743,0.7692,0.5637,0.64,0.34,0.4694,0.0531,0.4368,0.51,0.2769,0.39,7.1821,0.62,0.178,0.3751,0.4644,0.468,7
