zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
SOUTHEAST / IT CORRIDOR,Bi-directional,12.923587,77.617691,Silk Board,Silk Board,4th Main Road,residential,residential,none,7.5m,30.0,0.57,0.24,0.454,0.199,0.447,0.511,0.448,0.578,0.465,0.437,0.086,0.418,0.486,0.422,0.46,1.62,0.661,0.127,0.39,0.481,0.52,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914718,77.629283,Silk Board,Silk Board,2nd B Main Road,residential,residential,none,7.5m,30.0,0.4,0.58,0.472,0.244,0.458,0.654,0.503,0.628,0.423,0.446,0.124,0.415,0.461,0.444,0.461,13.86,0.697,0.086,0.299,0.427,0.52,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918183,77.628983,Silk Board,Silk Board,2nd Main Road,residential,residential,none,7.5m,30.0,0.36,0.52,0.446,0.246,0.04,0.228,0.495,0.558,0.446,0.433,0.069,0.472,0.491,0.415,0.452,3.09,0.744,0.257,0.358,0.408,0.44,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919,77.620493,Silk Board,Silk Board,36th Main Road,residential,residential,none,7.5m,30.0,0.39,0.41,0.446,0.23,0.175,0.727,0.552,0.607,0.486,0.411,0.114,0.421,0.51,0.34,0.49,5.95,0.639,0.172,0.366,0.405,0.555,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.922094,77.618822,Silk Board,Silk Board,,residential,residential,none,7.5m,30.0,0.34,0.53,0.473,0.217,0.053,0.559,0.526,0.586,0.334,0.423,0.088,0.371,0.56,0.342,0.437,7.0,0.685,0.233,0.304,0.442,0.411,8
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910923,77.630603,Silk Board,Silk Board,,residential,residential,none,7.5m,30.0,0.4,0.65,0.515,0.236,0.486,0.404,0.473,0.566,0.382,0.368,0.051,0.485,0.565,0.349,0.441,2.93,0.712,0.217,0.283,0.355,0.464,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.92154,77.618759,Silk Board,Silk Board,,tertiary,tertiary,none,7.5m,30.0,0.44,0.48,0.597,0.297,0.099,0.659,0.62,0.744,0.322,0.586,0.166,0.534,0.644,0.299,0.388,1.26,0.774,0.092,0.473,0.525,0.359,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916377,77.62903,Silk Board,Silk Board,13th Cross Road,residential,residential,none,7.5m,30.0,0.37,0.47,0.502,0.202,0.427,0.869,0.483,0.644,0.464,0.405,0.158,0.404,0.486,0.449,0.518,3.22,0.727,0.117,0.375,0.396,0.549,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911861,77.624027,Silk Board,Silk Board,,residential,residential,none,7.5m,30.0,0.33,0.27,0.525,0.212,0.132,0.162,0.45,0.637,0.389,0.431,0.199,0.467,0.479,0.388,0.454,5.7,0.659,0.144,0.324,0.406,0.374,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915261,77.630306,Silk Board,Silk Board,,residential,residential,none,7.5m,30.0,0.18,0.64,0.486,0.237,0.046,0.849,0.57,0.556,0.316,0.464,0.159,0.435,0.497,0.38,0.439,5.27,0.668,0.215,0.331,0.445,0.453,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.922766,77.617114,Silk Board,Silk Board,3rd Cross Road,residential,residential,none,7.5m,30.0,0.14,0.27,0.488,0.247,0.465,0.252,0.448,0.568,0.352,0.359,0.141,0.375,0.512,0.365,0.389,4.03,0.565,0.295,0.282,0.33,0.41,6
EAST BANGALORE,Bi-directional,12.971079,77.6397,Indiranagar,Silk Board,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.4156,0.3745,0.76,0.7105,0.3626,0.1827,0.5822,0.73,0.3,0.4658,0.1512,0.3787,0.56,0.3341,0.42,3.0387,0.59,0.088,0.2525,0.4376,0.46,6
EAST BANGALORE,Bi-directional,12.958676,77.637784,Indiranagar,Silk Board,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.351,0.3879,0.6634,0.5572,0.3485,0.6535,0.6519,0.69,0.49,0.3947,0.1905,0.435,0.51,0.3314,0.41,6.581,0.58,0.214,0.3533,0.4648,0.49,6
EAST BANGALORE,Bi-directional,12.946862,77.633559,Indiranagar,Silk Board,Intermediate Ring Road,primary,primary,none,10.5m,39.0,0.5117,0.4227,0.6022,0.4329,0.3758,0.3553,0.5691,0.7,0.4,0.4403,0.1553,0.2661,0.55,0.3215,0.37,8.9442,0.69,0.166,0.4485,0.5135,0.488,7
EAST BANGALORE,Bi-directional,12.93263,77.628283,Indiranagar,Silk Board,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.3723,0.5163,0.5275,0.3228,0.0706,0.6567,0.5407,0.68,0.38,0.424,0.0749,0.3572,0.38,0.3378,0.5,-0.4691,0.55,0.223,0.5447,0.4473,0.443,4
EAST BANGALORE,Bi-directional,12.917055,77.62451,Indiranagar,Silk Board,Intermediate Ring Road,primary,primary,none,10.5m,38.0,0.5793,0.4829,0.488,0.213,0.2303,0.3761,0.5528,0.64,0.24,0.4318,0.1519,0.4336,0.47,0.3127,0.38,12.4233,0.68,0.214,0.4951,0.4784,0.409,6
EAST BANGALORE,Bi-directional,12.974616,77.641886,Indiranagar,Silk Board,Hosur Road,primary,primary,none,10.5m,34.0,0.4168,0.5099,0.6679,0.6671,0.3699,0.5171,0.5448,0.72,0.37,0.3494,0.105,0.4251,0.59,0.3762,0.44,6.6904,0.62,0.115,0.386,0.4539,0.348,4
EAST BANGALORE,Bi-directional,12.960635,77.634841,Indiranagar,Silk Board,Hosur Road,primary,primary,none,10.5m,30.0,0.3636,0.4266,0.6574,0.5267,0.0674,0.408,0.5719,0.67,0.31,0.4906,0.1028,0.5298,0.54,0.3097,0.46,1.5845,0.65,0.222,0.3461,0.5028,0.399,6
EAST BANGALORE,Bi-directional,12.94505,77.632467,Indiranagar,Silk Board,Hosur Road,primary,primary,none,10.5m,30.0,0.3667,0.4048,0.6058,0.4512,0.0096,0.3012,0.5609,0.63,0.38,0.442,0.0625,0.5553,0.49,0.3125,0.43,7.0194,0.69,0.186,0.4615,0.3841,0.427,4
EAST BANGALORE,Bi-directional,12.930037,77.627667,Indiranagar,Silk Board,Hosur Road,primary,primary,none,10.5m,34.0,0.29,0.4264,0.5656,0.2993,0.2156,0.2217,0.5347,0.64,0.38,0.4426,0.1496,0.3479,0.44,0.3861,0.37,7.8027,0.61,0.254,0.406,0.4215,0.492,5
EAST BANGALORE,Bi-directional,12.919007,77.624136,Indiranagar,Silk Board,Hosur Road,primary,primary,none,10.5m,35.0,0.2043,0.3179,0.517,0.2291,0.3844,0.5667,0.4886,0.6,0.4,0.4626,0.1453,0.3831,0.45,0.3672,0.49,2.5385,0.7,0.198,0.4427,0.5149,0.517,5
EAST BANGALORE,Bi-directional,12.972934,77.64248,Indiranagar,Silk Board,Old Airport Road,primary,primary,none,10.5m,32.0,0.3208,0.4539,0.7079,0.6689,0.2242,0.5459,0.576,0.73,0.37,0.3447,0.1687,0.3994,0.5,0.2995,0.44,-0.5237,0.73,0.223,0.3986,0.4274,0.418,6
EAST BANGALORE,Bi-directional,12.959433,77.636941,Indiranagar,Silk Board,Old Airport Road,primary,primary,none,10.5m,31.0,0.4928,0.3236,0.6324,0.4823,0.1723,0.6091,0.533,0.78,0.39,0.4821,0.143,0.547,0.48,0.3962,0.42,10.968,0.54,0.181,0.3957,0.399,0.428,6
EAST BANGALORE,Bi-directional,12.945201,77.630461,Indiranagar,Silk Board,Old Airport Road,primary,primary,none,10.5m,30.0,0.1839,0.4135,0.5874,0.4343,0.2422,0.5078,0.5846,0.63,0.36,0.4977,0.1256,0.4496,0.52,0.3426,0.4,1.7546,0.6,0.217,0.3484,0.4238,0.456,6
EAST BANGALORE,Bi-directional,12.929563,77.628058,Indiranagar,Silk Board,Old Airport Road,primary,primary,none,10.5m,35.0,0.4499,0.3934,0.5026,0.3098,0.3144,0.6199,0.5675,0.71,0.36,0.5221,0.147,0.2739,0.6,0.3287,0.4,9.717,0.58,0.138,0.4918,0.4602,0.47,4
EAST BANGALORE,Bi-directional,12.918695,77.62257,Indiranagar,Silk Board,Old Airport Road,primary,primary,none,10.5m,34.0,0.3257,0.4049,0.4985,0.2401,0.159,0.4129,0.5275,0.55,0.32,0.4125,0.1458,0.4849,0.52,0.4148,0.44,9.5659,0.68,0.188,0.3512,0.3135,0.43,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919077,77.624003,Silk Board,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,31.0,0.2703,0.4225,0.4999,0.2151,0.2091,0.5836,0.5479,0.62,0.26,0.4325,0.0904,0.5409,0.49,0.3302,0.44,15.2706,0.71,0.186,0.3007,0.5127,0.405,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.932104,77.627614,Silk Board,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,31.0,0.3701,0.5427,0.6075,0.3087,0.2098,0.7157,0.5849,0.7,0.29,0.5,0.0998,0.4781,0.51,0.3238,0.39,-3.0323,0.66,0.095,0.3151,0.4216,0.293,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.944571,77.633774,Silk Board,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,38.0,0.251,0.5838,0.5873,0.3694,0.2222,0.4326,0.545,0.66,0.43,0.423,0.1049,0.3808,0.5,0.2687,0.4,12.4352,0.6,0.205,0.3107,0.5216,0.515,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.959611,77.638472,Silk Board,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,33.0,0.3772,0.4069,0.7299,0.4596,0.1745,0.4785,0.5012,0.65,0.46,0.4322,0.1353,0.3732,0.49,0.3209,0.4,11.2507,0.63,0.117,0.4019,0.4567,0.47,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.971456,77.641571,Silk Board,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,36.0,0.2682,0.3545,0.7267,0.6961,0.3728,0.4859,0.6078,0.58,0.33,0.3968,0.1684,0.5051,0.54,0.3345,0.44,5.4641,0.52,0.225,0.3962,0.4802,0.401,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.919075,77.625225,Silk Board,Indiranagar,Hosur Road,primary,primary,none,10.5m,38.0,0.3609,0.4464,0.504,0.219,0.0795,0.4035,0.5479,0.64,0.37,0.4558,0.1021,0.4666,0.54,0.372,0.4,0.804,0.72,0.246,0.4709,0.4446,0.375,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.932896,77.628137,Silk Board,Indiranagar,Hosur Road,primary,primary,none,10.5m,37.0,0.3874,0.5344,0.4768,0.3154,0.3024,0.7338,0.5529,0.59,0.32,0.4709,0.116,0.4631,0.54,0.2341,0.49,2.6618,0.67,0.086,0.3618,0.4946,0.33,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.945877,77.631112,Silk Board,Indiranagar,Hosur Road,primary,primary,none,10.5m,33.0,0.2504,0.3905,0.6354,0.4342,0.3163,0.8179,0.4935,0.74,0.37,0.3909,0.0859,0.4489,0.56,0.3441,0.47,-0.404,0.63,0.11,0.4112,0.4767,0.398,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.959569,77.636032,Silk Board,Indiranagar,Hosur Road,primary,primary,none,10.5m,35.0,0.3158,0.3361,0.6625,0.5735,0.3343,0.6623,0.5486,0.51,0.44,0.4233,0.1482,0.5789,0.63,0.3095,0.42,11.5834,0.57,0.143,0.3511,0.4295,0.4,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.970806,77.641917,Silk Board,Indiranagar,Hosur Road,primary,primary,none,10.5m,36.0,0.4463,0.4008,0.7765,0.5761,0.1412,0.6223,0.6001,0.65,0.31,0.5016,0.0807,0.4202,0.54,0.395,0.41,7.4458,0.55,0.199,0.3917,0.347,0.444,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91622,77.62354,Silk Board,Indiranagar,Old Airport Road,primary,primary,none,10.5m,40.0,0.4154,0.3078,0.488,0.2216,0.2742,0.4862,0.5379,0.67,0.3,0.4638,0.1539,0.5915,0.4,0.3675,0.38,-8.7461,0.69,0.154,0.4113,0.457,0.501,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.931226,77.626665,Silk Board,Indiranagar,Old Airport Road,primary,primary,none,10.5m,40.0,0.3901,0.4917,0.5529,0.3285,0.1844,0.6233,0.5681,0.67,0.34,0.3378,0.1554,0.4276,0.47,0.3934,0.42,12.7314,0.68,0.208,0.2999,0.4929,0.442,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.945762,77.63114,Silk Board,Indiranagar,Old Airport Road,primary,primary,none,10.5m,30.0,0.3025,0.428,0.5994,0.4172,0.1241,0.4851,0.5885,0.67,0.42,0.3986,0.0875,0.4448,0.49,0.3277,0.43,4.1124,0.58,0.144,0.4097,0.4658,0.454,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.95743,77.635686,Silk Board,Indiranagar,Old Airport Road,primary,primary,none,10.5m,30.0,0.1845,0.2918,0.6696,0.6015,0.1963,0.3932,0.6375,0.6,0.28,0.3923,0.1088,0.339,0.52,0.3756,0.38,6.5878,0.62,0.168,0.3982,0.4412,0.37,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.971168,77.641214,Silk Board,Indiranagar,Old Airport Road,primary,primary,none,10.5m,36.0,0.4603,0.5291,0.6306,0.7421,0.2053,0.6088,0.6771,0.78,0.32,0.3606,0.1737,0.4704,0.51,0.348,0.4,8.1191,0.58,0.207,0.3333,0.5049,0.439,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935523,77.626215,Koramangala,Silk Board,Hosur Road,primary,primary,none,10.5m,35.0,0.3413,0.5965,0.7373,0.6288,0.3225,0.7329,0.5724,0.69,0.34,0.5014,0.1226,0.5093,0.5,0.355,0.4,7.1927,0.64,0.264,0.2823,0.4362,0.489,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.931332,77.622315,Koramangala,Silk Board,Hosur Road,primary,primary,none,10.5m,30.0,0.422,0.2189,0.6656,0.5682,0.1515,0.6112,0.5685,0.62,0.45,0.4862,0.1368,0.5048,0.39,0.3483,0.39,3.2895,0.66,0.158,0.4,0.4796,0.417,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.925293,77.622847,Koramangala,Silk Board,Hosur Road,primary,primary,none,10.5m,39.0,0.3751,0.2681,0.6055,0.4556,0.3454,0.4021,0.4651,0.69,0.3,0.3802,0.0371,0.5044,0.51,0.3326,0.46,8.8268,0.72,0.104,0.3728,0.383,0.407,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.923402,77.623453,Koramangala,Silk Board,Hosur Road,primary,primary,none,10.5m,39.0,0.3284,0.52,0.568,0.3077,0.2402,0.5043,0.593,0.62,0.32,0.4465,0.101,0.4347,0.5,0.3423,0.46,14.2464,0.7,0.083,0.3418,0.4404,0.334,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918394,77.623758,Koramangala,Silk Board,Hosur Road,primary,primary,none,10.5m,30.0,0.2536,0.5404,0.5291,0.2148,0.172,0.4139,0.47,0.56,0.29,0.4202,0.1277,0.4982,0.48,0.3537,0.45,-2.6602,0.72,0.241,0.3483,0.4136,0.501,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933757,77.624581,Koramangala,Silk Board,Outer Ring Road,primary,primary,none,10.5m,35.0,0.4506,0.3058,0.7304,0.6383,0.3287,0.589,0.6227,0.71,0.31,0.5112,0.1193,0.4015,0.44,0.3083,0.42,0.7842,0.63,0.183,0.3301,0.518,0.393,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.930663,77.624196,Koramangala,Silk Board,Outer Ring Road,primary,primary,none,10.5m,33.0,0.2912,0.588,0.6906,0.5097,0.2592,0.338,0.6189,0.69,0.43,0.4472,0.1226,0.3634,0.54,0.3439,0.43,5.4651,0.66,0.258,0.3509,0.4889,0.355,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.92771,77.622943,Koramangala,Silk Board,Outer Ring Road,primary,primary,none,10.5m,32.0,0.3422,0.3329,0.6201,0.445,0.2466,0.4165,0.5925,0.62,0.31,0.4936,0.1392,0.3655,0.42,0.3011,0.42,11.1324,0.65,0.136,0.3838,0.4597,0.349,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.923876,77.623743,Koramangala,Silk Board,Outer Ring Road,primary,primary,none,10.5m,41.0,0.2998,0.0827,0.5318,0.3634,0.2518,0.4611,0.61,0.64,0.25,0.3853,0.1327,0.453,0.58,0.3272,0.42,1.6718,0.65,0.077,0.3582,0.4467,0.421,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916861,77.621628,Koramangala,Silk Board,Outer Ring Road,primary,primary,none,10.5m,43.0,0.2146,0.3079,0.4645,0.226,0.1071,0.6733,0.5001,0.64,0.33,0.4299,0.0714,0.5423,0.46,0.327,0.52,10.6278,0.72,0.198,0.3601,0.369,0.422,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933707,77.623214,Koramangala,Silk Board,80 Feet Road,primary,primary,none,10.5m,30.0,0.341,0.4135,0.7646,0.6655,0.3472,0.6599,0.584,0.73,0.31,0.5196,0.1403,0.3359,0.51,0.2912,0.39,8.2271,0.6,0.136,0.3627,0.5342,0.393,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.932223,77.624331,Koramangala,Silk Board,80 Feet Road,primary,primary,none,10.5m,34.0,0.3363,0.3696,0.7025,0.5403,0.2863,0.4976,0.5871,0.63,0.4,0.4816,0.174,0.3831,0.54,0.3214,0.47,7.3526,0.65,0.172,0.3276,0.4979,0.341,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.925019,77.622111,Koramangala,Silk Board,80 Feet Road,primary,primary,none,10.5m,30.0,0.3489,0.4351,0.6686,0.5216,0.3761,0.4391,0.5614,0.71,0.28,0.451,0.1139,0.4893,0.54,0.3117,0.41,7.9696,0.62,0.237,0.4114,0.4743,0.438,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.92064,77.625283,Koramangala,Silk Board,80 Feet Road,primary,primary,none,10.5m,34.0,0.4218,0.5292,0.5335,0.3344,0.338,0.6846,0.5332,0.68,0.39,0.4037,0.1441,0.4687,0.42,0.3461,0.43,3.1962,0.72,0.24,0.3584,0.4247,0.421,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916185,77.625244,Koramangala,Silk Board,80 Feet Road,primary,primary,none,10.5m,30.0,0.4492,0.5326,0.4986,0.2047,0.2733,0.691,0.5243,0.71,0.45,0.5029,0.1287,0.5102,0.58,0.3964,0.43,4.1284,0.69,0.107,0.3811,0.487,0.324,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91937,77.623992,Silk Board,Koramangala,Hosur Road,primary,primary,none,10.5m,51.0,0.0806,0.4226,0.4508,0.2197,0.3442,0.7129,0.596,0.7,0.36,0.4917,0.1675,0.4753,0.57,0.3777,0.49,5.9876,0.66,0.116,0.3791,0.4373,0.388,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.921884,77.622171,Silk Board,Koramangala,Hosur Road,primary,primary,none,10.5m,37.0,0.3185,0.5221,0.546,0.3275,0.3418,0.5523,0.5437,0.7,0.33,0.4179,0.0359,0.4182,0.57,0.2696,0.4,8.9118,0.58,0.148,0.4559,0.5516,0.442,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.925716,77.623269,Silk Board,Koramangala,Hosur Road,primary,primary,none,10.5m,34.0,0.2061,0.3716,0.6157,0.4782,0.3639,0.408,0.5726,0.58,0.26,0.413,0.1541,0.5022,0.53,0.283,0.4,2.1595,0.65,0.164,0.3148,0.4834,0.43,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.929815,77.624781,Silk Board,Koramangala,Hosur Road,primary,primary,none,10.5m,37.0,0.3857,0.3499,0.6846,0.6112,0.3378,0.5116,0.5922,0.68,0.35,0.393,0.1815,0.4536,0.53,0.3224,0.39,4.8184,0.58,0.292,0.2979,0.428,0.387,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.93344,77.626164,Silk Board,Koramangala,Hosur Road,primary,primary,none,10.5m,30.0,0.3872,0.5801,0.7928,0.7392,0.2896,0.607,0.625,0.72,0.33,0.528,0.1308,0.441,0.58,0.2982,0.44,8.1209,0.66,0.128,0.3774,0.6017,0.311,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917018,77.623062,Silk Board,Koramangala,Outer Ring Road,primary,primary,none,10.5m,38.0,0.4035,0.4166,0.5026,0.2207,0.3293,0.5402,0.4531,0.68,0.35,0.379,0.1064,0.3169,0.44,0.3824,0.45,9.0214,0.68,0.138,0.3872,0.4117,0.353,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.922996,77.623149,Silk Board,Koramangala,Outer Ring Road,primary,primary,none,10.5m,33.0,0.4716,0.4974,0.5332,0.3337,0.0811,0.5472,0.5322,0.59,0.46,0.4916,0.1501,0.5138,0.45,0.3415,0.42,-2.8423,0.65,0.147,0.3909,0.5761,0.426,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.926912,77.623523,Silk Board,Koramangala,Outer Ring Road,primary,primary,none,10.5m,32.0,0.3015,0.5238,0.585,0.4211,0.2667,0.6815,0.601,0.68,0.38,0.4807,0.1269,0.3837,0.51,0.2985,0.43,3.8415,0.75,0.173,0.2907,0.4587,0.444,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.92948,77.623308,Silk Board,Koramangala,Outer Ring Road,primary,primary,none,10.5m,33.0,0.3037,0.3649,0.6387,0.5879,0.2503,0.3315,0.5909,0.7,0.38,0.4877,0.1228,0.3686,0.55,0.2606,0.43,7.5823,0.63,0.194,0.3514,0.5007,0.458,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.936109,77.626423,Silk Board,Koramangala,Outer Ring Road,primary,primary,none,10.5m,30.0,0.2876,0.4826,0.731,0.6436,0.3729,0.5388,0.6635,0.73,0.31,0.4914,0.1511,0.3726,0.53,0.306,0.36,5.2259,0.6,0.117,0.3593,0.3955,0.367,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917635,77.622478,Silk Board,Koramangala,80 Feet Road,primary,primary,none,10.5m,38.0,0.1646,0.467,0.5236,0.2011,0.4266,0.3561,0.5664,0.63,0.37,0.3784,0.1574,0.4899,0.59,0.3182,0.44,8.3933,0.69,0.209,0.3777,0.5373,0.439,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.923033,77.621946,Silk Board,Koramangala,80 Feet Road,primary,primary,none,10.5m,30.0,0.4932,0.3673,0.5577,0.3481,0.1937,0.216,0.543,0.7,0.35,0.4129,0.1478,0.4342,0.48,0.3652,0.46,19.5383,0.7,0.235,0.3505,0.398,0.431,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.927724,77.625498,Silk Board,Koramangala,80 Feet Road,primary,primary,none,10.5m,30.0,0.3904,0.4511,0.5973,0.4489,0.217,0.8512,0.5964,0.58,0.48,0.4378,0.0921,0.5914,0.52,0.3698,0.45,5.0662,0.63,0.154,0.4713,0.4759,0.484,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.930924,77.624757,Silk Board,Koramangala,80 Feet Road,primary,primary,none,10.5m,35.0,0.3124,0.3436,0.6961,0.6106,0.2331,0.5057,0.6558,0.66,0.4,0.516,0.1158,0.4628,0.54,0.3095,0.44,3.5733,0.62,0.098,0.3387,0.4393,0.389,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935439,77.623936,Silk Board,Koramangala,80 Feet Road,primary,primary,none,10.5m,30.0,0.4622,0.3555,0.7935,0.7175,0.2226,0.6528,0.5742,0.71,0.44,0.5168,0.1923,0.4682,0.49,0.4057,0.45,1.027,0.6,0.124,0.3923,0.5282,0.427,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912817,77.639537,HSR Layout,Silk Board,27th Main Road,primary,primary,none,10.5m,32.0,0.1246,0.3905,0.7164,0.4689,0.2314,0.3632,0.6358,0.72,0.35,0.4712,0.1043,0.4739,0.54,0.3668,0.42,17.9968,0.55,0.09,0.3449,0.3892,0.354,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91192,77.634123,HSR Layout,Silk Board,27th Main Road,primary,primary,none,10.5m,36.0,0.2303,0.3417,0.593,0.4148,0.1624,0.4675,0.5753,0.68,0.41,0.3739,0.135,0.4746,0.49,0.4152,0.45,5.4903,0.59,0.247,0.3676,0.463,0.426,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914282,77.63185,HSR Layout,Silk Board,27th Main Road,primary,primary,none,10.5m,37.0,0.2208,0.4181,0.6161,0.3553,0.2141,0.524,0.5025,0.57,0.41,0.4305,0.1435,0.5233,0.57,0.2829,0.41,9.4039,0.66,0.281,0.3264,0.508,0.445,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915848,77.627387,HSR Layout,Silk Board,27th Main Road,primary,primary,none,10.5m,32.0,0.6101,0.4905,0.529,0.2578,0.4221,0.715,0.5774,0.64,0.4,0.4343,0.0916,0.5262,0.51,0.3885,0.43,9.5167,0.66,0.168,0.3853,0.5876,0.472,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.91594,77.622602,HSR Layout,Silk Board,27th Main Road,primary,primary,none,10.5m,38.0,0.2571,0.3138,0.497,0.2327,0.1262,0.6693,0.4627,0.6,0.35,0.4058,0.1026,0.6099,0.46,0.4877,0.46,7.632,0.7,0.305,0.3233,0.3782,0.398,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912593,77.640524,HSR Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,32.0,0.4338,0.4991,0.6107,0.5621,0.2598,0.6057,0.597,0.7,0.43,0.4705,0.1269,0.4651,0.56,0.2857,0.43,2.5231,0.66,0.184,0.3439,0.4887,0.419,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.915053,77.634564,HSR Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,38.0,0.4921,0.2762,0.5438,0.4304,0.1835,0.3369,0.5644,0.66,0.34,0.4296,0.1005,0.4308,0.54,0.297,0.4,4.4832,0.61,0.182,0.4666,0.4872,0.45,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.913694,77.631252,HSR Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3403,0.6353,0.5907,0.3418,0.2195,0.6687,0.5259,0.7,0.35,0.4093,0.1074,0.359,0.41,0.3506,0.43,7.9238,0.63,0.284,0.3852,0.3822,0.375,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.914723,77.627227,HSR Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,33.0,0.2345,0.3565,0.5656,0.2993,0.2508,0.6614,0.5688,0.71,0.35,0.4223,0.0817,0.4308,0.56,0.4234,0.46,-3.7326,0.7,0.08,0.4386,0.4236,0.467,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917242,77.623437,HSR Layout,Silk Board,Outer Ring Road,primary,primary,none,10.5m,37.0,0.4331,0.461,0.4777,0.2052,0.3656,0.6692,0.5124,0.6,0.44,0.4551,0.0659,0.4494,0.5,0.3872,0.44,3.7125,0.69,0.151,0.6232,0.4392,0.436,4
