zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
SOUTHEAST / IT CORRIDOR,Bi-directional,12.936948,77.625732,Koramangala,Koramangala,17th A Main Road,residential,residential,none,7.5m,30.0,0.42,0.65,0.76,0.602,0.316,0.472,0.572,0.636,0.367,0.531,0.19,0.453,0.522,0.298,0.384,6.55,0.673,0.254,0.38,0.481,0.428,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.941739,77.621647,Koramangala,Koramangala,80 Feet Road,secondary,secondary,none,7.5m,40.0,0.17,0.69,0.861,0.846,0.463,0.119,0.75,0.816,0.372,0.585,0.173,0.542,0.596,0.215,0.39,3.69,0.68,0.293,0.508,0.599,0.245,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.939599,77.629491,Koramangala,Koramangala,,residential,residential,none,7.5m,30.0,0.47,0.41,0.794,0.645,0.457,0.292,0.577,0.686,0.322,0.434,0.156,0.382,0.446,0.327,0.416,2.91,0.656,0.125,0.371,0.401,0.303,2
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933862,77.624287,Koramangala,Koramangala,6th B Main Road,residential,residential,none,7.5m,30.0,0.24,0.47,0.795,0.592,0.164,0.738,0.586,0.64,0.342,0.457,0.125,0.438,0.483,0.272,0.419,14.76,0.575,0.207,0.263,0.495,0.403,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.940116,77.626994,Koramangala,Koramangala,,residential,residential,none,7.5m,30.0,0.36,0.39,0.655,0.579,0.233,0.46,0.625,0.666,0.478,0.405,0.184,0.376,0.47,0.316,0.439,2.74,0.61,0.095,0.366,0.413,0.411,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.938603,77.627671,Koramangala,Koramangala,,residential,residential,none,7.5m,30.0,0.2,0.54,0.79,0.626,0.487,0.493,0.637,0.607,0.408,0.402,0.167,0.362,0.495,0.324,0.449,5.95,0.602,0.108,0.347,0.393,0.446,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.941995,77.628566,Koramangala,Koramangala,20H Cross Road,residential,residential,none,7.5m,30.0,0.29,0.53,0.781,0.743,0.364,0.688,0.596,0.683,0.469,0.443,0.101,0.456,0.496,0.332,0.388,11.4,0.576,0.233,0.284,0.416,0.461,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.932741,77.6301,Koramangala,Koramangala,4th B Cross Road,residential,residential,none,7.5m,30.0,0.13,0.27,0.758,0.747,0.187,0.654,0.557,0.659,0.332,0.535,0.131,0.349,0.512,0.344,0.388,2.19,0.548,0.082,0.31,0.527,0.39,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.937758,77.624682,Koramangala,Koramangala,6th E Cross Road,residential,residential,none,7.5m,30.0,0.17,0.5,0.71,0.673,0.098,0.255,0.578,0.638,0.47,0.504,0.146,0.351,0.491,0.261,0.452,3.8,0.655,0.167,0.281,0.559,0.42,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.938533,77.629424,Koramangala,Koramangala,Inner Ring Road,primary,primary,none,7.5m,50.0,0.52,0.42,0.869,0.623,0.299,0.626,0.721,0.877,0.143,0.641,0.188,0.782,0.657,0.245,0.294,5.08,0.716,0.171,0.671,0.642,0.265,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.941757,77.619626,Koramangala,Koramangala,,residential,residential,none,7.5m,30.0,0.31,0.65,0.785,0.651,0.15,0.812,0.591,0.68,0.309,0.414,0.094,0.363,0.568,0.34,0.439,4.52,0.668,0.129,0.383,0.411,0.442,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.941198,77.627431,Koramangala,Koramangala,,residential,residential,none,7.5m,30.0,0.11,0.27,0.699,0.644,0.3,0.635,0.635,0.646,0.345,0.537,0.122,0.329,0.474,0.338,0.409,6.65,0.589,0.299,0.369,0.569,0.466,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.937186,77.620564,Koramangala,Koramangala,18th Main Road,tertiary,tertiary,none,7.5m,30.0,0.22,0.69,0.83,0.712,0.041,0.104,0.688,0.742,0.222,0.643,0.162,0.481,0.573,0.259,0.353,1.09,0.716,0.239,0.489,0.624,0.261,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.941841,77.629557,Koramangala,Koramangala,,residential,residential,none,7.5m,30.0,0.18,0.28,0.78,0.576,0.13,0.827,0.611,0.622,0.45,0.435,0.083,0.423,0.368,0.429,0.474,5.87,0.523,0.108,0.371,0.427,0.515,2
EAST BANGALORE,Bi-directional,12.972298,77.642803,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,34.0,0.5191,0.4026,0.713,0.7217,0.3381,0.413,0.5987,0.65,0.34,0.4425,0.075,0.3439,0.5,0.2829,0.41,3.2163,0.51,0.244,0.3724,0.4338,0.33,7
EAST BANGALORE,Bi-directional,12.963267,77.638315,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,30.0,0.5521,0.2194,0.7816,0.682,0.1533,0.6717,0.6026,0.66,0.31,0.4733,0.1084,0.3666,0.51,0.3015,0.41,5.2103,0.65,0.207,0.3691,0.3995,0.463,5
EAST BANGALORE,Bi-directional,12.952784,77.630931,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,30.0,0.1922,0.501,0.7166,0.5823,0.1775,0.3145,0.6042,0.71,0.42,0.5031,0.149,0.4367,0.49,0.2592,0.43,4.971,0.59,0.233,0.3227,0.5081,0.416,4
EAST BANGALORE,Bi-directional,12.944132,77.630512,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,33.0,0.4204,0.3433,0.713,0.6482,0.1713,0.5266,0.606,0.81,0.32,0.4459,0.137,0.4931,0.61,0.3696,0.43,5.9553,0.65,0.145,0.3486,0.4026,0.389,7
EAST BANGALORE,Bi-directional,12.93677,77.624657,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,30.0,0.3103,0.3807,0.6983,0.6746,0.2943,0.5079,0.6129,0.63,0.35,0.4816,0.0989,0.4291,0.52,0.3726,0.41,5.5621,0.62,0.079,0.3575,0.5011,0.52,5
EAST BANGALORE,Bi-directional,12.970932,77.64038,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,37.0,0.4717,0.1717,0.7926,0.7536,0.3846,0.453,0.5499,0.71,0.34,0.448,0.1308,0.5433,0.51,0.3056,0.41,11.874,0.59,0.151,0.4357,0.4679,0.354,6
EAST BANGALORE,Bi-directional,12.962306,77.637456,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,33.0,0.2631,0.4876,0.7245,0.6213,0.1748,0.435,0.6096,0.73,0.4,0.5105,0.2038,0.4342,0.51,0.2638,0.43,9.4813,0.55,0.203,0.448,0.4591,0.445,6
EAST BANGALORE,Bi-directional,12.953489,77.634511,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,31.0,0.1568,0.4382,0.7389,0.5831,0.2624,0.7135,0.5717,0.64,0.43,0.4915,0.2166,0.3694,0.55,0.3271,0.41,7.9551,0.6,0.077,0.3255,0.536,0.46,4
EAST BANGALORE,Bi-directional,12.943381,77.629515,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,30.0,0.3952,0.399,0.7765,0.6768,0.2596,0.3636,0.555,0.67,0.42,0.4885,0.0882,0.4533,0.53,0.2796,0.41,5.3471,0.57,0.193,0.3955,0.5382,0.453,7
EAST BANGALORE,Bi-directional,12.935411,77.623686,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,30.0,0.2923,0.3467,0.7629,0.638,0.256,0.2487,0.6919,0.64,0.44,0.5017,0.1264,0.4565,0.43,0.3408,0.39,7.8847,0.62,0.158,0.292,0.4573,0.42,7
EAST BANGALORE,Bi-directional,12.974703,77.641065,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,35.0,0.2962,0.3811,0.6463,0.5921,0.4276,0.4342,0.5646,0.69,0.28,0.4766,0.1688,0.4863,0.6,0.2704,0.45,3.7564,0.52,0.16,0.495,0.4292,0.355,6
EAST BANGALORE,Bi-directional,12.962785,77.636734,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.3708,0.4249,0.7654,0.7421,0.3044,0.5821,0.5939,0.74,0.4,0.4819,0.1824,0.4696,0.51,0.3365,0.43,7.1717,0.64,0.14,0.3296,0.4185,0.338,4
EAST BANGALORE,Bi-directional,12.952378,77.633482,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.3022,0.3637,0.7758,0.6658,0.1961,0.642,0.6107,0.72,0.41,0.4261,0.1104,0.4944,0.54,0.3145,0.41,8.9618,0.58,0.201,0.3611,0.4526,0.456,4
EAST BANGALORE,Bi-directional,12.94556,77.627578,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,33.0,0.1228,0.1753,0.7443,0.628,0.2373,0.4348,0.646,0.69,0.39,0.4219,0.0263,0.5073,0.6,0.2991,0.41,6.0368,0.68,0.22,0.392,0.4839,0.404,5
EAST BANGALORE,Bi-directional,12.936004,77.622791,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,33.0,0.4281,0.5346,0.7367,0.6334,0.4026,0.1698,0.6767,0.68,0.38,0.4677,0.1209,0.5053,0.54,0.3244,0.41,1.4104,0.6,0.159,0.3825,0.5016,0.448,6
EAST BANGALORE,Bi-directional,12.974476,77.640012,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,30.0,0.3838,0.3783,0.698,0.5852,0.414,0.5443,0.5855,0.63,0.36,0.3828,0.117,0.3789,0.59,0.2931,0.38,1.9441,0.54,0.147,0.3827,0.3964,0.32,4
EAST BANGALORE,Bi-directional,12.964139,77.635525,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,30.0,0.5438,0.5443,0.7108,0.5523,0.3981,0.4735,0.6359,0.6,0.34,0.4472,0.1305,0.4261,0.55,0.2782,0.4,6.0686,0.62,0.208,0.315,0.3665,0.467,7
EAST BANGALORE,Bi-directional,12.952089,77.632743,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,36.0,0.3426,0.5175,0.7152,0.6686,0.3982,0.0761,0.5746,0.71,0.44,0.4722,0.1283,0.5467,0.57,0.283,0.41,6.446,0.68,0.217,0.3665,0.4757,0.307,4
EAST BANGALORE,Bi-directional,12.946398,77.627213,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,31.0,0.4264,0.3932,0.6795,0.6548,0.3067,0.6854,0.5577,0.68,0.37,0.4322,0.1388,0.4859,0.5,0.3851,0.4,4.0395,0.6,0.134,0.3356,0.4052,0.391,5
EAST BANGALORE,Bi-directional,12.933715,77.62382,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,30.0,0.3156,0.6153,0.7476,0.6093,0.2727,0.5365,0.6224,0.73,0.38,0.527,0.0996,0.5325,0.52,0.3212,0.39,6.0844,0.65,0.117,0.2729,0.5135,0.376,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.93328,77.623788,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,30.0,0.2363,0.5877,0.7896,0.6615,0.4144,0.5199,0.5907,0.76,0.41,0.4531,0.1167,0.391,0.45,0.3394,0.46,1.5251,0.65,0.144,0.3336,0.4665,0.358,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.942823,77.629994,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,32.0,0.4375,0.4205,0.7658,0.6926,0.3228,0.5487,0.6751,0.75,0.37,0.4404,0.1432,0.4557,0.58,0.3468,0.42,5.2299,0.58,0.165,0.391,0.3895,0.462,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.952538,77.631003,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,30.0,0.4286,0.5345,0.7725,0.6128,0.5067,0.2114,0.5605,0.69,0.38,0.485,0.1732,0.442,0.52,0.2932,0.42,4.5851,0.59,0.201,0.4293,0.3477,0.42,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.963753,77.637607,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,38.0,0.3159,0.4501,0.7676,0.5203,0.4138,0.1956,0.6266,0.71,0.25,0.3402,0.1713,0.5329,0.48,0.2853,0.42,5.6836,0.64,0.196,0.4688,0.4982,0.439,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.970934,77.64128,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,33.0,0.3959,0.5322,0.7001,0.6198,0.1632,0.4169,0.5921,0.71,0.32,0.4729,0.1715,0.4888,0.61,0.2924,0.37,0.5637,0.65,0.204,0.3823,0.4449,0.345,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933603,77.623524,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,33.0,0.496,0.5397,0.7814,0.6348,0.2506,0.4526,0.6045,0.68,0.35,0.4762,0.15,0.3815,0.48,0.2526,0.44,2.9927,0.65,0.201,0.4271,0.4868,0.353,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.946279,77.62801,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,36.0,0.2657,0.2709,0.7368,0.6033,0.252,0.5009,0.5621,0.73,0.37,0.5256,0.0707,0.3856,0.53,0.2827,0.4,5.1981,0.62,0.141,0.3735,0.4396,0.434,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.953398,77.632623,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,30.0,0.4997,0.4536,0.7893,0.6993,0.1655,0.8888,0.6722,0.66,0.18,0.4472,0.1339,0.4149,0.51,0.2845,0.43,5.6329,0.64,0.235,0.2523,0.4235,0.37,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.961479,77.635291,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,30.0,0.4066,0.3009,0.7635,0.629,0.2257,0.6049,0.6053,0.66,0.43,0.3965,0.1473,0.493,0.51,0.3318,0.37,8.3949,0.58,0.147,0.4385,0.4101,0.331,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.970937,77.642323,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,36.0,0.2919,0.5232,0.7071,0.6151,0.287,0.5314,0.5787,0.6,0.36,0.5413,0.0493,0.5197,0.57,0.2691,0.39,2.9339,0.67,0.226,0.4529,0.4366,0.471,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935506,77.623596,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,38.0,0.4129,0.373,0.7758,0.7315,0.4234,0.3409,0.6392,0.69,0.42,0.5113,0.0533,0.4191,0.52,0.2578,0.42,1.2193,0.6,0.245,0.3131,0.5283,0.314,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.944187,77.630441,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,31.0,0.2358,0.4512,0.6773,0.6681,0.239,0.5632,0.572,0.59,0.36,0.4346,0.0726,0.4871,0.58,0.2828,0.4,4.3992,0.59,0.209,0.4195,0.4351,0.403,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.955492,77.633679,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,33.0,0.4609,0.5071,0.7591,0.6448,0.0999,0.5662,0.607,0.7,0.3,0.4148,0.1577,0.4468,0.55,0.3164,0.41,8.0312,0.58,0.179,0.3467,0.4412,0.386,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.96494,77.636996,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.2253,0.5599,0.7459,0.7478,0.3115,0.5149,0.6542,0.73,0.36,0.3959,0.0594,0.4269,0.47,0.4193,0.39,3.759,0.52,0.16,0.3411,0.5385,0.411,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.971242,77.640418,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.2525,0.2293,0.6678,0.5757,0.3296,0.4607,0.5445,0.79,0.33,0.4874,0.1793,0.3544,0.53,0.3026,0.39,7.6745,0.55,0.147,0.3758,0.4107,0.343,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935165,77.626485,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,31.0,0.4352,0.5569,0.7818,0.6562,0.3795,0.2598,0.5958,0.67,0.37,0.5163,0.1164,0.3894,0.55,0.2993,0.41,6.2775,0.63,0.179,0.4122,0.5059,0.442,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.945312,77.628888,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,33.0,0.3114,0.4805,0.7926,0.6928,0.317,0.6763,0.6527,0.75,0.41,0.4722,0.1289,0.5121,0.48,0.3246,0.39,5.2708,0.66,0.185,0.368,0.4091,0.437,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.952036,77.634025,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,30.0,0.2843,0.4184,0.7255,0.6311,0.3749,0.5867,0.5728,0.66,0.4,0.4851,0.1092,0.4351,0.6,0.2935,0.45,8.4847,0.68,0.143,0.3629,0.4404,0.458,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.964482,77.637608,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,30.0,0.3151,0.3001,0.7238,0.6752,0.3615,0.6703,0.6387,0.67,0.31,0.4416,0.1478,0.3763,0.59,0.3539,0.4,3.663,0.56,0.176,0.3659,0.4971,0.385,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.972973,77.639637,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,31.0,0.2384,0.3887,0.7249,0.5988,0.3551,0.4613,0.5241,0.6,0.4,0.3586,0.1408,0.4909,0.48,0.3587,0.36,6.8857,0.58,0.166,0.3167,0.3811,0.487,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933398,77.623528,Koramangala,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.3232,0.4497,0.7621,0.5827,0.1809,0.4965,0.6401,0.6,0.37,0.5014,0.147,0.4746,0.53,0.2797,0.36,3.9761,0.66,0.247,0.3956,0.5207,0.418,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.929084,77.62618,Koramangala,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,31.0,0.2861,0.3222,0.8288,0.6048,0.4997,0.3256,0.6321,0.7,0.33,0.4684,0.1225,0.3975,0.5,0.2274,0.43,8.7143,0.63,0.286,0.3929,0.5499,0.463,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.922224,77.629704,Koramangala,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,33.0,0.2359,0.4482,0.7598,0.5982,0.1888,0.7597,0.6198,0.6,0.42,0.456,0.1294,0.491,0.49,0.2568,0.45,9.3,0.61,0.213,0.3428,0.4876,0.402,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918222,77.634396,Koramangala,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,32.0,0.422,0.4016,0.6977,0.5225,0.1837,0.7838,0.5882,0.69,0.42,0.4782,0.1314,0.3961,0.48,0.2881,0.43,6.0758,0.57,0.197,0.3844,0.4398,0.412,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.910265,77.638419,Koramangala,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,32.0,0.3641,0.476,0.6724,0.5154,0.4042,0.6135,0.5334,0.71,0.45,0.6027,0.0909,0.458,0.43,0.3559,0.4,13.8995,0.56,0.091,0.3416,0.3689,0.45,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.936774,77.624051,Koramangala,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,35.0,0.2489,0.435,0.7608,0.6984,0.2249,0.4081,0.6271,0.75,0.31,0.4536,0.1071,0.4194,0.43,0.3592,0.4,4.2515,0.68,0.213,0.3311,0.5066,0.398,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.927777,77.626246,Koramangala,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,35.0,0.3253,0.373,0.669,0.6183,0.21,0.7861,0.6743,0.63,0.32,0.4764,0.0989,0.4512,0.5,0.3239,0.43,2.2058,0.65,0.138,0.465,0.5749,0.399,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.922079,77.630083,Koramangala,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3303,0.4483,0.6572,0.538,0.1914,0.363,0.5976,0.69,0.39,0.4897,0.1731,0.463,0.54,0.3041,0.43,4.0235,0.62,0.106,0.3677,0.4324,0.452,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916739,77.634107,Koramangala,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,32.0,0.3807,0.3164,0.7316,0.5599,0.186,0.2781,0.5786,0.65,0.39,0.4568,0.0641,0.4276,0.5,0.3518,0.4,11.9379,0.53,0.232,0.3507,0.5185,0.417,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912085,77.637383,Koramangala,HSR Layout,Outer Ring Road,primary,primary,none,10.5m,30.0,0.0876,0.634,0.617,0.5173,0.1249,0.3914,0.5127,0.63,0.36,0.4589,0.1136,0.3864,0.49,0.3936,0.45,7.9568,0.62,0.262,0.3847,0.4995,0.351,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935633,77.624278,Koramangala,HSR Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.416,0.4052,0.7428,0.6073,0.2589,0.3153,0.5617,0.7,0.34,0.5645,0.1514,0.528,0.48,0.3121,0.34,4.2473,0.63,0.184,0.3566,0.5014,0.267,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.929168,77.627539,Koramangala,HSR Layout,27th Main Road,primary,primary,none,10.5m,37.0,0.3746,0.494,0.7289,0.6116,0.0788,0.6411,0.6471,0.64,0.37,0.4748,0.1353,0.4126,0.55,0.3163,0.34,6.4861,0.65,0.117,0.3795,0.5858,0.41,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.923287,77.63061,Koramangala,HSR Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.257,0.4126,0.7299,0.5793,0.2926,0.807,0.584,0.69,0.36,0.4443,0.1062,0.4198,0.53,0.4101,0.39,4.1718,0.61,0.191,0.3722,0.5487,0.298,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.916503,77.635339,Koramangala,HSR Layout,27th Main Road,primary,primary,none,10.5m,31.0,0.3611,0.5031,0.686,0.541,0.1934,0.4715,0.6023,0.59,0.37,0.5021,0.1733,0.4272,0.56,0.3943,0.4,3.7821,0.59,0.166,0.4085,0.4358,0.482,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.911883,77.640538,Koramangala,HSR Layout,27th Main Road,primary,primary,none,10.5m,30.0,0.3584,0.4065,0.5921,0.5361,0.3479,0.8339,0.6538,0.61,0.37,0.5746,0.1236,0.4581,0.45,0.3389,0.46,11.3211,0.57,0.15,0.3144,0.4249,0.336,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.90973,77.638243,HSR Layout,Koramangala,Sarjapur Road,primary,primary,none,10.5m,34.0,0.3623,0.5669,0.6204,0.5183,0.1785,0.439,0.5565,0.64,0.36,0.518,0.1262,0.4573,0.5,0.3687,0.42,4.8609,0.53,0.178,0.3849,0.4185,0.406,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917078,77.636768,HSR Layout,Koramangala,Sarjapur Road,primary,primary,none,10.5m,33.0,0.3252,0.4293,0.7078,0.5494,0.0541,0.3438,0.6172,0.66,0.36,0.414,0.0919,0.3538,0.51,0.3022,0.39,5.569,0.61,0.268,0.2941,0.5337,0.457,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.922924,77.631684,HSR Layout,Koramangala,Sarjapur Road,primary,primary,none,10.5m,31.0,0.3255,0.5904,0.6725,0.5666,0.3896,0.5794,0.5901,0.64,0.4,0.4789,0.1008,0.4084,0.48,0.2819,0.43,8.1156,0.64,0.172,0.3487,0.4711,0.456,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.928267,77.626372,HSR Layout,Koramangala,Sarjapur Road,primary,primary,none,10.5m,30.0,0.2594,0.5777,0.7337,0.625,0.2756,0.7389,0.5716,0.67,0.37,0.4162,0.096,0.4931,0.54,0.3479,0.39,3.9058,0.55,0.22,0.4133,0.5469,0.48,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935032,77.624087,HSR Layout,Koramangala,Sarjapur Road,primary,primary,none,10.5m,37.0,0.1657,0.598,0.761,0.6698,0.1425,0.4324,0.6829,0.69,0.35,0.5122,0.1167,0.456,0.47,0.3047,0.39,0.5368,0.64,0.114,0.3503,0.547,0.327,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912832,77.639971,HSR Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,32.0,0.2795,0.4681,0.7163,0.4763,0.4715,0.4437,0.5725,0.63,0.39,0.3885,0.1084,0.4013,0.52,0.3745,0.43,-3.4908,0.67,0.181,0.329,0.4752,0.426,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.918072,77.634563,HSR Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,30.0,0.4053,0.5271,0.6814,0.5272,0.1575,0.5937,0.4743,0.69,0.39,0.4629,0.1315,0.3831,0.42,0.3451,0.45,-0.5246,0.56,0.205,0.3763,0.6251,0.461,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.92533,77.633347,HSR Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,30.0,0.3424,0.538,0.6908,0.5651,0.4482,0.4995,0.5736,0.71,0.38,0.4213,0.1544,0.4069,0.51,0.3174,0.42,-1.5832,0.6,0.226,0.4189,0.4316,0.451,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.928672,77.628768,HSR Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,33.0,0.2764,0.5345,0.7317,0.6211,0.4375,0.3363,0.6164,0.68,0.41,0.5682,0.1051,0.3796,0.48,0.3052,0.41,5.5539,0.68,0.255,0.4235,0.6216,0.443,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.936227,77.62483,HSR Layout,Koramangala,Outer Ring Road,primary,primary,none,10.5m,30.0,0.2936,0.5342,0.7668,0.7163,0.2971,0.3155,0.574,0.62,0.41,0.5442,0.1761,0.4826,0.56,0.2873,0.38,7.0064,0.64,0.182,0.3789,0.515,0.462,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912708,77.637183,HSR Layout,Koramangala,27th Main Road,primary,primary,none,10.5m,34.0,0.4075,0.4371,0.7542,0.494,0.2773,0.5179,0.5591,0.68,0.36,0.4341,0.1454,0.4265,0.52,0.3182,0.41,3.3857,0.57,0.13,0.3959,0.4759,0.458,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.917875,77.636319,HSR Layout,Koramangala,27th Main Road,primary,primary,none,10.5m,30.0,0.1776,0.4581,0.6849,0.5001,0.1514,0.6578,0.5135,0.68,0.37,0.4939,0.1154,0.4585,0.48,0.3243,0.42,6.3675,0.61,0.126,0.3346,0.4459,0.401,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.923698,77.631759,HSR Layout,Koramangala,27th Main Road,primary,primary,none,10.5m,30.0,0.3524,0.292,0.6177,0.608,0.3117,0.3791,0.5996,0.65,0.36,0.4666,0.097,0.4084,0.48,0.3362,0.34,4.7847,0.57,0.122,0.3355,0.4819,0.399,4
