zone,direction,lat,lng,source_area,destination_area,road_name,road_type,highway_type,junction_type,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count
EAST BANGALORE,Bi-directional,12.975914,77.635255,Indiranagar,Indiranagar,14th Cross Road,residential,residential,none,7.5m,30.0,0.57,0.67,0.688,0.539,0.302,0.522,0.605,0.662,0.41,0.412,0.123,0.41,0.566,0.29,0.448,3.08,0.641,0.275,0.359,0.437,0.379,6
EAST BANGALORE,Bi-directional,12.977682,77.641298,Indiranagar,Indiranagar,Old Syndicate Bank Road,residential,residential,none,7.5m,30.0,0.31,0.37,0.672,0.556,0.474,0.784,0.577,0.593,0.363,0.422,0.14,0.364,0.565,0.309,0.437,5.81,0.613,0.2,0.272,0.411,0.509,8
EAST BANGALORE,Bi-directional,12.973189,77.636905,Indiranagar,Indiranagar,6th Main Road,residential,residential,none,7.5m,30.0,0.5,0.52,0.722,0.579,0.156,0.867,0.52,0.673,0.357,0.373,0.064,0.39,0.506,0.395,0.406,1.03,0.58,0.19,0.386,0.387,0.479,6
EAST BANGALORE,Bi-directional,12.969572,77.639492,Indiranagar,Indiranagar,12th A Main Road,residential,residential,none,7.5m,30.0,0.32,0.41,0.699,0.701,0.288,0.608,0.535,0.628,0.423,0.356,0.186,0.404,0.526,0.388,0.392,4.49,0.5,0.075,0.311,0.366,0.493,6
EAST BANGALORE,Bi-directional,12.968363,77.638304,Indiranagar,Indiranagar,13th Main Road,tertiary,tertiary,none,7.5m,30.0,0.54,0.47,0.744,0.76,0.268,0.159,0.597,0.754,0.217,0.527,0.117,0.59,0.676,0.238,0.344,4.13,0.714,0.068,0.49,0.557,0.215,8
EAST BANGALORE,Bi-directional,12.971253,77.643254,Indiranagar,Indiranagar,4th Cross Road,residential,residential,none,7.5m,30.0,0.22,0.52,0.68,0.533,0.465,0.111,0.594,0.599,0.468,0.464,0.185,0.425,0.521,0.272,0.41,7.88,0.516,0.253,0.394,0.488,0.319,8
EAST BANGALORE,Bi-directional,12.973373,77.64249,Indiranagar,Indiranagar,7th Main Road,residential,residential,none,7.5m,30.0,0.41,0.34,0.63,0.635,0.216,0.405,0.579,0.65,0.422,0.404,0.166,0.455,0.47,0.394,0.472,4.1,0.621,0.156,0.287,0.364,0.45,6
EAST BANGALORE,Bi-directional,12.973487,77.634434,Indiranagar,Indiranagar,15th Cross Road,residential,residential,none,7.5m,30.0,0.14,0.21,0.681,0.603,0.308,0.54,0.605,0.599,0.376,0.398,0.079,0.312,0.437,0.306,0.435,12.69,0.514,0.13,0.317,0.365,0.474,6
EAST BANGALORE,Bi-directional,12.972823,77.637638,Indiranagar,Indiranagar,4th Cross Road,living_street,living_street,none,7.5m,20.0,0.51,0.27,0.66,0.618,0.191,0.175,0.512,0.62,0.388,0.329,0.072,0.45,0.561,0.288,0.424,8.64,0.512,0.261,0.362,0.3,0.356,8
EAST BANGALORE,Bi-directional,12.972298,77.642803,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,34.0,0.5191,0.4026,0.713,0.7217,0.3381,0.413,0.5987,0.65,0.34,0.4425,0.075,0.3439,0.5,0.2829,0.41,3.2163,0.51,0.244,0.3724,0.4338,0.33,7
EAST BANGALORE,Bi-directional,12.963267,77.638315,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,30.0,0.5521,0.2194,0.7816,0.682,0.1533,0.6717,0.6026,0.66,0.31,0.4733,0.1084,0.3666,0.51,0.3015,0.41,5.2103,0.65,0.207,0.3691,0.3995,0.463,5
EAST BANGALORE,Bi-directional,12.952784,77.630931,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,30.0,0.1922,0.501,0.7166,0.5823,0.1775,0.3145,0.6042,0.71,0.42,0.5031,0.149,0.4367,0.49,0.2592,0.43,4.971,0.59,0.233,0.3227,0.5081,0.416,4
EAST BANGALORE,Bi-directional,12.944132,77.630512,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,33.0,0.4204,0.3433,0.713,0.6482,0.1713,0.5266,0.606,0.81,0.32,0.4459,0.137,0.4931,0.61,0.3696,0.43,5.9553,0.65,0.145,0.3486,0.4026,0.389,7
EAST BANGALORE,Bi-directional,12.93677,77.624657,Indiranagar,Koramangala,100 Feet Road,primary,primary,none,10.5m,30.0,0.3103,0.3807,0.6983,0.6746,0.2943,0.5079,0.6129,0.63,0.35,0.4816,0.0989,0.4291,0.52,0.3726,0.41,5.5621,0.62,0.079,0.3575,0.5011,0.52,5
EAST BANGALORE,Bi-directional,12.970932,77.64038,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,37.0,0.4717,0.1717,0.7926,0.7536,0.3846,0.453,0.5499,0.71,0.34,0.448,0.1308,0.5433,0.51,0.3056,0.41,11.874,0.59,0.151,0.4357,0.4679,0.354,6
EAST BANGALORE,Bi-directional,12.962306,77.637456,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,33.0,0.2631,0.4876,0.7245,0.6213,0.1748,0.435,0.6096,0.73,0.4,0.5105,0.2038,0.4342,0.51,0.2638,0.43,9.4813,0.55,0.203,0.448,0.4591,0.445,6
EAST BANGALORE,Bi-directional,12.953489,77.634511,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,31.0,0.1568,0.4382,0.7389,0.5831,0.2624,0.7135,0.5717,0.64,0.43,0.4915,0.2166,0.3694,0.55,0.3271,0.41,7.9551,0.6,0.077,0.3255,0.536,0.46,4
EAST BANGALORE,Bi-directional,12.943381,77.629515,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,30.0,0.3952,0.399,0.7765,0.6768,0.2596,0.3636,0.555,0.67,0.42,0.4885,0.0882,0.4533,0.53,0.2796,0.41,5.3471,0.57,0.193,0.3955,0.5382,0.453,7
EAST BANGALORE,Bi-directional,12.935411,77.623686,Indiranagar,Koramangala,Old Madras Road,primary,primary,none,10.5m,30.0,0.2923,0.3467,0.7629,0.638,0.256,0.2487,0.6919,0.64,0.44,0.5017,0.1264,0.4565,0.43,0.3408,0.39,7.8847,0.62,0.158,0.292,0.4573,0.42,7
EAST BANGALORE,Bi-directional,12.974703,77.641065,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,35.0,0.2962,0.3811,0.6463,0.5921,0.4276,0.4342,0.5646,0.69,0.28,0.4766,0.1688,0.4863,0.6,0.2704,0.45,3.7564,0.52,0.16,0.495,0.4292,0.355,6
EAST BANGALORE,Bi-directional,12.962785,77.636734,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.3708,0.4249,0.7654,0.7421,0.3044,0.5821,0.5939,0.74,0.4,0.4819,0.1824,0.4696,0.51,0.3365,0.43,7.1717,0.64,0.14,0.3296,0.4185,0.338,4
EAST BANGALORE,Bi-directional,12.952378,77.633482,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.3022,0.3637,0.7758,0.6658,0.1961,0.642,0.6107,0.72,0.41,0.4261,0.1104,0.4944,0.54,0.3145,0.41,8.9618,0.58,0.201,0.3611,0.4526,0.456,4
EAST BANGALORE,Bi-directional,12.94556,77.627578,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,33.0,0.1228,0.1753,0.7443,0.628,0.2373,0.4348,0.646,0.69,0.39,0.4219,0.0263,0.5073,0.6,0.2991,0.41,6.0368,0.68,0.22,0.392,0.4839,0.404,5
EAST BANGALORE,Bi-directional,12.936004,77.622791,Indiranagar,Koramangala,Intermediate Ring Road,primary,primary,none,10.5m,33.0,0.4281,0.5346,0.7367,0.6334,0.4026,0.1698,0.6767,0.68,0.38,0.4677,0.1209,0.5053,0.54,0.3244,0.41,1.4104,0.6,0.159,0.3825,0.5016,0.448,6
EAST BANGALORE,Bi-directional,12.974476,77.640012,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,30.0,0.3838,0.3783,0.698,0.5852,0.414,0.5443,0.5855,0.63,0.36,0.3828,0.117,0.3789,0.59,0.2931,0.38,1.9441,0.54,0.147,0.3827,0.3964,0.32,4
EAST BANGALORE,Bi-directional,12.964139,77.635525,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,30.0,0.5438,0.5443,0.7108,0.5523,0.3981,0.4735,0.6359,0.6,0.34,0.4472,0.1305,0.4261,0.55,0.2782,0.4,6.0686,0.62,0.208,0.315,0.3665,0.467,7
EAST BANGALORE,Bi-directional,12.952089,77.632743,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,36.0,0.3426,0.5175,0.7152,0.6686,0.3982,0.0761,0.5746,0.71,0.44,0.4722,0.1283,0.5467,0.57,0.283,0.41,6.446,0.68,0.217,0.3665,0.4757,0.307,4
EAST BANGALORE,Bi-directional,12.946398,77.627213,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,31.0,0.4264,0.3932,0.6795,0.6548,0.3067,0.6854,0.5577,0.68,0.37,0.4322,0.1388,0.4859,0.5,0.3851,0.4,4.0395,0.6,0.134,0.3356,0.4052,0.391,5
EAST BANGALORE,Bi-directional,12.933715,77.62382,Indiranagar,Koramangala,CMH Road,primary,primary,none,10.5m,30.0,0.3156,0.6153,0.7476,0.6093,0.2727,0.5365,0.6224,0.73,0.38,0.527,0.0996,0.5325,0.52,0.3212,0.39,6.0844,0.65,0.117,0.2729,0.5135,0.376,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.93328,77.623788,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,30.0,0.2363,0.5877,0.7896,0.6615,0.4144,0.5199,0.5907,0.76,0.41,0.4531,0.1167,0.391,0.45,0.3394,0.46,1.5251,0.65,0.144,0.3336,0.4665,0.358,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.942823,77.629994,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,32.0,0.4375,0.4205,0.7658,0.6926,0.3228,0.5487,0.6751,0.75,0.37,0.4404,0.1432,0.4557,0.58,0.3468,0.42,5.2299,0.58,0.165,0.391,0.3895,0.462,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.952538,77.631003,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,30.0,0.4286,0.5345,0.7725,0.6128,0.5067,0.2114,0.5605,0.69,0.38,0.485,0.1732,0.442,0.52,0.2932,0.42,4.5851,0.59,0.201,0.4293,0.3477,0.42,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.963753,77.637607,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,38.0,0.3159,0.4501,0.7676,0.5203,0.4138,0.1956,0.6266,0.71,0.25,0.3402,0.1713,0.5329,0.48,0.2853,0.42,5.6836,0.64,0.196,0.4688,0.4982,0.439,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.970934,77.64128,Koramangala,Indiranagar,100 Feet Road,primary,primary,none,10.5m,33.0,0.3959,0.5322,0.7001,0.6198,0.1632,0.4169,0.5921,0.71,0.32,0.4729,0.1715,0.4888,0.61,0.2924,0.37,0.5637,0.65,0.204,0.3823,0.4449,0.345,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.933603,77.623524,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,33.0,0.496,0.5397,0.7814,0.6348,0.2506,0.4526,0.6045,0.68,0.35,0.4762,0.15,0.3815,0.48,0.2526,0.44,2.9927,0.65,0.201,0.4271,0.4868,0.353,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.946279,77.62801,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,36.0,0.2657,0.2709,0.7368,0.6033,0.252,0.5009,0.5621,0.73,0.37,0.5256,0.0707,0.3856,0.53,0.2827,0.4,5.1981,0.62,0.141,0.3735,0.4396,0.434,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.953398,77.632623,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,30.0,0.4997,0.4536,0.7893,0.6993,0.1655,0.8888,0.6722,0.66,0.18,0.4472,0.1339,0.4149,0.51,0.2845,0.43,5.6329,0.64,0.235,0.2523,0.4235,0.37,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.961479,77.635291,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,30.0,0.4066,0.3009,0.7635,0.629,0.2257,0.6049,0.6053,0.66,0.43,0.3965,0.1473,0.493,0.51,0.3318,0.37,8.3949,0.58,0.147,0.4385,0.4101,0.331,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.970937,77.642323,Koramangala,Indiranagar,Old Madras Road,primary,primary,none,10.5m,36.0,0.2919,0.5232,0.7071,0.6151,0.287,0.5314,0.5787,0.6,0.36,0.5413,0.0493,0.5197,0.57,0.2691,0.39,2.9339,0.67,0.226,0.4529,0.4366,0.471,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935506,77.623596,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,38.0,0.4129,0.373,0.7758,0.7315,0.4234,0.3409,0.6392,0.69,0.42,0.5113,0.0533,0.4191,0.52,0.2578,0.42,1.2193,0.6,0.245,0.3131,0.5283,0.314,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.944187,77.630441,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,31.0,0.2358,0.4512,0.6773,0.6681,0.239,0.5632,0.572,0.59,0.36,0.4346,0.0726,0.4871,0.58,0.2828,0.4,4.3992,0.59,0.209,0.4195,0.4351,0.403,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.955492,77.633679,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,33.0,0.4609,0.5071,0.7591,0.6448,0.0999,0.5662,0.607,0.7,0.3,0.4148,0.1577,0.4468,0.55,0.3164,0.41,8.0312,0.58,0.179,0.3467,0.4412,0.386,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.96494,77.636996,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.2253,0.5599,0.7459,0.7478,0.3115,0.5149,0.6542,0.73,0.36,0.3959,0.0594,0.4269,0.47,0.4193,0.39,3.759,0.52,0.16,0.3411,0.5385,0.411,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.971242,77.640418,Koramangala,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.2525,0.2293,0.6678,0.5757,0.3296,0.4607,0.5445,0.79,0.33,0.4874,0.1793,0.3544,0.53,0.3026,0.39,7.6745,0.55,0.147,0.3758,0.4107,0.343,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.935165,77.626485,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,31.0,0.4352,0.5569,0.7818,0.6562,0.3795,0.2598,0.5958,0.67,0.37,0.5163,0.1164,0.3894,0.55,0.2993,0.41,6.2775,0.63,0.179,0.4122,0.5059,0.442,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.945312,77.628888,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,33.0,0.3114,0.4805,0.7926,0.6928,0.317,0.6763,0.6527,0.75,0.41,0.4722,0.1289,0.5121,0.48,0.3246,0.39,5.2708,0.66,0.185,0.368,0.4091,0.437,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.952036,77.634025,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,30.0,0.2843,0.4184,0.7255,0.6311,0.3749,0.5867,0.5728,0.66,0.4,0.4851,0.1092,0.4351,0.6,0.2935,0.45,8.4847,0.68,0.143,0.3629,0.4404,0.458,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.964482,77.637608,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,30.0,0.3151,0.3001,0.7238,0.6752,0.3615,0.6703,0.6387,0.67,0.31,0.4416,0.1478,0.3763,0.59,0.3539,0.4,3.663,0.56,0.176,0.3659,0.4971,0.385,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.972973,77.639637,Koramangala,Indiranagar,CMH Road,primary,primary,none,10.5m,31.0,0.2384,0.3887,0.7249,0.5988,0.3551,0.4613,0.5241,0.6,0.4,0.3586,0.1408,0.4909,0.48,0.3587,0.36,6.8857,0.58,0.166,0.3167,0.3811,0.487,6
EAST BANGALORE,Bi-directional,12.9732,77.640167,Indiranagar,HSR Layout,Intermediate Ring Road,primary,primary,none,10.5m,34.0,0.4054,0.3279,0.7216,0.6345,0.1452,0.7228,0.6119,0.66,0.37,0.4408,0.0712,0.444,0.5,0.2834,0.4,11.4592,0.61,0.143,0.4191,0.5036,0.451,5
EAST BANGALORE,Bi-directional,12.957879,77.640941,Indiranagar,HSR Layout,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.4469,0.5583,0.7345,0.5835,0.5032,0.5983,0.6523,0.73,0.4,0.4118,0.1291,0.4439,0.47,0.3518,0.45,5.0313,0.68,0.095,0.4366,0.5261,0.397,4
EAST BANGALORE,Bi-directional,12.943359,77.640585,Indiranagar,HSR Layout,Intermediate Ring Road,primary,primary,none,10.5m,40.0,0.3492,0.3392,0.7279,0.515,0.3153,0.4276,0.5823,0.71,0.37,0.4908,0.1542,0.3514,0.48,0.2639,0.46,5.6733,0.66,0.092,0.3448,0.4897,0.419,7
EAST BANGALORE,Bi-directional,12.926435,77.639288,Indiranagar,HSR Layout,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.4169,0.389,0.7406,0.5987,0.3871,0.5515,0.4868,0.63,0.37,0.4161,0.1223,0.5296,0.45,0.4055,0.43,7.0982,0.56,0.128,0.2931,0.5448,0.484,7
EAST BANGALORE,Bi-directional,12.913479,77.638715,Indiranagar,HSR Layout,Intermediate Ring Road,primary,primary,none,10.5m,31.0,0.237,0.5401,0.6424,0.4424,0.2102,0.7582,0.6021,0.64,0.37,0.4507,0.1876,0.464,0.53,0.376,0.42,5.0629,0.58,0.164,0.3596,0.5036,0.42,4
EAST BANGALORE,Bi-directional,12.97336,77.639899,Indiranagar,HSR Layout,Old Airport Road,primary,primary,none,10.5m,32.0,0.2687,0.3366,0.7989,0.7433,0.2399,0.4973,0.593,0.68,0.28,0.4515,0.0698,0.4111,0.55,0.3471,0.38,4.5859,0.55,0.166,0.384,0.4653,0.376,6
EAST BANGALORE,Bi-directional,12.957782,77.638597,Indiranagar,HSR Layout,Old Airport Road,primary,primary,none,10.5m,32.0,0.4053,0.3207,0.7395,0.5457,0.4242,0.3755,0.5872,0.72,0.36,0.4553,0.1724,0.4922,0.54,0.2575,0.38,9.4666,0.61,0.205,0.4139,0.5063,0.394,7
EAST BANGALORE,Bi-directional,12.941387,77.640546,Indiranagar,HSR Layout,Old Airport Road,primary,primary,none,10.5m,35.0,0.2151,0.5517,0.7854,0.6057,0.0383,0.672,0.6593,0.65,0.37,0.3929,0.1375,0.5242,0.55,0.4567,0.41,0.2621,0.59,0.055,0.3467,0.5319,0.426,7
EAST BANGALORE,Bi-directional,12.928722,77.637498,Indiranagar,HSR Layout,Old Airport Road,primary,primary,none,10.5m,33.0,0.3843,0.4474,0.6762,0.5014,0.2274,0.2521,0.5692,0.62,0.33,0.4643,0.1683,0.4958,0.45,0.2891,0.44,2.3477,0.58,0.194,0.3231,0.4634,0.354,6
EAST BANGALORE,Bi-directional,12.910781,77.640074,Indiranagar,HSR Layout,Old Airport Road,primary,primary,none,10.5m,30.0,0.3421,0.3942,0.7144,0.462,0.2616,0.9204,0.5863,0.68,0.43,0.4445,0.0922,0.4552,0.53,0.2644,0.42,10.4434,0.56,0.188,0.398,0.4966,0.447,5
EAST BANGALORE,Bi-directional,12.972607,77.641346,Indiranagar,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,33.0,0.2852,0.3903,0.7449,0.7022,0.4238,0.2453,0.5878,0.75,0.28,0.446,0.1314,0.4889,0.49,0.2661,0.36,8.9571,0.63,0.186,0.3544,0.3452,0.432,5
EAST BANGALORE,Bi-directional,12.95656,77.641056,Indiranagar,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,30.0,0.5195,0.2841,0.6529,0.5491,0.4695,0.5736,0.6131,0.68,0.34,0.4691,0.0836,0.3902,0.56,0.2707,0.4,5.5417,0.56,0.076,0.3454,0.3968,0.415,4
EAST BANGALORE,Bi-directional,12.940901,77.64071,Indiranagar,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,32.0,0.2199,0.4222,0.6531,0.5328,0.3837,0.6764,0.5973,0.61,0.36,0.5037,0.1324,0.5821,0.54,0.3358,0.4,6.5209,0.58,0.203,0.4211,0.4086,0.348,4
EAST BANGALORE,Bi-directional,12.926285,77.638381,Indiranagar,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,35.0,0.3611,0.4564,0.6747,0.5465,0.4,0.2053,0.6179,0.56,0.38,0.5548,0.147,0.4692,0.6,0.301,0.42,8.2753,0.57,0.148,0.3424,0.4625,0.439,5
EAST BANGALORE,Bi-directional,12.91289,77.63743,Indiranagar,HSR Layout,Sarjapur Road,primary,primary,none,10.5m,37.0,0.3282,0.3753,0.6872,0.4081,0.2611,0.4676,0.5355,0.68,0.39,0.3859,0.1053,0.3249,0.53,0.3445,0.4,8.2986,0.54,0.124,0.3783,0.433,0.416,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.912617,77.639378,HSR Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.1944,0.3695,0.7014,0.5169,0.1591,0.7614,0.6201,0.63,0.35,0.4388,0.1095,0.4881,0.53,0.3695,0.43,13.0537,0.55,0.185,0.2713,0.4017,0.415,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.927977,77.637469,HSR Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.1099,0.382,0.6964,0.4721,0.275,0.5133,0.5942,0.67,0.34,0.51,0.1217,0.4496,0.48,0.3118,0.39,5.4226,0.66,0.105,0.2936,0.5324,0.405,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.940733,77.638359,HSR Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,33.0,0.3751,0.4663,0.6864,0.6027,0.1856,0.5031,0.6239,0.62,0.27,0.4646,0.1205,0.51,0.52,0.3031,0.41,9.925,0.61,0.054,0.3826,0.4609,0.41,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.958599,77.64112,HSR Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.316,0.4586,0.6765,0.5611,0.3483,0.5914,0.6265,0.61,0.35,0.4525,0.1023,0.4969,0.58,0.302,0.41,10.8141,0.67,0.207,0.4116,0.3953,0.425,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.971243,77.641394,HSR Layout,Indiranagar,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.2807,0.2057,0.7691,0.6065,0.1851,0.5197,0.5975,0.66,0.37,0.4669,0.1208,0.4813,0.46,0.2738,0.42,2.0418,0.59,0.164,0.3643,0.3868,0.45,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909773,77.637559,HSR Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,32.0,0.2956,0.3875,0.6896,0.5413,0.2567,0.5732,0.6329,0.67,0.49,0.4895,0.0717,0.4798,0.53,0.3869,0.43,5.5512,0.54,0.158,0.326,0.4384,0.444,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.927869,77.640685,HSR Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,35.0,0.4477,0.5059,0.5806,0.58,0.2647,0.5643,0.5846,0.69,0.43,0.4847,0.1408,0.4623,0.38,0.3183,0.39,10.6782,0.61,0.147,0.3509,0.4382,0.396,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.940572,77.640303,HSR Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,38.0,0.3296,0.4462,0.6629,0.6503,0.4499,0.7606,0.6105,0.64,0.42,0.4474,0.1673,0.5158,0.49,0.3667,0.43,-3.7926,0.62,0.149,0.3291,0.4057,0.404,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.95575,77.64168,HSR Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,34.0,0.449,0.3407,0.6842,0.5972,0.4888,0.5817,0.5392,0.68,0.3,0.4732,0.1796,0.5607,0.56,0.302,0.37,1.3983,0.46,0.204,0.3739,0.4866,0.477,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.973712,77.640986,HSR Layout,Indiranagar,Old Airport Road,primary,primary,none,10.5m,38.0,0.314,0.365,0.7456,0.5796,0.2914,0.607,0.6258,0.67,0.36,0.3881,0.1071,0.4454,0.54,0.3596,0.38,10.53,0.57,0.17,0.3419,0.3032,0.449,6
SOUTHEAST / IT CORRIDOR,Bi-directional,12.909946,77.637847,HSR Layout,Indiranagar,Sarjapur Road,primary,primary,none,10.5m,32.0,0.513,0.5565,0.6475,0.5167,0.3842,0.5887,0.5712,0.67,0.35,0.4404,0.0927,0.4608,0.51,0.2979,0.41,8.0147,0.67,0.214,0.2667,0.4793,0.48,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.925227,77.639258,HSR Layout,Indiranagar,Sarjapur Road,primary,primary,none,10.5m,30.0,0.3519,0.3918,0.7683,0.6031,0.1501,0.405,0.5755,0.72,0.38,0.4271,0.1247,0.4203,0.54,0.3008,0.4,10.4928,0.56,0.101,0.3716,0.4399,0.438,4
SOUTHEAST / IT CORRIDOR,Bi-directional,12.942441,77.640953,HSR Layout,Indiranagar,Sarjapur Road,primary,primary,none,10.5m,37.0,0.557,0.4063,0.6625,0.5316,0.1035,0.4251,0.62,0.56,0.33,0.4419,0.102,0.4252,0.5,0.3173,0.39,3.1692,0.63,0.219,0.3045,0.3077,0.461,5
SOUTHEAST / IT CORRIDOR,Bi-directional,12.958673,77.639742,HSR Layout,Indiranagar,Sarjapur Road,primary,primary,none,10.5m,30.0,0.3193,0.333,0.7283,0.7039,0.1518,0.5001,0.6304,0.66,0.39,0.3889,0.1425,0.446,0.57,0.3735,0.47,7.9259,0.6,0.18,0.3603,0.4571,0.392,7
SOUTHEAST / IT CORRIDOR,Bi-directional,12.974473,77.639443,HSR Layout,Indiranagar,Sarjapur Road,primary,primary,none,10.5m,32.0,0.4371,0.3133,0.6848,0.6421,0.2725,0.2317,0.5836,0.64,0.45,0.4428,0.1439,0.4911,0.48,0.4006,0.36,8.4066,0.61,0.148,0.4245,0.4136,0.368,7
EAST BANGALORE,Bi-directional,12.971079,77.6397,Indiranagar,Silk Board,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.4156,0.3745,0.76,0.7105,0.3626,0.1827,0.5822,0.73,0.3,0.4658,0.1512,0.3787,0.56,0.3341,0.42,3.0387,0.59,0.088,0.2525,0.4376,0.46,6
EAST BANGALORE,Bi-directional,12.958676,77.637784,Indiranagar,Silk Board,Intermediate Ring Road,primary,primary,none,10.5m,30.0,0.351,0.3879,0.6634,0.5572,0.3485,0.6535,0.6519,0.69,0.49,0.3947,0.1905,0.435,0.51,0.3314,0.41,6.581,0.58,0.214,0.3533,0.4648,0.49,6
EAST BANGALORE,Bi-directional,12.946862,77.633559,Indiranagar,Silk Board,Intermediate Ring Road,primary,primary,none,10.5m,39.0,0.5117,0.4227,0.6022,0.4329,0.3758,0.3553,0.5691,0.7,0.4,0.4403,0.1553,0.2661,0.55,0.3215,0.37,8.9442,0.69,0.166,0.4485,0.5135,0.488,7
